r0    rhos0    gamma0 
5.912   0.930479   3.40158e-15
5.992   0.930051   2.42404e-15
6.072   0.929631   1.72766e-15
6.152   0.929219   1.2315e-15
6.232   0.928815   8.77953e-16
6.312   0.928419   6.25987e-16
6.392   0.92803   4.46391e-16
6.472   0.927649   3.18363e-16
6.552   0.927275   2.27082e-16
6.632   0.926907   1.61994e-16
6.712   0.926547   1.15576e-16
6.792   0.926193   8.24686e-17
6.872   0.925845   5.8852e-17
6.952   0.925503   4.20034e-17
7.032   0.925168   2.99817e-17
7.112   0.924838   2.14032e-17
7.192   0.924515   1.52809e-17
7.272   0.924197   1.0911e-17
7.352   0.923884   7.79163e-18
7.432   0.923577   5.56464e-18
7.512   0.923275   3.97458e-18
7.592   0.922978   2.83916e-18
7.672   0.922686   2.02829e-18
7.752   0.9224   1.44916e-18
7.832   0.922117   1.03548e-18
7.912   0.92184   7.39962e-19
7.992   0.921567   5.27611e-19
r34       rhos34       gamma34  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262965
0.12   0.995149   0.000224618
0.152   0.99403   0.000191897
0.184   0.992947   0.000163972
0.216   0.991896   0.000140134
0.248   0.990878   0.000119782
0.28   0.989891   0.000102401
0.312   0.988934   8.75562e-05
0.344   0.988005   7.48746e-05
0.376   0.987104   6.40392e-05
0.408   0.98623   5.47795e-05
0.44   0.985381   4.68652e-05
0.472   0.984558   4.00998e-05
0.504   0.983758   3.43154e-05
0.536   0.982981   2.93692e-05
0.568   0.982227   2.51391e-05
0.6   0.981494   2.15209e-05
0.632   0.980782   1.84256e-05
0.664   0.980091   1.57773e-05
0.696   0.979418   1.35112e-05
0.728   0.978765   1.15719e-05
0.76   0.978129   9.91198e-06
0.792   0.977512   8.49111e-06
0.872   0.97604   5.77001e-06
0.952   0.974667   3.92351e-06
1.032   0.973385   2.66969e-06
1.112   0.972185   1.81781e-06
1.192   0.971063   1.23868e-06
1.272   0.970012   8.44762e-07
1.352   0.969026   5.76689e-07
1.432   0.968101   3.94163e-07
1.512   0.967231   2.69821e-07
1.592   0.966412   1.85069e-07
1.672   0.965639   1.27267e-07
1.752   0.964907   8.78164e-08
1.832   0.96421   6.08642e-08
1.912   0.963545   4.24265e-08
1.992   0.962906   2.97894e-08
2.072   0.962286   2.11036e-08
2.152   0.961679   1.51093e-08
2.232   0.961078   1.09477e-08
2.312   0.960476   8.03444e-09
2.392   0.959864   5.97178e-09
2.472   0.959236   4.49011e-09
2.552   0.958583   3.40725e-09
2.632   0.9579   2.60083e-09
2.712   0.957182   1.98925e-09
2.792   0.956428   1.51841e-09
2.872   0.955638   1.15247e-09
2.952   0.954816   8.67312e-10
3.032   0.95397   6.4608e-10
3.112   0.953108   4.76184e-10
3.192   0.952239   3.47514e-10
3.272   0.95137   2.51534e-10
3.352   0.950508   1.80938e-10
3.432   0.949657   1.29604e-10
3.512   0.948821   9.25793e-11
3.592   0.948   6.60173e-11
3.672   0.947196   4.70234e-11
3.752   0.946409   3.3469e-11
3.832   0.945639   2.3809e-11
3.912   0.944886   1.6931e-11
3.992   0.94415   1.20369e-11
4.072   0.94343   8.55611e-12
4.152   0.942727   6.08131e-12
4.232   0.94204   4.32216e-12
4.312   0.941368   3.07188e-12
4.392   0.940711   2.18335e-12
4.472   0.940069   1.55191e-12
4.552   0.939442   1.10318e-12
4.632   0.938828   7.84277e-13
4.712   0.938228   5.57622e-13
4.792   0.937642   3.96519e-13
4.872   0.937068   2.81996e-13
4.952   0.936507   2.00577e-13
5.032   0.935958   1.42686e-13
5.112   0.93542   1.01518e-13
5.192   0.934894   7.22385e-14
5.272   0.934379   5.14113e-14
5.352   0.933875   3.65942e-14
5.432   0.933381   2.60514e-14
5.512   0.932898   1.85487e-14
5.592   0.932424   1.32087e-14
5.672   0.93196   9.40742e-15
5.752   0.931505   6.70106e-15
5.832   0.93106   4.77397e-15
5.912   0.930623   3.40155e-15
5.992   0.930195   2.42402e-15
6.072   0.929775   1.72765e-15
6.152   0.929363   1.2315e-15
6.232   0.928959   8.77949e-16
6.312   0.928563   6.25984e-16
6.392   0.928174   4.4639e-16
6.472   0.927792   3.18362e-16
6.552   0.927418   2.27082e-16
6.632   0.92705   1.61994e-16
6.712   0.92669   1.15576e-16
6.792   0.926336   8.24685e-17
6.872   0.925988   5.88519e-17
6.952   0.925646   4.20033e-17
7.032   0.925311   2.99817e-17
7.112   0.924981   2.14032e-17
7.192   0.924657   1.52809e-17
7.272   0.924339   1.0911e-17
7.352   0.924026   7.79163e-18
7.432   0.923719   5.56464e-18
7.512   0.923417   3.97458e-18
7.592   0.92312   2.83916e-18
7.672   0.922828   2.02829e-18
7.752   0.922541   1.44916e-18
7.832   0.922259   1.03548e-18
7.912   0.921982   7.39962e-19
7.992   0.921709   5.27606e-19
r35       rhos35       gamma35  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262965
0.12   0.995149   0.000224618
0.152   0.99403   0.000191897
0.184   0.992947   0.000163972
0.216   0.991896   0.000140134
0.248   0.990878   0.000119781
0.28   0.989891   0.000102401
0.312   0.988934   8.75561e-05
0.344   0.988005   7.48744e-05
0.376   0.987104   6.4039e-05
0.408   0.98623   5.47793e-05
0.44   0.985382   4.68651e-05
0.472   0.984558   4.00996e-05
0.504   0.983758   3.43152e-05
0.536   0.982981   2.9369e-05
0.568   0.982227   2.51389e-05
0.6   0.981494   2.15207e-05
0.632   0.980783   1.84254e-05
0.664   0.980091   1.57771e-05
0.696   0.979418   1.3511e-05
0.728   0.978765   1.15716e-05
0.76   0.97813   9.91176e-06
0.792   0.977512   8.49089e-06
0.872   0.976041   5.7698e-06
0.952   0.974668   3.9233e-06
1.032   0.973385   2.66948e-06
1.112   0.972186   1.8176e-06
1.192   0.971064   1.23847e-06
1.272   0.970013   8.44557e-07
1.352   0.969027   5.76487e-07
1.432   0.968103   3.93966e-07
1.512   0.967233   2.69629e-07
1.592   0.966415   1.84883e-07
1.672   0.965642   1.27088e-07
1.752   0.964911   8.76446e-08
1.832   0.964217   6.07011e-08
1.912   0.963554   4.2273e-08
1.992   0.962917   2.96463e-08
2.072   0.9623   2.09721e-08
2.152   0.961697   1.499e-08
2.232   0.961102   1.08414e-08
2.312   0.960506   7.9415e-09
2.392   0.959902   5.89238e-09
2.472   0.959282   4.42406e-09
2.552   0.958639   3.35397e-09
2.632   0.957967   2.55934e-09
2.712   0.95726   1.95823e-09
2.792   0.956517   1.49626e-09
2.872   0.955738   1.13744e-09
2.952   0.954926   8.5767e-10
3.032   0.954089   6.40251e-10
3.112   0.953234   4.7286e-10
3.192   0.952369   3.45714e-10
3.272   0.951504   2.50592e-10
3.352   0.950645   1.80451e-10
3.432   0.949796   1.29347e-10
3.512   0.948961   9.24402e-11
3.592   0.948141   6.59393e-11
3.672   0.947337   4.69788e-11
3.752   0.946551   3.3443e-11
3.832   0.945781   2.37938e-11
3.912   0.945028   1.6922e-11
3.992   0.944292   1.20316e-11
4.072   0.943573   8.55295e-12
4.152   0.942869   6.07943e-12
4.232   0.942182   4.32103e-12
4.312   0.94151   3.07121e-12
4.392   0.940853   2.18294e-12
4.472   0.940211   1.55167e-12
4.552   0.939584   1.10304e-12
4.632   0.93897   7.84189e-13
4.712   0.93837   5.57569e-13
4.792   0.937783   3.96487e-13
4.872   0.93721   2.81977e-13
4.952   0.936648   2.00566e-13
5.032   0.936099   1.42679e-13
5.112   0.935561   1.01514e-13
5.192   0.935035   7.2236e-14
5.272   0.93452   5.14097e-14
5.352   0.934016   3.65933e-14
5.432   0.933522   2.60508e-14
5.512   0.933038   1.85483e-14
5.592   0.932565   1.32085e-14
5.672   0.9321   9.40729e-15
5.752   0.931646   6.70099e-15
5.832   0.9312   4.77392e-15
5.912   0.930763   3.40153e-15
5.992   0.930334   2.424e-15
6.072   0.929914   1.72764e-15
6.152   0.929502   1.23149e-15
6.232   0.929098   8.77945e-16
6.312   0.928702   6.25982e-16
6.392   0.928313   4.46388e-16
6.472   0.927931   3.18361e-16
6.552   0.927557   2.27081e-16
6.632   0.927189   1.61993e-16
6.712   0.926828   1.15576e-16
6.792   0.926474   8.24684e-17
6.872   0.926126   5.88519e-17
6.952   0.925784   4.20033e-17
7.032   0.925449   2.99817e-17
7.112   0.925119   2.14032e-17
7.192   0.924795   1.52808e-17
7.272   0.924477   1.0911e-17
7.352   0.924164   7.79162e-18
7.432   0.923857   5.56464e-18
7.512   0.923555   3.97458e-18
7.592   0.923258   2.83916e-18
7.672   0.922966   2.02829e-18
7.752   0.922679   1.44916e-18
7.832   0.922396   1.03548e-18
7.912   0.922119   7.39962e-19
7.992   0.921846   5.27602e-19
r36       rhos36       gamma36  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262965
0.12   0.995149   0.000224618
0.152   0.99403   0.000191897
0.184   0.992947   0.000163972
0.216   0.991896   0.000140134
0.248   0.990878   0.000119781
0.28   0.989891   0.000102401
0.312   0.988934   8.75559e-05
0.344   0.988005   7.48743e-05
0.376   0.987104   6.40388e-05
0.408   0.98623   5.47792e-05
0.44   0.985382   4.68649e-05
0.472   0.984558   4.00994e-05
0.504   0.983758   3.43151e-05
0.536   0.982982   2.93688e-05
0.568   0.982227   2.51387e-05
0.6   0.981494   2.15205e-05
0.632   0.980783   1.84252e-05
0.664   0.980091   1.57769e-05
0.696   0.979418   1.35108e-05
0.728   0.978765   1.15714e-05
0.76   0.97813   9.91157e-06
0.792   0.977512   8.4907e-06
0.872   0.976041   5.7696e-06
0.952   0.974668   3.9231e-06
1.032   0.973385   2.66929e-06
1.112   0.972186   1.8174e-06
1.192   0.971064   1.23828e-06
1.272   0.970013   8.44368e-07
1.352   0.969028   5.76302e-07
1.432   0.968104   3.93784e-07
1.512   0.967235   2.69452e-07
1.592   0.966417   1.84711e-07
1.672   0.965646   1.26922e-07
1.752   0.964916   8.74859e-08
1.832   0.964222   6.05502e-08
1.912   0.963561   4.21307e-08
1.992   0.962927   2.95136e-08
2.072   0.962313   2.08497e-08
2.152   0.961714   1.48787e-08
2.232   0.961124   1.07419e-08
2.312   0.960534   7.85419e-09
2.392   0.959937   5.81748e-09
2.472   0.959325   4.36144e-09
2.552   0.958692   3.30315e-09
2.632   0.95803   2.51951e-09
2.712   0.957334   1.92822e-09
2.792   0.956602   1.47464e-09
2.872   0.955833   1.12263e-09
2.952   0.955032   8.48078e-10
3.032   0.954202   6.3439e-10
3.112   0.953354   4.69484e-10
3.192   0.952495   3.4387e-10
3.272   0.951633   2.49623e-10
3.352   0.950777   1.79949e-10
3.432   0.94993   1.29085e-10
3.512   0.949096   9.22986e-11
3.592   0.948277   6.58604e-11
3.672   0.947474   4.69337e-11
3.752   0.946688   3.34169e-11
3.832   0.945918   2.37785e-11
3.912   0.945166   1.6913e-11
3.992   0.94443   1.20262e-11
4.072   0.94371   8.54978e-12
4.152   0.943007   6.07754e-12
4.232   0.94232   4.3199e-12
4.312   0.941648   3.07053e-12
4.392   0.940991   2.18254e-12
4.472   0.940349   1.55143e-12
4.552   0.939721   1.10289e-12
4.632   0.939108   7.84101e-13
4.712   0.938508   5.57516e-13
4.792   0.937921   3.96455e-13
4.872   0.937347   2.81958e-13
4.952   0.936785   2.00554e-13
5.032   0.936236   1.42672e-13
5.112   0.935698   1.0151e-13
5.192   0.935172   7.22334e-14
5.272   0.934657   5.14082e-14
5.352   0.934152   3.65923e-14
5.432   0.933658   2.60502e-14
5.512   0.933174   1.8548e-14
5.592   0.932701   1.32083e-14
5.672   0.932236   9.40716e-15
5.752   0.931781   6.70091e-15
5.832   0.931335   4.77388e-15
5.912   0.930898   3.4015e-15
5.992   0.93047   2.42398e-15
6.072   0.93005   1.72762e-15
6.152   0.929637   1.23148e-15
6.232   0.929233   8.77941e-16
6.312   0.928837   6.2598e-16
6.392   0.928448   4.46387e-16
6.472   0.928066   3.1836e-16
6.552   0.927691   2.27081e-16
6.632   0.927324   1.61993e-16
6.712   0.926963   1.15575e-16
6.792   0.926608   8.24683e-17
6.872   0.92626   5.88518e-17
6.952   0.925918   4.20032e-17
7.032   0.925583   2.99817e-17
7.112   0.925253   2.14031e-17
7.192   0.924929   1.52808e-17
7.272   0.924611   1.0911e-17
7.352   0.924298   7.79162e-18
7.432   0.92399   5.56464e-18
7.512   0.923688   3.97458e-18
7.592   0.923391   2.83916e-18
7.672   0.923099   2.02829e-18
7.752   0.922812   1.44916e-18
7.832   0.922529   1.03548e-18
7.912   0.922252   7.39962e-19
7.992   0.921979   5.27598e-19
r37       rhos37       gamma37  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262965
0.12   0.995149   0.000224618
0.152   0.99403   0.000191897
0.184   0.992947   0.000163972
0.216   0.991896   0.000140134
0.248   0.990878   0.000119781
0.28   0.989891   0.000102401
0.312   0.988934   8.75558e-05
0.344   0.988005   7.48741e-05
0.376   0.987104   6.40386e-05
0.408   0.98623   5.4779e-05
0.44   0.985382   4.68647e-05
0.472   0.984558   4.00992e-05
0.504   0.983758   3.43149e-05
0.536   0.982982   2.93687e-05
0.568   0.982227   2.51385e-05
0.6   0.981495   2.15203e-05
0.632   0.980783   1.8425e-05
0.664   0.980091   1.57767e-05
0.696   0.979419   1.35106e-05
0.728   0.978765   1.15713e-05
0.76   0.97813   9.91139e-06
0.792   0.977512   8.49052e-06
0.872   0.976041   5.76942e-06
0.952   0.974668   3.92292e-06
1.032   0.973385   2.66911e-06
1.112   0.972186   1.81722e-06
1.192   0.971065   1.2381e-06
1.272   0.970014   8.44195e-07
1.352   0.969029   5.76131e-07
1.432   0.968105   3.93617e-07
1.512   0.967237   2.69289e-07
1.592   0.966419   1.84553e-07
1.672   0.965649   1.26769e-07
1.752   0.96492   8.73391e-08
1.832   0.964228   6.04103e-08
1.912   0.963568   4.19986e-08
1.992   0.962936   2.93901e-08
2.072   0.962325   2.07356e-08
2.152   0.96173   1.47747e-08
2.232   0.961144   1.06486e-08
2.312   0.96056   7.77209e-09
2.392   0.95997   5.74675e-09
2.472   0.959366   4.30202e-09
2.552   0.958741   3.25468e-09
2.632   0.958089   2.48128e-09
2.712   0.957404   1.8992e-09
2.792   0.956682   1.45357e-09
2.872   0.955924   1.10807e-09
2.952   0.955132   8.3855e-10
3.032   0.954311   6.28509e-10
3.112   0.95347   4.66062e-10
3.192   0.952616   3.41985e-10
3.272   0.951758   2.48628e-10
3.352   0.950904   1.79434e-10
3.432   0.950059   1.28816e-10
3.512   0.949227   9.21544e-11
3.592   0.948409   6.57804e-11
3.672   0.947606   4.68882e-11
3.752   0.946821   3.33905e-11
3.832   0.946052   2.37631e-11
3.912   0.945299   1.69039e-11
3.992   0.944564   1.20209e-11
4.072   0.943844   8.54659e-12
4.152   0.943141   6.07564e-12
4.232   0.942454   4.31877e-12
4.312   0.941782   3.06985e-12
4.392   0.941125   2.18213e-12
4.472   0.940483   1.55118e-12
4.552   0.939855   1.10274e-12
4.632   0.939241   7.84013e-13
4.712   0.938641   5.57463e-13
4.792   0.938054   3.96423e-13
4.872   0.93748   2.81938e-13
4.952   0.936918   2.00542e-13
5.032   0.936369   1.42665e-13
5.112   0.935831   1.01505e-13
5.192   0.935304   7.22308e-14
5.272   0.934789   5.14066e-14
5.352   0.934285   3.65914e-14
5.432   0.93379   2.60497e-14
5.512   0.933307   1.85477e-14
5.592   0.932833   1.32081e-14
5.672   0.932368   9.40704e-15
5.752   0.931913   6.70084e-15
5.832   0.931467   4.77383e-15
5.912   0.93103   3.40147e-15
5.992   0.930601   2.42397e-15
6.072   0.930181   1.72761e-15
6.152   0.929769   1.23148e-15
6.232   0.929364   8.77938e-16
6.312   0.928968   6.25977e-16
6.392   0.928579   4.46386e-16
6.472   0.928197   3.18359e-16
6.552   0.927822   2.2708e-16
6.632   0.927454   1.61993e-16
6.712   0.927093   1.15575e-16
6.792   0.926739   8.24682e-17
6.872   0.92639   5.88517e-17
6.952   0.926049   4.20032e-17
7.032   0.925713   2.99816e-17
7.112   0.925383   2.14031e-17
7.192   0.925059   1.52808e-17
7.272   0.92474   1.0911e-17
7.352   0.924427   7.79162e-18
7.432   0.92412   5.56463e-18
7.512   0.923818   3.97458e-18
7.592   0.92352   2.83915e-18
7.672   0.923228   2.02829e-18
7.752   0.922941   1.44916e-18
7.832   0.922659   1.03548e-18
7.912   0.922381   7.39962e-19
7.992   0.922108   5.27594e-19
r38       rhos38       gamma38  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262965
0.12   0.995149   0.000224618
0.152   0.99403   0.000191897
0.184   0.992947   0.000163972
0.216   0.991896   0.000140134
0.248   0.990878   0.000119781
0.28   0.989891   0.000102401
0.312   0.988934   8.75556e-05
0.344   0.988005   7.4874e-05
0.376   0.987104   6.40385e-05
0.408   0.98623   5.47789e-05
0.44   0.985382   4.68646e-05
0.472   0.984558   4.00991e-05
0.504   0.983758   3.43147e-05
0.536   0.982982   2.93685e-05
0.568   0.982227   2.51384e-05
0.6   0.981495   2.15201e-05
0.632   0.980783   1.84248e-05
0.664   0.980091   1.57765e-05
0.696   0.979419   1.35104e-05
0.728   0.978765   1.15711e-05
0.76   0.97813   9.91122e-06
0.792   0.977512   8.49035e-06
0.872   0.976041   5.76925e-06
0.952   0.974668   3.92276e-06
1.032   0.973386   2.66894e-06
1.112   0.972187   1.81706e-06
1.192   0.971065   1.23794e-06
1.272   0.970015   8.44035e-07
1.352   0.96903   5.75974e-07
1.432   0.968106   3.93462e-07
1.512   0.967238   2.69138e-07
1.592   0.966421   1.84406e-07
1.672   0.965651   1.26628e-07
1.752   0.964923   8.7203e-08
1.832   0.964233   6.02805e-08
1.912   0.963575   4.18759e-08
1.992   0.962945   2.92751e-08
2.072   0.962337   2.06291e-08
2.152   0.961745   1.46775e-08
2.232   0.961163   1.05612e-08
2.312   0.960584   7.69481e-09
2.392   0.96   5.67991e-09
2.472   0.959404   4.24563e-09
2.552   0.958788   3.20843e-09
2.632   0.958145   2.44458e-09
2.712   0.95747   1.87116e-09
2.792   0.956759   1.43305e-09
2.872   0.956011   1.09377e-09
2.952   0.955228   8.29099e-10
3.032   0.954416   6.22617e-10
3.112   0.953581   4.62601e-10
3.192   0.952733   3.40063e-10
3.272   0.951879   2.47606e-10
3.352   0.951028   1.78904e-10
3.432   0.950185   1.28541e-10
3.512   0.949354   9.20074e-11
3.592   0.948536   6.56994e-11
3.672   0.947735   4.68422e-11
3.752   0.94695   3.33639e-11
3.832   0.946181   2.37476e-11
3.912   0.945429   1.68948e-11
3.992   0.944693   1.20155e-11
4.072   0.943974   8.54338e-12
4.152   0.943271   6.07373e-12
4.232   0.942583   4.31763e-12
4.312   0.941911   3.06917e-12
4.392   0.941255   2.18172e-12
4.472   0.940612   1.55094e-12
4.552   0.939985   1.1026e-12
4.632   0.939371   7.83924e-13
4.712   0.938771   5.5741e-13
4.792   0.938183   3.96391e-13
4.872   0.937609   2.81919e-13
4.952   0.937047   2.00531e-13
5.032   0.936498   1.42658e-13
5.112   0.93596   1.01501e-13
5.192   0.935433   7.22282e-14
5.272   0.934918   5.14051e-14
5.352   0.934413   3.65904e-14
5.432   0.933919   2.60491e-14
5.512   0.933435   1.85473e-14
5.592   0.932961   1.32079e-14
5.672   0.932496   9.40691e-15
5.752   0.932041   6.70076e-15
5.832   0.931595   4.77378e-15
5.912   0.931157   3.40144e-15
5.992   0.930729   2.42395e-15
6.072   0.930308   1.7276e-15
6.152   0.929896   1.23147e-15
6.232   0.929492   8.77934e-16
6.312   0.929095   6.25975e-16
6.392   0.928706   4.46384e-16
6.472   0.928324   3.18358e-16
6.552   0.927949   2.2708e-16
6.632   0.927581   1.61993e-16
6.712   0.92722   1.15575e-16
6.792   0.926865   8.24681e-17
6.872   0.926517   5.88516e-17
6.952   0.926175   4.20032e-17
7.032   0.925839   2.99816e-17
7.112   0.925509   2.14031e-17
7.192   0.925185   1.52808e-17
7.272   0.924866   1.0911e-17
7.352   0.924553   7.79161e-18
7.432   0.924246   5.56463e-18
7.512   0.923943   3.97457e-18
7.592   0.923646   2.83915e-18
7.672   0.923354   2.02829e-18
7.752   0.923067   1.44916e-18
7.832   0.922784   1.03548e-18
7.912   0.922506   7.39962e-19
7.992   0.922233   5.2759e-19
r39       rhos39       gamma39  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262965
0.12   0.995149   0.000224617
0.152   0.99403   0.000191897
0.184   0.992947   0.000163971
0.216   0.991896   0.000140134
0.248   0.990878   0.000119781
0.28   0.989891   0.0001024
0.312   0.988934   8.75555e-05
0.344   0.988005   7.48739e-05
0.376   0.987104   6.40384e-05
0.408   0.98623   5.47787e-05
0.44   0.985382   4.68644e-05
0.472   0.984558   4.00989e-05
0.504   0.983758   3.43146e-05
0.536   0.982982   2.93684e-05
0.568   0.982227   2.51382e-05
0.6   0.981495   2.152e-05
0.632   0.980783   1.84247e-05
0.664   0.980091   1.57764e-05
0.696   0.979419   1.35103e-05
0.728   0.978765   1.1571e-05
0.76   0.97813   9.91107e-06
0.792   0.977512   8.4902e-06
0.872   0.976041   5.7691e-06
0.952   0.974668   3.9226e-06
1.032   0.973386   2.66879e-06
1.112   0.972187   1.81691e-06
1.192   0.971065   1.23779e-06
1.272   0.970015   8.43886e-07
1.352   0.969031   5.75828e-07
1.432   0.968107   3.93319e-07
1.512   0.96724   2.68998e-07
1.592   0.966423   1.84271e-07
1.672   0.965654   1.26496e-07
1.752   0.964927   8.70767e-08
1.832   0.964237   6.01598e-08
1.912   0.963581   4.17615e-08
1.992   0.962953   2.91679e-08
2.072   0.962347   2.05296e-08
2.152   0.961759   1.45863e-08
2.232   0.961181   1.0479e-08
2.312   0.960607   7.62198e-09
2.392   0.960029   5.6167e-09
2.472   0.95944   4.19206e-09
2.552   0.958832   3.16429e-09
2.632   0.958198   2.40935e-09
2.712   0.957532   1.84407e-09
2.792   0.956831   1.41307e-09
2.872   0.956093   1.07972e-09
2.952   0.95532   8.19738e-10
3.032   0.954516   6.16725e-10
3.112   0.953688   4.59106e-10
3.192   0.952845   3.38104e-10
3.272   0.951996   2.4656e-10
3.352   0.951148   1.7836e-10
3.432   0.950306   1.28258e-10
3.512   0.949477   9.18577e-11
3.592   0.948661   6.56172e-11
3.672   0.94786   4.67958e-11
3.752   0.947075   3.33372e-11
3.832   0.946307   2.3732e-11
3.912   0.945555   1.68856e-11
3.992   0.944819   1.20101e-11
4.072   0.9441   8.54017e-12
4.152   0.943397   6.07182e-12
4.232   0.94271   4.31649e-12
4.312   0.942038   3.06849e-12
4.392   0.941381   2.18131e-12
4.472   0.940739   1.55069e-12
4.552   0.940111   1.10245e-12
4.632   0.939497   7.83835e-13
4.712   0.938896   5.57356e-13
4.792   0.938309   3.96358e-13
4.872   0.937735   2.819e-13
4.952   0.937173   2.00519e-13
5.032   0.936623   1.42651e-13
5.112   0.936085   1.01497e-13
5.192   0.935558   7.22257e-14
5.272   0.935043   5.14035e-14
5.352   0.934538   3.65895e-14
5.432   0.934044   2.60485e-14
5.512   0.933559   1.8547e-14
5.592   0.933085   1.32077e-14
5.672   0.932621   9.40678e-15
5.752   0.932165   6.70068e-15
5.832   0.931719   4.77374e-15
5.912   0.931281   3.40141e-15
5.992   0.930853   2.42393e-15
6.072   0.930432   1.72759e-15
6.152   0.93002   1.23146e-15
6.232   0.929615   8.7793e-16
6.312   0.929218   6.25973e-16
6.392   0.928829   4.46383e-16
6.472   0.928447   3.18358e-16
6.552   0.928072   2.27079e-16
6.632   0.927704   1.61992e-16
6.712   0.927343   1.15575e-16
6.792   0.926988   8.24679e-17
6.872   0.92664   5.88516e-17
6.952   0.926298   4.20031e-17
7.032   0.925962   2.99816e-17
7.112   0.925632   2.14031e-17
7.192   0.925307   1.52808e-17
7.272   0.924989   1.0911e-17
7.352   0.924676   7.79161e-18
7.432   0.924368   5.56463e-18
7.512   0.924066   3.97457e-18
7.592   0.923768   2.83915e-18
7.672   0.923476   2.02829e-18
7.752   0.923189   1.44916e-18
7.832   0.922906   1.03548e-18
7.912   0.922628   7.39962e-19
7.992   0.922355   5.27586e-19
r40       rhos40       gamma40  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262965
0.12   0.995149   0.000224617
0.152   0.99403   0.000191897
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.000119781
0.28   0.989891   0.0001024
0.312   0.988934   8.75554e-05
0.344   0.988005   7.48737e-05
0.376   0.987104   6.40382e-05
0.408   0.98623   5.47786e-05
0.44   0.985382   4.68643e-05
0.472   0.984558   4.00988e-05
0.504   0.983758   3.43144e-05
0.536   0.982982   2.93682e-05
0.568   0.982227   2.51381e-05
0.6   0.981495   2.15198e-05
0.632   0.980783   1.84245e-05
0.664   0.980091   1.57763e-05
0.696   0.979419   1.35101e-05
0.728   0.978765   1.15708e-05
0.76   0.97813   9.91093e-06
0.792   0.977512   8.49006e-06
0.872   0.976041   5.76896e-06
0.952   0.974668   3.92246e-06
1.032   0.973386   2.66865e-06
1.112   0.972187   1.81677e-06
1.192   0.971066   1.23765e-06
1.272   0.970016   8.43749e-07
1.352   0.969032   5.75693e-07
1.432   0.968108   3.93187e-07
1.512   0.967241   2.68868e-07
1.592   0.966425   1.84144e-07
1.672   0.965656   1.26374e-07
1.752   0.96493   8.69591e-08
1.832   0.964242   6.00474e-08
1.912   0.963587   4.16549e-08
1.992   0.96296   2.90677e-08
2.072   0.962357   2.04365e-08
2.152   0.961772   1.45009e-08
2.232   0.961197   1.04017e-08
2.312   0.960628   7.55329e-09
2.392   0.960056   5.55687e-09
2.472   0.959473   4.14115e-09
2.552   0.958873   3.12213e-09
2.632   0.958248   2.37552e-09
2.712   0.957591   1.81789e-09
2.792   0.9569   1.39364e-09
2.872   0.956172   1.06595e-09
2.952   0.955408   8.10478e-10
3.032   0.954612   6.10841e-10
3.112   0.953791   4.55583e-10
3.192   0.952954   3.36113e-10
3.272   0.952109   2.45489e-10
3.352   0.951264   1.77802e-10
3.432   0.950425   1.27969e-10
3.512   0.949596   9.1705e-11
3.592   0.948781   6.55339e-11
3.672   0.947981   4.67488e-11
3.752   0.947197   3.33102e-11
3.832   0.946429   2.37163e-11
3.912   0.945677   1.68764e-11
3.992   0.944942   1.20046e-11
4.072   0.944223   8.53694e-12
4.152   0.94352   6.0699e-12
4.232   0.942832   4.31534e-12
4.312   0.94216   3.0678e-12
4.392   0.941503   2.1809e-12
4.472   0.940861   1.55045e-12
4.552   0.940233   1.1023e-12
4.632   0.939619   7.83746e-13
4.712   0.939019   5.57303e-13
4.792   0.938431   3.96326e-13
4.872   0.937857   2.8188e-13
4.952   0.937295   2.00507e-13
5.032   0.936745   1.42644e-13
5.112   0.936207   1.01493e-13
5.192   0.93568   7.22231e-14
5.272   0.935164   5.14019e-14
5.352   0.934659   3.65885e-14
5.432   0.934165   2.60479e-14
5.512   0.933681   1.85466e-14
5.592   0.933206   1.32074e-14
5.672   0.932742   9.40666e-15
5.752   0.932286   6.7006e-15
5.832   0.93184   4.77369e-15
5.912   0.931402   3.40138e-15
5.992   0.930973   2.42392e-15
6.072   0.930553   1.72758e-15
6.152   0.93014   1.23146e-15
6.232   0.929735   8.77926e-16
6.312   0.929339   6.2597e-16
6.392   0.928949   4.46381e-16
6.472   0.928567   3.18357e-16
6.552   0.928192   2.27079e-16
6.632   0.927824   1.61992e-16
6.712   0.927462   1.15575e-16
6.792   0.927108   8.24678e-17
6.872   0.926759   5.88515e-17
6.952   0.926417   4.20031e-17
7.032   0.926081   2.99816e-17
