T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.999	0.001	21.0002	3.33727e+09	0.654427	0.00263559	0.654427	0.874199	3.86598
0.999	0.001	21.2002	4.07615e+09	0.654354	0.00260633	0.654354	0.874101	3.86641
0.999	0.001	21.4002	4.97862e+09	0.654282	0.0025775	0.654282	0.874006	3.86683
0.999	0.001	21.6002	6.0809e+09	0.654212	0.00254911	0.654212	0.873913	3.86725
0.999	0.001	21.8002	7.42723e+09	0.654144	0.00252115	0.654144	0.873822	3.86765
0.999	0.001	22.0002	9.07164e+09	0.654077	0.00249359	0.654077	0.873732	3.86804
0.999	0.001	22.2002	1.10801e+10	0.654012	0.00246644	0.654012	0.873645	3.86843
0.999	0.001	22.4002	1.35333e+10	0.653948	0.00243968	0.653948	0.87356	3.86881
0.999	0.001	22.6002	1.65296e+10	0.653886	0.00241331	0.653886	0.873477	3.86918
0.999	0.001	22.8002	2.01893e+10	0.653825	0.00238732	0.653825	0.873395	3.86954
0.999	0.001	23.0002	2.46593e+10	0.653765	0.00236169	0.653765	0.873315	3.86989
0.999	0.001	23.2002	3.01189e+10	0.653707	0.00233643	0.653707	0.873237	3.87024
0.999	0.001	23.4002	3.67873e+10	0.653649	0.00231152	0.653649	0.87316	3.87058
0.999	0.001	23.6002	4.49321e+10	0.653593	0.00228696	0.653593	0.873086	3.87091
0.999	0.001	23.8002	5.48802e+10	0.653538	0.00226274	0.653538	0.873012	3.87123
0.999	0.001	24.0002	6.70309e+10	0.653485	0.00223885	0.653485	0.872941	3.87155
0.999	0.001	24.2002	8.18717e+10	0.653432	0.00221529	0.653432	0.872871	3.87186
0.999	0.001	24.4002	9.99983e+10	0.653381	0.00219205	0.653381	0.872802	3.87217
0.999	0.001	24.6002	1.22138e+11	0.65333	0.00216912	0.65333	0.872735	3.87247
0.999	0.001	24.8002	1.4918e+11	0.653281	0.0021465	0.653281	0.872669	3.87276
0.999	0.001	25.0002	1.82209e+11	0.653233	0.00212417	0.653233	0.872604	3.87304
0.999	0.001	25.2002	2.2255e+11	0.653186	0.00210215	0.653186	0.872541	3.87332
0.999	0.001	25.4002	2.71824e+11	0.653139	0.00208041	0.653139	0.872479	3.8736
0.999	0.001	25.6002	3.32006e+11	0.653094	0.00205896	0.653094	0.872419	3.87387
0.999	0.001	25.8002	4.05513e+11	0.65305	0.00203778	0.65305	0.872359	3.87413
0.999	0.001	26.0002	4.95295e+11	0.653006	0.00201688	0.653006	0.872301	3.87439
0.999	0.001	26.2002	6.04955e+11	0.652964	0.00199625	0.652964	0.872244	3.87464
0.999	0.001	26.4002	7.38893e+11	0.652922	0.00197588	0.652922	0.872189	3.87489
0.999	0.001	26.6002	9.02486e+11	0.652881	0.00195577	0.652881	0.872134	3.87513
0.999	0.001	26.8002	1.1023e+12	0.652841	0.00193592	0.652841	0.872081	3.87537
0.999	0.001	27.0002	1.34635e+12	0.652802	0.00191631	0.652802	0.872028	3.8756
0.999	0.001	27.2002	1.64444e+12	0.652763	0.00189695	0.652763	0.871977	3.87583
0.999	0.001	27.4002	2.00852e+12	0.652726	0.00187782	0.652726	0.871927	3.87605
0.999	0.001	27.6002	2.45321e+12	0.652689	0.00185894	0.652689	0.871877	3.87627
0.999	0.001	27.8002	2.99636e+12	0.652653	0.00184029	0.652653	0.871829	3.87649
0.999	0.001	28.0002	3.65976e+12	0.652617	0.00182186	0.652617	0.871782	3.8767
0.999	0.001	28.2002	4.47004e+12	0.652583	0.00180366	0.652583	0.871735	3.8769
0.999	0.001	28.4002	5.45972e+12	0.652549	0.00178568	0.652549	0.87169	3.87711
0.999	0.001	28.6002	6.66852e+12	0.652515	0.00176791	0.652515	0.871645	3.8773
0.999	0.001	28.8002	8.14495e+12	0.652482	0.00175036	0.652482	0.871602	3.8775
0.999	0.001	29.0002	9.94827e+12	0.65245	0.00173302	0.65245	0.871559	3.87769
0.999	0.001	29.2002	1.21508e+13	0.652419	0.00171589	0.652419	0.871517	3.87788
0.999	0.001	29.4002	1.48411e+13	0.652388	0.00169895	0.652388	0.871476	3.87806
0.999	0.001	29.6002	1.81269e+13	0.652358	0.00168222	0.652358	0.871436	3.87824
0.999	0.001	29.8002	2.21403e+13	0.652329	0.00166568	0.652329	0.871396	3.87841
0.999	0.001	30.0002	2.70422e+13	0.6523	0.00164934	0.6523	0.871357	3.87859
0.999	0.001	30.2003	3.30327e+13	0.652271	0.00163318	0.652271	0.871319	3.87876
0.999	0.001	30.4003	4.03462e+13	0.652243	0.00161721	0.652243	0.871282	3.87892
0.999	0.001	30.6003	4.9279e+13	0.652216	0.00160142	0.652216	0.871246	3.87908
0.999	0.001	30.8003	6.01895e+13	0.652189	0.00158582	0.652189	0.87121	3.87924
0.999	0.001	31.0003	7.35156e+13	0.652163	0.0015704	0.652163	0.871175	3.8794
0.999	0.001	31.2003	8.97922e+13	0.652137	0.00155515	0.652137	0.87114	3.87955
0.999	0.001	31.4003	1.09672e+14	0.652112	0.00154007	0.652112	0.871107	3.8797
0.999	0.001	31.6003	1.33954e+14	0.652087	0.00152516	0.652087	0.871074	3.87985
0.999	0.001	31.8003	1.63612e+14	0.652063	0.00151043	0.652063	0.871041	3.87999
0.999	0.001	32.0003	1.99836e+14	0.652039	0.00149585	0.652039	0.871009	3.88014
0.999	0.001	32.2003	2.44081e+14	0.652016	0.00148144	0.652016	0.870978	3.88028
0.999	0.001	32.4003	2.98121e+14	0.651993	0.00146719	0.651993	0.870947	3.88041
0.999	0.001	32.6003	3.64125e+14	0.65197	0.0014531	0.65197	0.870917	3.88055
0.999	0.001	32.8003	4.44744e+14	0.651948	0.00143916	0.651948	0.870888	3.88068
0.999	0.001	33.0003	5.43211e+14	0.651926	0.00142538	0.651926	0.870859	3.88081
0.999	0.001	33.2003	6.6348e+14	0.651905	0.00141174	0.651905	0.870831	3.88093
0.999	0.001	33.4003	8.10376e+14	0.651884	0.00139826	0.651884	0.870803	3.88106
0.999	0.001	33.6003	9.89795e+14	0.651864	0.00138492	0.651864	0.870776	3.88118
0.999	0.001	33.8003	1.20894e+15	0.651844	0.00137173	0.651844	0.870749	3.8813
0.999	0.001	34.0003	1.4766e+15	0.651824	0.00135868	0.651824	0.870723	3.88141
0.999	0.001	34.2003	1.80352e+15	0.651805	0.00134577	0.651805	0.870697	3.88153
0.999	0.001	34.4003	2.20283e+15	0.651786	0.00133299	0.651786	0.870672	3.88164
0.999	0.001	34.6003	2.69054e+15	0.651768	0.00132036	0.651768	0.870647	3.88175
0.999	0.001	34.8003	3.28624e+15	0.651749	0.00130786	0.651749	0.870623	3.88186
0.999	0.001	35.0003	4.01382e+15	0.651732	0.00129549	0.651732	0.870599	3.88197
0.999	0.001	35.2003	4.90249e+15	0.651714	0.00128326	0.651714	0.870575	3.88207
0.999	0.001	35.4003	5.98791e+15	0.651697	0.00127115	0.651697	0.870552	3.88217
0.999	0.001	35.6003	7.31365e+15	0.65168	0.00125917	0.65168	0.87053	3.88227
0.999	0.001	35.8003	8.93292e+15	0.651663	0.00124732	0.651663	0.870508	3.88237
0.999	0.001	36.0003	1.09107e+16	0.651647	0.00123559	0.651647	0.870486	3.88247
0.999	0.001	36.2003	1.33263e+16	0.651631	0.00122399	0.651631	0.870465	3.88256
0.999	0.001	36.4003	1.62768e+16	0.651616	0.0012125	0.651616	0.870444	3.88266
0.999	0.001	36.6003	1.98806e+16	0.6516	0.00120114	0.6516	0.870423	3.88275
0.999	0.001	36.8003	2.42822e+16	0.651585	0.00118989	0.651585	0.870403	3.88284
0.999	0.001	37.0003	2.96583e+16	0.651571	0.00117876	0.651571	0.870384	3.88293
0.999	0.001	37.2003	3.62248e+16	0.651556	0.00116774	0.651556	0.870364	3.88301
0.999	0.001	37.4003	4.4245e+16	0.651542	0.00115684	0.651542	0.870345	3.8831
0.999	0.001	37.6003	5.4041e+16	0.651528	0.00114605	0.651528	0.870327	3.88318
0.999	0.001	37.8003	6.60058e+16	0.651514	0.00113537	0.651514	0.870308	3.88326
0.999	0.001	38.0003	8.06197e+16	0.651501	0.0011248	0.651501	0.87029	3.88334
0.999	0.001	38.2003	9.84691e+16	0.651487	0.00111434	0.651487	0.870273	3.88342
0.999	0.001	38.4003	1.2027e+17	0.651475	0.00110398	0.651475	0.870255	3.8835
0.999	0.001	38.6003	1.46899e+17	0.651462	0.00109373	0.651462	0.870238	3.88357
0.999	0.001	38.8003	1.79422e+17	0.651449	0.00108358	0.651449	0.870222	3.88365
0.999	0.001	39.0003	2.19147e+17	0.651437	0.00107354	0.651437	0.870205	3.88372
0.999	0.001	39.2003	2.67667e+17	0.651425	0.00106359	0.651425	0.870189	3.88379
0.999	0.001	39.4003	3.26929e+17	0.651413	0.00105375	0.651413	0.870174	3.88386
0.999	0.001	39.6003	3.99312e+17	0.651402	0.001044	0.651402	0.870158	3.88393
0.999	0.001	39.8003	4.87721e+17	0.65139	0.00103435	0.65139	0.870143	3.884
0.999	0.001	40.0003	5.95703e+17	0.651379	0.0010248	0.651379	0.870128	3.88407
0.999	0.001	40.2004	7.27667e+17	0.651368	0.00101534	0.651368	0.870113	3.88413
0.999	0.001	40.4004	8.88774e+17	0.651357	0.00100598	0.651357	0.870099	3.8842
0.999	0.001	40.6004	1.08555e+18	0.651347	0.000996711	0.651347	0.870085	3.88426
0.999	0.001	40.8004	1.32589e+18	0.651337	0.000987534	0.651337	0.870071	3.88432
0.999	0.001	41.0004	1.61945e+18	0.651326	0.000978447	0.651326	0.870057	3.88438
0.999	0.001	41.2004	1.978e+18	0.651316	0.000969451	0.651316	0.870044	3.88444
0.999	0.001	41.4004	2.41594e+18	0.651307	0.000960543	0.651307	0.870031	3.8845
0.999	0.001	41.6004	2.95083e+18	0.651297	0.000951722	0.651297	0.870018	3.88456
0.999	0.001	41.8004	3.60416e+18	0.651288	0.000942989	0.651288	0.870006	3.88461
0.999	0.001	42.0004	4.40213e+18	0.651278	0.000934341	0.651278	0.869993	3.88467
0.999	0.001	42.2004	5.37677e+18	0.651269	0.000925778	0.651269	0.869981	3.88472
0.999	0.001	42.4004	6.5672e+18	0.65126	0.000917298	0.65126	0.869969	3.88478
0.999	0.001	42.6004	8.0212e+18	0.651251	0.000908901	0.651251	0.869957	3.88483
0.999	0.001	42.8004	9.79711e+18	0.651243	0.000900586	0.651243	0.869946	3.88488
0.999	0.001	43.0004	1.19662e+19	0.651234	0.000892352	0.651234	0.869935	3.88493
0.999	0.001	43.2004	1.46156e+19	0.651226	0.000884197	0.651226	0.869923	3.88498
0.999	0.001	43.4004	1.78515e+19	0.651218	0.000876122	0.651218	0.869913	3.88503
0.999	0.001	43.6004	2.18039e+19	0.65121	0.000868125	0.65121	0.869902	3.88508
0.999	0.001	43.8004	2.66313e+19	0.651202	0.000860205	0.651202	0.869891	3.88512
0.999	0.001	44.0004	3.25276e+19	0.651194	0.000852362	0.651194	0.869881	3.88517
0.999	0.001	44.2004	3.97292e+19	0.651187	0.000844594	0.651187	0.869871	3.88521
0.999	0.001	44.4004	4.85254e+19	0.651179	0.000836901	0.651179	0.869861	3.88526
0.999	0.001	44.6004	5.92691e+19	0.651172	0.000829281	0.651172	0.869851	3.8853
0.999	0.001	44.8004	7.23914e+19	0.651165	0.000821735	0.651165	0.869842	3.88534
0.999	0.001	45.0004	8.84191e+19	0.651158	0.000814261	0.651158	0.869832	3.88539
0.999	0.001	45.2004	1.07995e+20	0.651151	0.000806859	0.651151	0.869823	3.88543
0.999	0.001	45.4004	1.31906e+20	0.651144	0.000799528	0.651144	0.869814	3.88547
0.999	0.001	45.6004	1.6111e+20	0.651138	0.000792266	0.651138	0.869805	3.88551
0.999	0.001	45.8004	1.9678e+20	0.651131	0.000785074	0.651131	0.869796	3.88555
0.999	0.001	46.0004	2.40348e+20	0.651125	0.00077795	0.651125	0.869788	3.88559
0.999	0.001	46.2004	2.93562e+20	0.651118	0.000770893	0.651118	0.869779	3.88562
0.999	0.001	46.4004	3.58557e+20	0.651112	0.000763904	0.651112	0.869771	3.88566
0.999	0.001	46.6004	4.37943e+20	0.651106	0.000756981	0.651106	0.869763	3.8857
0.999	0.001	46.8004	5.34904e+20	0.6511	0.000750124	0.6511	0.869755	3.88573
0.999	0.001	47.0004	6.53333e+20	0.651094	0.000743332	0.651094	0.869747	3.88577
0.999	0.001	47.2004	7.97983e+20	0.651088	0.000736603	0.651088	0.86974	3.8858
0.999	0.001	47.4004	9.74659e+20	0.651083	0.000729939	0.651083	0.869732	3.88583
0.999	0.001	47.6004	1.19045e+21	0.651077	0.000723337	0.651077	0.869725	3.88587
0.999	0.001	47.8004	1.45402e+21	0.651072	0.000716797	0.651072	0.869717	3.8859
0.999	0.001	48.0004	1.77594e+21	0.651066	0.000710319	0.651066	0.86971	3.88593
0.999	0.001	48.2004	2.16914e+21	0.651061	0.000703902	0.651061	0.869703	3.88596
0.999	0.001	48.4004	2.6494e+21	0.651056	0.000697544	0.651056	0.869696	3.88599
0.999	0.001	48.6004	3.23598e+21	0.651051	0.000691247	0.651051	0.869689	3.88602
0.999	0.001	48.8004	3.95244e+21	0.651046	0.000685009	0.651046	0.869683	3.88605
0.999	0.001	49.0004	4.82752e+21	0.651041	0.000678829	0.651041	0.869676	3.88608
0.999	0.001	49.2004	5.89634e+21	0.651036	0.000672707	0.651036	0.86967	3.88611
0.999	0.001	49.4004	7.20181e+21	0.651032	0.000666642	0.651032	0.869664	3.88614
0.999	0.001	49.6004	8.79631e+21	0.651027	0.000660633	0.651027	0.869657	3.88617
0.999	0.001	49.8004	1.07438e+22	0.651022	0.000654681	0.651022	0.869651	3.8862
0.999	0.001	50.0004	1.31226e+22	0.651018	0.000648784	0.651018	0.869645	3.88622
0.999	0.001	50.2005	1.60295e+22	0.651013	0.000642939	0.651013	0.869639	3.88625
0.999	0.001	50.4005	1.95785e+22	0.651009	0.000637152	0.651009	0.869634	3.88627
0.999	0.001	50.6005	2.39132e+22	0.651005	0.000631418	0.651005	0.869628	3.8863
0.999	0.001	50.8005	2.92077e+22	0.651001	0.000625738	0.651001	0.869622	3.88632
0.999	0.001	51.0005	3.56744e+22	0.650997	0.00062011	0.650997	0.869617	3.88635
0.999	0.001	51.2005	4.35728e+22	0.650993	0.000614534	0.650993	0.869612	3.88637
0.999	0.001	51.4005	5.32199e+22	0.650989	0.00060901	0.650989	0.869606	3.8864
0.999	0.001	51.6005	6.50029e+22	0.650985	0.000603537	0.650985	0.869601	3.88642
0.999	0.001	51.8005	7.93948e+22	0.650981	0.000598115	0.650981	0.869596	3.88644
0.999	0.001	52.0005	9.6973e+22	0.650977	0.000592743	0.650977	0.869591	3.88646
0.999	0.001	52.2005	1.18443e+23	0.650974	0.00058742	0.650974	0.869586	3.88649
0.999	0.001	52.4005	1.44667e+23	0.65097	0.000582147	0.65097	0.869582	3.88651
0.999	0.001	52.6005	1.76696e+23	0.650967	0.000576922	0.650967	0.869577	3.88653
0.999	0.001	52.8005	2.15817e+23	0.650963	0.000571746	0.650963	0.869572	3.88655
0.999	0.001	53.0005	2.636e+23	0.65096	0.000566617	0.65096	0.869568	3.88657
0.999	0.001	53.2005	3.21962e+23	0.650956	0.000561535	0.650956	0.869563	3.88659
0.999	0.001	53.4005	3.93245e+23	0.650953	0.0005565	0.650953	0.869559	3.88661
0.999	0.001	53.6005	4.8031e+23	0.65095	0.000551511	0.65095	0.869554	3.88663
0.999	0.001	53.8005	5.86652e+23	0.650947	0.000546568	0.650947	0.86955	3.88665
0.999	0.001	54.0005	7.16539e+23	0.650944	0.000541671	0.650944	0.869546	3.88667
0.999	0.001	54.2005	8.75182e+23	0.650941	0.000536818	0.650941	0.869542	3.88668
0.999	0.001	54.4005	1.06895e+24	0.650938	0.00053201	0.650938	0.869538	3.8867
0.999	0.001	54.6005	1.30562e+24	0.650935	0.000527246	0.650935	0.869534	3.88672
0.999	0.001	54.8005	1.59469e+24	0.650932	0.000522526	0.650932	0.86953	3.88674
0.999	0.001	55.0005	1.94775e+24	0.650929	0.000517848	0.650929	0.869526	3.88675
0.999	0.001	55.2005	2.37899e+24	0.650926	0.000513214	0.650926	0.869523	3.88677
0.999	0.001	55.4005	2.90571e+24	0.650923	0.000508622	0.650923	0.869519	3.88679
0.999	0.001	55.6005	3.54904e+24	0.650921	0.000504072	0.650921	0.869515	3.8868
0.999	0.001	55.8005	4.33481e+24	0.650918	0.000499563	0.650918	0.869512	3.88682
0.999	0.001	56.0005	5.29455e+24	0.650915	0.000495096	0.650915	0.869508	3.88683
0.999	0.001	56.2005	6.46677e+24	0.650913	0.000490669	0.650913	0.869505	3.88685
0.999	0.001	56.4005	7.89853e+24	0.65091	0.000486282	0.65091	0.869502	3.88686
0.999	0.001	56.6005	9.64729e+24	0.650908	0.000481936	0.650908	0.869498	3.88688
0.999	0.001	56.8005	1.17832e+25	0.650905	0.000477629	0.650905	0.869495	3.88689
0.999	0.001	57.0005	1.43921e+25	0.650903	0.000473362	0.650903	0.869492	3.88691
0.999	0.001	57.2005	1.75785e+25	0.650901	0.000469133	0.650901	0.869489	3.88692
0.999	0.001	57.4005	2.14704e+25	0.650898	0.000464942	0.650898	0.869486	3.88694
0.999	0.001	57.6005	2.62241e+25	0.650896	0.00046079	0.650896	0.869483	3.88695
0.999	0.001	57.8005	3.20301e+25	0.650894	0.000456676	0.650894	0.86948	3.88696
0.999	0.001	58.0005	3.91217e+25	0.650892	0.000452598	0.650892	0.869477	3.88697
0.999	0.001	58.2005	4.77833e+25	0.65089	0.000448558	0.65089	0.869474	3.88699
0.999	0.001	58.4005	5.83627e+25	0.650888	0.000444555	0.650888	0.869471	3.887
0.999	0.001	58.6005	7.12844e+25	0.650885	0.000440587	0.650885	0.869468	3.88701
0.999	0.001	58.8005	8.70669e+25	0.650883	0.000436656	0.650883	0.869466	3.88702
0.999	0.001	59.0005	1.06344e+26	0.650881	0.000432761	0.650881	0.869463	3.88704
0.999	0.001	59.2005	1.29889e+26	0.65088	0.0004289	0.65088	0.869461	3.88705
0.999	0.001	59.4005	1.58646e+26	0.650878	0.000425075	0.650878	0.869458	3.88706
0.999	0.001	59.6005	1.93771e+26	0.650876	0.000421284	0.650876	0.869455	3.88707
0.999	0.001	59.8005	2.36672e+26	0.650874	0.000417528	0.650874	0.869453	3.88708
0.999	0.001	60.0005	2.89072e+26	0.650872	0.000413805	0.650872	0.869451	3.88709
0.999	0.001	60.2006	3.53109e+26	0.65087	0.000410114	0.65087	0.869448	3.8871
0.999	0.001	60.4006	4.31288e+26	0.650869	0.000406459	0.650869	0.869446	3.88711
