T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999999	5.01187e-07	11.6701	290210	5.00005	6.74962e-06	-0.0509922	4.27282e-05	0.000144124	58041.3	6.79999	1.0479
0.999999	6.30957e-07	11.5155	248639	5.0004	6.75164e-06	-0.0509922	4.98754e-05	0.000168231	49723.9	6.79999	1.0479
0.999999	7.94328e-07	11.3608	213002	5.00024	6.75071e-06	-0.0509921	5.82181e-05	0.000196372	42598.4	6.79999	1.0479
0.999999	1e-06	11.2061	182473	5.00007	6.74974e-06	-0.050992	6.79562e-05	0.000229218	36494.1	6.8	1.0479
0.999999	1.25893e-06	11.0515	156335	5.0004	6.75165e-06	-0.050992	7.93231e-05	0.000267559	31264.6	6.8	1.0479
0.999998	1.58489e-06	10.8968	133928	5.00023	6.75064e-06	-0.0509919	9.25912e-05	0.000312313	26784.4	6.8	1.0479
0.999998	1.99526e-06	10.7421	114732	5.00005	6.7496e-06	-0.0509917	0.000108079	0.000364552	22946.3	6.8	1.0479
0.999997	2.51189e-06	10.5875	98298	5.00037	6.75147e-06	-0.0509916	0.000126156	0.000425529	19658.1	6.8	1.0479
0.999997	3.16228e-06	10.4328	84209.1	5.00019	6.75041e-06	-0.0509914	0.000147258	0.000496705	16841.2	6.8	1.0479
0.999996	3.98107e-06	10.2781	72139.6	5.00001	6.74935e-06	-0.0509912	0.000171889	0.000579786	14427.9	6.8	1.04791
0.999995	5.01187e-06	10.1235	61806.2	5.00032	6.75119e-06	-0.0509909	0.00020064	0.000676763	12360.4	6.80001	1.04791
0.999994	6.30957e-06	9.9688	52947.6	5.00014	6.75012e-06	-0.0509905	0.0002342	0.00078996	10589.2	6.80001	1.04791
0.999992	7.94328e-06	9.8142	45363.3	5.00045	6.75196e-06	-0.05099	0.000273374	0.000922091	9071.83	6.80002	1.04791
0.99999	1e-05	9.6595	38861.5	5.00027	6.75089e-06	-0.0509894	0.000319099	0.00107632	7771.87	6.80002	1.04791
0.999987	1.25893e-05	9.5048	33291.5	5.00009	6.74983e-06	-0.0509886	0.000372474	0.00125635	6658.19	6.80003	1.04791
0.999984	1.58489e-05	9.3502	28522.8	5.00041	6.75168e-06	-0.0509876	0.000434775	0.00146649	5704.09	6.80004	1.04791
0.99998	1.99526e-05	9.1955	24434.7	5.00023	6.75063e-06	-0.0509864	0.000507498	0.00171178	4886.71	6.80005	1.04791
0.999975	2.51189e-05	9.0408	20932.5	5.00005	6.74959e-06	-0.0509849	0.000592386	0.00199809	4186.46	6.80006	1.04791
0.999968	3.16228e-05	8.8862	17934.1	5.00037	6.75148e-06	-0.050983	0.000691472	0.00233229	3586.55	6.80008	1.04792
0.99996	3.98107e-05	8.7315	15363.6	5.0002	6.75047e-06	-0.0509806	0.000807133	0.00272238	3072.6	6.80011	1.04792
0.99995	5.01187e-05	8.5768	13161.6	5.00003	6.74949e-06	-0.0509775	0.000942141	0.00317771	2632.3	6.80014	1.04793
0.999937	6.30957e-05	8.4222	11276.3	5.00037	6.75146e-06	-0.0509737	0.00109973	0.0037092	2255.09	6.80017	1.04793
0.999921	7.94328e-05	8.2675	9660.09	5.00021	6.75055e-06	-0.0509688	0.00128369	0.00432957	1931.94	6.80022	1.04794
0.9999	0.0001	8.1128	8275.53	5.00007	6.74969e-06	-0.0509628	0.00149841	0.00505369	1655.08	6.80028	1.04795
0.999874	0.000125893	7.9582	7090.13	5.00043	6.75181e-06	-0.0509551	0.00174906	0.0058989	1417.9	6.80036	1.04796
0.999842	0.000158489	7.8035	6073.91	5.00031	6.75109e-06	-0.0509455	0.00204164	0.00688544	1214.71	6.80045	1.04798
0.9998	0.000199526	7.6488	5203.35	5.0002	6.75048e-06	-0.0509334	0.00238318	0.00803693	1040.63	6.80057	1.048
0.999749	0.000251189	7.4941	4457.57	5.00012	6.74999e-06	-0.0509182	0.00278185	0.00938093	891.492	6.80073	1.04802
0.999684	0.000316228	7.3394	3818.67	5.00007	6.74966e-06	-0.050899	0.00324724	0.0109496	763.725	6.80092	1.04805
0.999602	0.000398107	7.1847	3271.35	5.00005	6.74953e-06	-0.0508749	0.00379052	0.0127805	654.264	6.80117	1.04809
0.999499	0.000501187	7.03	2802.48	5.00007	6.74965e-06	-0.0508446	0.00442472	0.0149173	560.487	6.80148	1.04814
0.999369	0.000630957	6.8753	2400.8	5.00015	6.75007e-06	-0.0508066	0.00516509	0.017411	480.146	6.80188	1.0482
0.999206	0.000794328	6.7206	2056.7	5.0003	6.75087e-06	-0.0507587	0.00602943	0.0203213	411.316	6.8024	1.04829
0.999	0.001	6.5658	1761.74	5.00003	6.74925e-06	-0.0506987	0.00703853	0.0237175	352.346	6.80306	1.04839
0.998741	0.00125893	6.4111	1509.24	5.00038	6.75113e-06	-0.0506233	0.0082167	0.0276803	301.824	6.80392	1.04853
0.998415	0.00158489	6.2563	1292.79	5.00036	6.75085e-06	-0.0505287	0.00959233	0.032304	258.54	6.80504	1.04871
0.998005	0.00199526	6.1014	1107.28	5.00001	6.74857e-06	-0.0504101	0.0111987	0.0376981	221.455	6.8065	1.04894
0.997488	0.00251189	5.9466	948.478	5.00037	6.75032e-06	-0.0502616	0.0130745	0.0439901	189.681	6.80845	1.04925
0.996838	0.00316228	5.7916	812.291	5.00001	6.74764e-06	-0.0500757	0.0152655	0.0513282	162.458	6.81104	1.04966
0.996019	0.00398107	5.6367	695.728	5.00047	6.74957e-06	-0.0498434	0.0178247	0.0598841	139.132	6.81454	1.05021
0.994988	0.00501187	5.4816	595.772	5.00036	6.74774e-06	-0.0495536	0.0208148	0.0698572	119.146	6.81931	1.05096
0.99369	0.00630957	5.3264	510.126	5.00027	6.74549e-06	-0.0491924	0.024309	0.0814778	102.02	6.82589	1.052
0.992057	0.00794328	5.1711	436.749	5.00034	6.74331e-06	-0.0487434	0.0283935	0.0950115	87.3439	6.83506	1.05344
