T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
1.1	-0.1	44.8004	7.23914e+19	3.43246e-70	9.69331e+33	3.43246e-70	5.04873e-70	7.3708e+69
1.1	-0.1	45.0004	8.84191e+19	1.54231e-70	1.44607e+34	1.54231e-70	2.26854e-70	1.6404e+70
1.1	-0.1	45.2004	1.07995e+20	6.93002e-71	2.15729e+34	6.93002e-71	1.01932e-70	3.65078e+70
1.1	-0.1	45.4004	1.31906e+20	3.11386e-71	3.21829e+34	3.11386e-71	4.58011e-71	8.12496e+70
1.1	-0.1	45.6004	1.6111e+20	1.39915e-71	4.80113e+34	1.39915e-71	2.05797e-71	1.80824e+71
1.1	-0.1	45.8004	1.9678e+20	6.28678e-72	7.16244e+34	6.28678e-72	9.24708e-72	4.02432e+71
1.1	-0.1	46.0004	2.40348e+20	2.82483e-72	1.06851e+35	2.82483e-72	4.15498e-72	8.95629e+71
1.1	-0.1	46.2004	2.93562e+20	1.26928e-72	1.59403e+35	1.26928e-72	1.86695e-72	1.99326e+72
1.1	-0.1	46.4004	3.58557e+20	5.70323e-73	2.37801e+35	5.70323e-73	8.38876e-73	4.43608e+72
1.1	-0.1	46.6004	4.37943e+20	2.56263e-73	3.54758e+35	2.56263e-73	3.76931e-73	9.87268e+72
1.1	-0.1	46.8004	5.34904e+20	1.15146e-73	5.29237e+35	1.15146e-73	1.69366e-73	2.1972e+73
1.1	-0.1	47.0004	6.53333e+20	5.17386e-74	7.89529e+35	5.17386e-74	7.61011e-74	4.88997e+73
1.1	-0.1	47.2004	7.97983e+20	2.32476e-74	1.17784e+36	2.32476e-74	3.41944e-74	1.08828e+74
1.1	-0.1	47.4004	9.74659e+20	1.04458e-74	1.75713e+36	1.04458e-74	1.53645e-74	2.42202e+74
1.1	-0.1	47.6004	1.19045e+21	4.69362e-75	2.62133e+36	4.69362e-75	6.90374e-75	5.3903e+74
1.1	-0.1	47.8004	1.45402e+21	2.10898e-75	3.91056e+36	2.10898e-75	3.10205e-75	1.19963e+75
