T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999999	1e-06	11.053	159727	5.0001	6.74988e-06	-0.0853198	7.91993e-05	0.000137656	31944.7	6.8	1.02719
0.999999	1.25893e-06	10.8984	136847	5.0004	6.75162e-06	-0.0853197	9.24463e-05	0.00016068	27367.2	6.8	1.02719
0.999998	1.58489e-06	10.7437	117233	5.0002	6.75047e-06	-0.0853196	0.000107909	0.000187555	23445.7	6.8	1.02719
0.999998	1.99526e-06	10.589	100430	5	6.74933e-06	-0.0853194	0.000125958	0.000218926	20086	6.8	1.02719
0.999997	2.51189e-06	10.4344	86044.5	5.00031	6.75111e-06	-0.0853192	0.000147026	0.000255544	17207.8	6.8	1.02719
0.999997	3.16228e-06	10.2797	73711.9	5.00012	6.75e-06	-0.0853189	0.000171618	0.000298287	14742	6.8	1.0272
0.999996	3.98107e-06	10.1251	63153.2	5.00043	6.7518e-06	-0.0853186	0.000200324	0.000348179	12629.6	6.8	1.0272
0.999995	5.01187e-06	9.9704	54101.6	5.00024	6.7507e-06	-0.0853182	0.00023383	0.000406417	10819.8	6.80001	1.0272
0.999994	6.30957e-06	9.8157	46347.3	5.00005	6.74961e-06	-0.0853176	0.000272942	0.000474395	9269.37	6.80001	1.0272
0.999992	7.94328e-06	9.6611	39708.5	5.00037	6.75145e-06	-0.085317	0.000318595	0.000553744	7941.11	6.80002	1.0272
0.99999	1e-05	9.5064	34017.1	5.00018	6.75038e-06	-0.0853161	0.000371885	0.000646364	6803.17	6.80002	1.0272
0.999987	1.25893e-05	9.3517	29141.5	5	6.74934e-06	-0.0853151	0.000434089	0.000754477	5828.3	6.80003	1.0272
0.999984	1.58489e-05	9.1971	24967.2	5.00033	6.75122e-06	-0.0853137	0.000506697	0.000880673	4993.12	6.80004	1.0272
0.99998	1.99526e-05	9.0424	21388.7	5.00015	6.75021e-06	-0.0853121	0.000591451	0.00102798	4277.61	6.80005	1.0272
0.999975	2.51189e-05	8.8878	18325	5.00049	6.75214e-06	-0.0853099	0.000690382	0.00119992	3664.64	6.80006	1.0272
0.999968	3.16228e-05	8.7331	15698.5	5.00032	6.7512e-06	-0.0853073	0.000805863	0.00140062	3139.49	6.80008	1.02721
0.99996	3.98107e-05	8.5784	13448.5	5.00017	6.7503e-06	-0.0853039	0.000940661	0.00163489	2689.6	6.80011	1.02721
0.99995	5.01187e-05	8.4237	11520.9	5.00002	6.74946e-06	-0.0852997	0.00109801	0.00190834	2304.17	6.80014	1.02722
0.999937	6.30957e-05	8.2691	9870.63	5.00039	6.75159e-06	-0.0852944	0.00128168	0.00222754	1973.97	6.80017	1.02722
0.999921	7.94328e-05	8.1144	8455.9	5.00027	6.7509e-06	-0.0852877	0.00149608	0.00260012	1691.09	6.80022	1.02723
0.9999	0.0001	7.9597	7243.93	5.00017	6.75032e-06	-0.0852793	0.00174635	0.00303501	1448.74	6.80028	1.02724
0.999874	0.000125893	7.805	6205.67	5.0001	6.74988e-06	-0.0852687	0.0020385	0.00354265	1241.11	6.80036	1.02725
0.999842	0.000158489	7.6503	5316.23	5.00005	6.74961e-06	-0.0852554	0.00237953	0.00413519	1063.24	6.80045	1.02727
0.9998	0.000199526	7.4956	4554.26	5.00004	6.74956e-06	-0.0852386	0.00277764	0.00482683	910.846	6.80057	1.02728
0.999749	0.000251189	7.3409	3901.51	5.00008	6.74978e-06	-0.0852175	0.00324238	0.00563414	780.29	6.80073	1.02731
0.999684	0.000316228	7.1862	3342.32	5.00017	6.75035e-06	-0.085191	0.00378493	0.00657648	668.44	6.80092	1.02734
0.999602	0.000398107	7.0315	2863.27	5.00034	6.75136e-06	-0.0851576	0.00441833	0.00767641	572.615	6.80117	1.02738
0.999499	0.000501187	6.8767	2452.64	5.00011	6.75002e-06	-0.0851157	0.00515782	0.00896028	490.517	6.80148	1.02743
0.999369	0.000630957	6.722	2101.11	5.00049	6.75228e-06	-0.0850629	0.00602123	0.0104588	420.18	6.80188	1.02749
0.999206	0.000794328	6.5671	1799.6	5.00002	6.74962e-06	-0.0849967	0.00702937	0.012208	359.918	6.8024	1.02757
0.999	0.001	6.4123	1541.51	5.00024	6.75098e-06	-0.0849135	0.00820662	0.0142496	308.288	6.80306	1.02767
0.998741	0.00125893	6.2574	1320.31	5.0002	6.75086e-06	-0.0848092	0.00958148	0.0166325	264.051	6.80392	1.02781
0.998415	0.00158489	6.1025	1130.84	5.00045	6.75255e-06	-0.0846782	0.0111873	0.0194138	226.148	6.80504	1.02798
0.998005	0.00199526	5.9474	968.375	5.00009	6.75071e-06	-0.084514	0.0130633	0.02266	193.672	6.8065	1.02821
0.997488	0.00251189	5.7923	829.248	5.0002	6.75178e-06	-0.0843084	0.0152554	0.0264487	165.843	6.80845	1.02851
0.996838	0.00316228	5.6371	710.039	5.00042	6.75366e-06	-0.0840512	0.0178174	0.0308704	141.996	6.81104	1.02891
0.996019	0.00398107	5.4817	607.845	5.0004	6.75446e-06	-0.0837296	0.0208129	0.0360307	121.559	6.81454	1.02946
0.994988	0.00501187	5.3261	520.255	5.00035	6.75551e-06	-0.0833283	0.0243167	0.0420528	104.044	6.81931	1.03019
0.99369	0.00630957	5.1702	445.154	5.00003	6.7556e-06	-0.0828283	0.0284173	0.0490803	89.0302	6.82589	1.03121
0.992057	0.00794328	5.0141	380.817	5.00027	6.75987e-06	-0.0822064	0.0332198	0.0572805	76.1594	6.83506	1.03262
