T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999999	1.25893e-06	0	2.48	5.10505	1	0	5.10505	1	0.485793	6.8	1.0479
0.999998	1.58489e-06	0	2.48	5.10505	1	0	5.10505	1	0.485793	6.8	1.0479
0.999998	1.99526e-06	0	2.48	5.10506	1	0	5.10506	1	0.485793	6.8	1.0479
0.999997	2.51189e-06	0	2.48	5.10506	1	0	5.10506	1	0.485793	6.8	1.0479
0.999997	3.16228e-06	0	2.48	5.10506	1	0	5.10506	1	0.485792	6.8	1.0479
0.999996	3.98107e-06	0	2.48	5.10507	1	0	5.10507	1	0.485792	6.8	1.04791
0.999995	5.01187e-06	0	2.48	5.10507	1	0	5.10507	1	0.485792	6.80001	1.04791
0.999994	6.30957e-06	0	2.48	5.10508	1	0	5.10508	1	0.485791	6.80001	1.04791
0.999992	7.94328e-06	0	2.48	5.10509	1	0	5.10509	1	0.48579	6.80002	1.04791
0.99999	1e-05	0	2.48	5.1051	1	0	5.1051	1	0.485789	6.80002	1.04791
0.999987	1.25893e-05	0	2.48	5.10511	1	0	5.10511	1	0.485788	6.80003	1.04791
0.999984	1.58489e-05	0	2.48	5.10513	1	0	5.10513	1	0.485786	6.80004	1.04791
0.99998	1.99526e-05	0	2.48	5.10515	1	0	5.10515	1	0.485784	6.80005	1.04791
0.999975	2.51189e-05	0	2.48	5.10517	1	0	5.10517	1	0.485782	6.80006	1.04791
0.999968	3.16228e-05	0	2.48	5.10521	1	0	5.10521	1	0.485779	6.80008	1.04792
0.99996	3.98107e-05	0	2.48	5.10525	1	0	5.10525	1	0.485775	6.80011	1.04792
0.99995	5.01187e-05	0	2.48	5.1053	1	0	5.1053	1	0.48577	6.80014	1.04793
0.999937	6.30957e-05	0	2.48	5.10537	1	0	5.10537	1	0.485763	6.80017	1.04793
0.999921	7.94328e-05	0	2.48	5.10545	1	0	5.10545	1	0.485755	6.80022	1.04794
0.9999	0.0001	0	2.48	5.10556	1	0	5.10556	1	0.485745	6.80028	1.04795
0.999874	0.000125893	0	2.48	5.10569	1	0	5.10569	1	0.485733	6.80036	1.04796
0.999842	0.000158489	0	2.48	5.10585	1	0	5.10585	1	0.485717	6.80045	1.04798
0.9998	0.000199526	0	2.48	5.10606	1	0	5.10606	1	0.485697	6.80057	1.048
0.999749	0.000251189	0	2.48	5.10633	1	0	5.10633	1	0.485672	6.80073	1.04802
0.999684	0.000316228	0	2.48	5.10666	1	0	5.10666	1	0.48564	6.80092	1.04805
0.999602	0.000398107	0	2.48	5.10708	1	0	5.10708	1	0.485601	6.80117	1.04809
0.999499	0.000501187	0	2.48	5.10761	1	0	5.10761	1	0.48555	6.80148	1.04814
0.999369	0.000630957	0	2.48	5.10827	1	0	5.10827	1	0.485487	6.80188	1.0482
0.999206	0.000794328	0	2.48	5.1091	1	0	5.1091	1	0.485408	6.8024	1.04829
0.999	0.001	0	2.48	5.11016	1	0	5.11016	1	0.485308	6.80306	1.04839
0.998741	0.00125893	0	2.48	5.11148	1	0	5.11148	1	0.485182	6.80392	1.04853
0.998415	0.00158489	0	2.48	5.11315	1	0	5.11315	1	0.485024	6.80504	1.04871
0.998005	0.00199526	0	2.48	5.11525	1	0	5.11525	1	0.484825	6.8065	1.04894
0.997488	0.00251189	0	2.48	5.1179	1	0	5.1179	1	0.484574	6.80845	1.04925
0.996838	0.00316228	0	2.48	5.12124	1	0	5.12124	1	0.484258	6.81104	1.04966
0.996019	0.00398107	0	2.48	5.12545	1	0	5.12545	1	0.48386	6.81454	1.05021
0.994988	0.00501187	0	2.48	5.13076	1	0	5.13076	1	0.483359	6.81931	1.05096
0.99369	0.00630957	0	2.48	5.13746	1	0	5.13746	1	0.482729	6.82589	1.052
0.992057	0.00794328	0	2.48	5.14592	1	0	5.14592	1	0.481935	6.83506	1.05344
