T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.01	-0.01	6.2	1246.66	4.72527e-09	3.58329e+07	-0.370165	9.58961e-12	3.13298e-11	2.63827e+11
1.01	-0.01	6.4	1522.67	1.42323e-09	1.1897e+08	-0.628035	2.36477e-12	7.72583e-12	1.06987e+12
1.01	-0.01	6.6	1859.79	4.28667e-10	3.94993e+08	-1.09791	5.83145e-13	1.90517e-12	4.33854e+12
1.01	-0.01	6.8	2271.55	1.29112e-10	1.31142e+09	-1.95406	1.43802e-13	4.69809e-13	1.75937e+13
1.01	-0.01	7	2774.48	3.88878e-11	4.35408e+09	-3.51409	3.54611e-14	1.15853e-13	7.13458e+13
1.01	-0.01	7.2	3388.76	1.17128e-11	1.4456e+10	-6.35663	8.7446e-15	2.85691e-14	2.89321e+14
1.01	-0.01	7.4	4139.04	3.52782e-12	4.79957e+10	-11.5361	2.15639e-15	7.04505e-15	1.17326e+15
1.01	-0.01	7.6	5055.44	1.06256e-12	1.59352e+11	-20.9737	5.3176e-16	1.73729e-15	4.75779e+15
1.01	-0.01	7.8	6174.72	3.20037e-13	5.29066e+11	-38.1701	1.3113e-16	4.2841e-16	1.92938e+16
1.01	-0.01	8	7541.82	9.63933e-14	1.75656e+12	-69.504	3.23363e-17	1.05645e-16	7.82401e+16
1.01	-0.01	8.2	9211.6	2.90331e-14	5.83198e+12	-126.598	7.97404e-18	2.60516e-17	3.17279e+17
1.01	-0.01	8.4	11251.1	8.7446e-15	1.93629e+13	-230.63	1.96638e-18	6.42425e-18	1.28663e+18
1.01	-0.01	8.6	13742.1	2.63382e-15	6.4287e+13	-420.189	4.84902e-19	1.5842e-18	5.21755e+18
1.01	-0.01	8.8	16784.6	7.93292e-16	2.1344e+14	-765.588	1.19575e-19	3.90659e-19	2.11582e+19
1.01	-0.01	9	20500.8	2.38935e-16	7.08647e+14	-1394.95	2.94869e-20	9.63354e-20	8.58007e+19
1.01	-0.01	9.2	25039.7	7.19659e-17	2.35279e+15	-2541.71	7.27139e-21	2.3756e-20	3.47939e+20
1.01	-0.01	9.4	30583.6	2.16757e-17	7.81154e+15	-4631.25	1.7931e-21	5.85816e-21	1.41096e+21
1.01	-0.01	9.6	37354.9	6.5286e-18	2.59352e+16	-8438.65	4.42174e-22	1.4446e-21	5.72174e+21
1.01	-0.01	9.8	45625.4	1.96638e-18	8.6108e+16	-15376.2	1.09039e-22	3.56235e-22	2.32028e+22
1.01	-0.01	10	55727	5.92261e-19	2.85889e+17	-28017.2	2.68886e-23	8.78465e-23	9.40919e+22
1.01	-0.01	10.2001	68071.9	1.78279e-19	9.49753e+17	-51065.9	6.62601e-24	2.16475e-23	3.81829e+23
1.01	-0.01	10.4001	83143.2	5.36965e-20	3.15329e+18	-93048.1	1.63395e-24	5.33821e-24	1.54839e+24
1.01	-0.01	10.6001	101551	1.61731e-20	1.04693e+19	-169545	4.02928e-25	1.31639e-24	6.27904e+24
1.01	-0.01	10.8001	124035	4.87123e-21	3.47593e+19	-308930	9.93608e-26	3.24617e-25	2.54628e+25
1.01	-0.01	11.0001	151497	1.46719e-21	1.15405e+20	-562908	2.45021e-26	8.00496e-26	1.03257e+26
1.01	-0.01	11.2001	185039	4.41908e-22	3.83158e+20	-1.02568e+06	6.04214e-27	1.974e-26	4.18726e+26
1.01	-0.01	11.4001	226007	1.331e-22	1.27213e+21	-1.86892e+06	1.48997e-27	4.86782e-27	1.69802e+27
1.01	-0.01	11.6001	276045	4.0089e-23	4.22361e+21	-3.40539e+06	3.67423e-28	1.20039e-27	6.8858e+27
1.01	-0.01	11.8001	337162	1.20746e-23	1.40229e+22	-6.20503e+06	9.06053e-29	2.96012e-28	2.79233e+28
1.01	-0.01	12.0001	411811	3.63679e-24	4.65577e+22	-1.13063e+07	2.2343e-29	7.29958e-29	1.13235e+29
1.01	-0.01	12.2001	502987	1.09538e-24	1.54577e+23	-2.06014e+07	5.50972e-30	1.80005e-29	4.59189e+29
1.01	-0.01	12.4001	614350	3.29922e-25	5.13213e+23	-3.75382e+07	1.35868e-30	4.43888e-30	1.8621e+30
1.01	-0.01	12.6001	750368	9.93707e-26	1.70393e+24	-6.83991e+07	3.35046e-31	1.09461e-30	7.5512e+30
1.01	-0.01	12.8001	916502	2.99299e-26	5.65724e+24	-1.24631e+08	8.26214e-32	2.69928e-31	3.06216e+31
1.01	-0.01	13.0001	1.11942e+06	9.01471e-27	1.87827e+25	-2.27093e+08	2.03742e-32	6.65635e-32	1.24177e+32
1.01	-0.01	13.2001	1.36726e+06	2.71518e-27	6.23607e+25	-4.13791e+08	5.02421e-33	1.64144e-32	5.03562e+32
1.01	-0.01	13.4001	1.66998e+06	8.17796e-28	2.07045e+26	-7.53976e+08	1.23895e-33	4.04773e-33	2.04204e+33
1.01	-0.01	13.6001	2.03971e+06	2.46315e-28	6.87414e+26	-1.37383e+09	3.05523e-34	9.98159e-34	8.2809e+33
1.01	-0.01	13.8001	2.49131e+06	7.41888e-29	2.28229e+27	-2.50329e+09	7.53409e-35	2.46143e-34	3.35807e+34
1.01	-0.01	14.0001	3.04289e+06	2.23452e-29	7.57748e+27	-4.56129e+09	1.85788e-35	6.06981e-35	1.36176e+35
1.01	-0.01	14.2001	3.7166e+06	6.73025e-30	2.51581e+28	-8.31121e+09	4.58149e-36	1.4968e-35	5.52223e+35
1.01	-0.01	14.4001	4.53946e+06	2.02711e-30	8.35279e+28	-1.5144e+10	1.12978e-36	3.69105e-36	2.23937e+36
1.01	-0.01	14.6001	5.54451e+06	6.10555e-31	2.77322e+29	-2.75942e+10	2.786e-37	9.10203e-37	9.0811e+36
1.01	-0.01	14.8001	6.77208e+06	1.83896e-31	9.20743e+29	-5.02799e+10	6.8702e-38	2.24453e-37	3.68257e+37
1.01	-0.01	15.0001	8.27144e+06	5.53883e-32	3.05697e+30	-9.16159e+10	1.69417e-38	5.53495e-38	1.49336e+38
1.01	-0.01	15.2001	1.01028e+07	1.66826e-32	1.01495e+31	-1.66935e+11	4.17777e-39	1.3649e-38	6.05586e+38
1.01	-0.01	15.4001	1.23395e+07	5.02471e-33	3.36976e+31	-3.04176e+11	1.03023e-39	3.36581e-39	2.45577e+39
1.01	-0.01	15.6001	1.50715e+07	1.51341e-33	1.1188e+32	-5.54244e+11	2.54051e-40	8.29998e-40	9.95864e+39
1.01	-0.01	15.8001	1.84084e+07	4.55832e-34	3.71454e+32	-1.0099e+12	6.26481e-41	2.04675e-40	4.03843e+40
1.01	-0.01	16.0001	2.24841e+07	1.37294e-34	1.23327e+33	-1.84015e+12	1.54488e-41	5.04722e-41	1.63766e+41
1.01	-0.01	16.2001	2.74622e+07	4.13521e-35	4.0946e+33	-3.35298e+12	3.80964e-42	1.24463e-41	6.64105e+41
1.01	-0.01	16.4001	3.35423e+07	1.2455e-35	1.35946e+34	-6.10953e+12	9.39445e-43	3.06922e-42	2.69308e+42
1.01	-0.01	16.6001	4.09687e+07	3.75138e-36	4.51356e+34	-1.11323e+13	2.31664e-43	7.5686e-43	1.0921e+43
1.01	-0.01	16.8001	5.00393e+07	1.12989e-36	1.49855e+35	-2.02844e+13	5.71277e-44	1.86639e-43	4.42867e+43
1.01	-0.01	17.0001	6.11181e+07	3.40317e-37	4.97537e+35	-3.69605e+13	1.40875e-44	4.60247e-44	1.79592e+44
1.01	-0.01	17.2001	7.46499e+07	1.02502e-37	1.65188e+36	-6.73464e+13	3.47394e-45	1.13495e-44	7.2828e+44
1.01	-0.01	17.4001	9.11776e+07	3.08729e-38	5.48444e+36	-1.22713e+14	8.56663e-46	2.79876e-45	2.95332e+45
1.01	-0.01	17.6001	1.11365e+08	9.29874e-39	1.8209e+37	-2.23598e+14	2.1125e-46	6.90167e-46	1.19763e+46
1.01	-0.01	17.8001	1.36021e+08	2.80073e-39	6.04559e+37	-4.07422e+14	5.20937e-47	1.70193e-46	4.85663e+46
1.01	-0.01	18.0001	1.66136e+08	8.43563e-40	2.00721e+38	-7.42371e+14	1.28462e-47	4.19691e-47	1.96946e+47
1.01	-0.01	18.2001	2.02919e+08	2.54076e-40	6.66417e+38	-1.35269e+15	3.16782e-48	1.03494e-47	7.98656e+47
1.01	-0.01	18.4001	2.47846e+08	7.65263e-41	2.21258e+39	-2.46476e+15	7.81176e-49	2.55214e-48	3.23871e+48
1.01	-0.01	18.6001	3.0272e+08	2.30493e-41	7.34603e+39	-4.49109e+15	1.92636e-49	6.29351e-49	1.31336e+49
1.01	-0.01	18.8001	3.69743e+08	6.94231e-42	2.43897e+40	-8.18329e+15	4.75033e-50	1.55196e-49	5.32594e+49
1.01	-0.01	19.0001	4.51605e+08	2.09098e-42	8.09766e+40	-1.49109e+16	1.17142e-50	3.82709e-50	2.15978e+50
1.01	-0.01	19.2001	5.51592e+08	6.29792e-43	2.68852e+41	-2.71695e+16	2.88868e-51	9.43748e-51	8.75832e+50
1.01	-0.01	19.4001	6.73716e+08	1.8969e-43	8.92619e+41	-4.9506e+16	7.1234e-52	2.32725e-51	3.55168e+51
1.01	-0.01	19.6001	8.22879e+08	5.71334e-44	2.9636e+42	-9.02059e+16	1.75661e-52	5.73894e-52	1.44028e+52
1.01	-0.01	19.8001	1.00507e+09	1.72083e-44	9.83949e+42	-1.64366e+17	4.33174e-53	1.4152e-52	5.8406e+52
1.01	-0.01	20.0001	1.22759e+09	5.18303e-45	3.26683e+43	-2.99494e+17	1.06819e-53	3.48985e-53	2.36848e+53
1.01	-0.01	20.2002	1.49953e+09	1.56016e-45	1.08528e+44	-5.45877e+17	2.63229e-54	8.59984e-54	9.61139e+53
1.01	-0.01	20.4002	1.83153e+09	4.69912e-46	3.60324e+44	-9.94654e+17	6.49115e-55	2.1207e-54	3.89761e+54
1.01	-0.01	20.6002	2.23704e+09	1.41535e-46	1.19632e+45	-1.81238e+18	1.6007e-55	5.22957e-55	1.58056e+55
1.01	-0.01	20.8002	2.73233e+09	4.26294e-47	3.97192e+45	-3.30237e+18	3.94727e-56	1.2896e-55	6.40949e+55
1.01	-0.01	21.0002	3.33727e+09	1.28397e-47	1.31872e+46	-6.0173e+18	9.73386e-57	3.1801e-56	2.59917e+56
1.01	-0.01	21.2002	4.07615e+09	3.86725e-48	4.37832e+46	-1.09642e+19	2.40034e-57	7.84204e-57	1.05402e+57
1.01	-0.01	21.4002	4.97862e+09	1.16479e-48	1.45365e+47	-1.99782e+19	5.91917e-58	1.93382e-57	4.27425e+57
1.01	-0.01	21.6002	6.0809e+09	3.50829e-49	4.82629e+47	-3.64026e+19	1.45965e-58	4.76875e-58	1.73329e+58
1.01	-0.01	21.8002	7.42723e+09	1.05668e-49	1.60239e+48	-6.63298e+19	3.59945e-59	1.17596e-58	7.02885e+58
1.01	-0.01	22.0002	9.07164e+09	3.18265e-50	5.32011e+48	-1.20861e+20	8.87613e-60	2.89988e-59	2.85034e+59
1.01	-0.01	22.2002	1.10801e+10	9.58596e-51	1.76634e+49	-2.20223e+20	2.18883e-60	7.15102e-60	1.15587e+60
1.01	-0.01	22.4002	1.35333e+10	2.88724e-51	5.86445e+49	-4.01272e+20	5.39758e-61	1.76342e-60	4.68729e+60
1.01	-0.01	22.6002	1.65296e+10	8.69619e-52	1.94707e+50	-7.31165e+20	1.33103e-61	4.34854e-61	1.90079e+61
1.01	-0.01	22.8002	2.01893e+10	2.61924e-52	6.46449e+50	-1.33227e+21	3.28227e-62	1.07234e-61	7.70808e+61
1.01	-0.01	23.0002	2.46593e+10	7.88901e-53	2.14629e+51	-2.42755e+21	8.09398e-63	2.64435e-62	3.12578e+62
1.01	-0.01	23.2002	3.01189e+10	2.37612e-53	7.12592e+51	-4.42329e+21	1.99595e-63	6.52088e-63	1.26757e+63
1.01	-0.01	23.4002	3.67873e+10	7.15674e-54	2.36589e+52	-8.05976e+21	4.92196e-64	1.60803e-63	5.14023e+63
1.01	-0.01	23.6002	4.49321e+10	2.15557e-54	7.85503e+52	-1.46858e+22	1.21374e-64	3.96535e-64	2.08447e+64
1.01	-0.01	23.8002	5.48802e+10	6.49245e-55	2.60796e+53	-2.67593e+22	2.99304e-65	9.77844e-65	8.45293e+64
1.01	-0.01	24.0002	6.70309e+10	1.95549e-55	8.65873e+53	-4.87587e+22	7.38076e-66	2.41133e-65	3.42783e+65
1.01	-0.01	24.2002	8.18717e+10	5.88982e-56	2.8748e+54	-8.88442e+22	1.82007e-66	5.94628e-66	1.39005e+66
1.01	-0.01	24.4002	9.99983e+10	1.77398e-56	9.54467e+54	-1.61885e+23	4.48824e-67	1.46633e-66	5.63695e+66
1.01	-0.01	24.6002	1.22138e+11	5.34312e-57	3.16894e+55	-2.94973e+23	1.10679e-67	3.61593e-67	2.2859e+67
1.01	-0.01	24.8002	1.4918e+11	1.60932e-57	1.05213e+56	-5.37476e+23	2.7293e-68	8.91678e-68	9.26976e+67
1.01	-0.01	25.0002	1.82209e+11	4.84717e-58	3.49318e+56	-9.79345e+23	6.73038e-69	2.19885e-68	3.75907e+68
1.01	-0.01	25.2002	2.2255e+11	1.45994e-58	1.15978e+57	-1.78448e+24	1.65969e-69	5.4223e-69	1.52438e+69
1.01	-0.01	25.4002	2.71824e+11	4.39726e-59	3.8506e+57	-3.25154e+24	4.09275e-70	1.33712e-69	6.18167e+69
1.01	-0.01	25.6002	3.32006e+11	1.32443e-59	1.27844e+58	-5.92469e+24	1.00926e-70	3.2973e-70	2.50679e+70
1.01	-0.01	25.8002	4.05513e+11	3.9891e-60	4.24458e+58	-1.07955e+25	2.4888e-71	8.13105e-71	1.01655e+71
1.01	-0.01	26.0002	4.95295e+11	1.20149e-60	1.40925e+59	-1.96707e+25	6.13731e-72	2.00509e-71	4.12233e+71
1.01	-0.01	26.2002	6.04955e+11	3.61883e-61	4.67888e+59	-3.58423e+25	1.51344e-72	4.9445e-72	1.67169e+72
1.01	-0.01	26.4002	7.38893e+11	1.08997e-61	1.55344e+60	-6.53089e+25	3.7321e-73	1.2193e-72	6.77902e+72
1.01	-0.01	26.6002	9.02486e+11	3.28293e-62	5.15761e+60	-1.19001e+26	9.20325e-74	3.00675e-73	2.74903e+73
1.01	-0.01	26.8002	1.1023e+12	9.88799e-63	1.71239e+61	-2.16833e+26	2.26949e-74	7.41456e-74	1.11479e+74
1.01	-0.01	27.0002	1.34635e+12	2.97821e-63	5.68532e+61	-3.95096e+26	5.5965e-75	1.82841e-74	4.52068e+74
1.01	-0.01	27.2002	1.64444e+12	8.97018e-64	1.88759e+62	-7.19912e+26	1.38008e-75	4.5088e-75	1.83323e+75
1.01	-0.01	27.4002	2.00852e+12	2.70177e-64	6.26703e+62	-1.31176e+27	3.40324e-76	1.11186e-75	7.4341e+75
1.01	-0.01	27.6002	2.45321e+12	8.13757e-65	2.08073e+63	-2.39019e+27	8.39228e-77	2.7418e-76	3.01468e+76
1.01	-0.01	27.8002	2.99636e+12	2.45099e-65	6.90826e+63	-4.35521e+27	2.06951e-77	6.7612e-77	1.22251e+77
1.01	-0.01	28.0002	3.65976e+12	7.38223e-66	2.29362e+64	-7.93571e+27	5.10335e-78	1.66729e-77	4.95753e+77
1.01	-0.01	28.2002	4.47004e+12	2.22349e-66	7.61509e+64	-1.44598e+28	1.25847e-78	4.11149e-78	2.01038e+78
1.01	-0.01	28.4002	5.45972e+12	6.69701e-67	2.5283e+65	-2.63475e+28	3.10335e-79	1.01388e-78	8.15248e+78
1.01	-0.01	28.6002	6.66852e+12	2.0171e-67	8.39425e+65	-4.80083e+28	7.65277e-80	2.5002e-79	3.30599e+79
1.01	-0.01	28.8002	8.14495e+12	6.07539e-68	2.78699e+66	-8.74768e+28	1.88715e-80	6.16542e-80	1.34065e+80
1.01	-0.01	29.0002	9.94827e+12	1.82987e-68	9.25313e+66	-1.59393e+29	4.65365e-81	1.52037e-80	5.43659e+80
1.01	-0.01	29.2002	1.21508e+13	5.51147e-69	3.07215e+67	-2.90433e+29	1.14758e-81	3.7492e-81	2.20465e+81
1.01	-0.01	29.4002	1.48411e+13	1.66002e-69	1.01999e+68	-5.29204e+29	2.82989e-82	9.2454e-82	8.94028e+81
1.01	-0.01	29.6002	1.81269e+13	4.99989e-70	3.38648e+68	-9.64272e+29	6.97842e-83	2.27989e-82	3.62546e+82
1.01	-0.01	29.8002	2.21403e+13	1.50594e-70	1.12435e+69	-1.75702e+30	1.72086e-83	5.62214e-83	1.4702e+83
1.01	-0.01	30.0002	2.70422e+13	4.5358e-71	3.73298e+69	-3.2015e+30	4.24358e-84	1.3864e-83	5.96194e+83
1.01	-0.01	30.2003	3.30327e+13	1.36534e-71	1.24014e+70	-5.83526e+30	1.04572e-84	3.41643e-84	2.41938e+84
1.01	-0.01	30.4003	4.03462e+13	4.11232e-72	4.1174e+70	-1.06325e+31	2.57872e-85	8.42482e-85	9.81107e+84
1.01	-0.01	30.6003	4.9279e+13	1.23861e-72	1.36702e+71	-1.93737e+31	6.35904e-86	2.07753e-85	3.97859e+85
1.01	-0.01	30.8003	6.01895e+13	3.73061e-73	4.53868e+71	-3.53012e+31	1.56812e-86	5.12314e-86	1.6134e+86
1.01	-0.01	31.0003	7.35156e+13	1.12364e-73	1.5069e+72	-6.43231e+31	3.86694e-87	1.26335e-86	6.54264e+86
1.01	-0.01	31.2003	8.97922e+13	3.38433e-74	5.00307e+72	-1.17204e+32	9.53575e-88	3.11538e-87	2.65317e+87
1.01	-0.01	31.4003	1.09672e+14	1.01934e-74	1.66108e+73	-2.1356e+32	2.35149e-88	7.68244e-88	1.07591e+88
1.01	-0.01	31.6003	1.33954e+14	3.0702e-75	5.51497e+73	-3.89132e+32	5.7987e-89	1.89447e-88	4.36305e+88
1.01	-0.01	31.8003	1.63612e+14	9.24726e-76	1.83104e+74	-7.09044e+32	1.42994e-89	4.6717e-89	1.7693e+89
1.01	-0.01	32.0003	1.99836e+14	2.78522e-76	6.07925e+74	-1.29196e+33	3.52619e-90	1.15203e-89	7.17488e+89
1.01	-0.01	32.2003	2.44081e+14	8.38892e-77	2.01838e+75	-2.35411e+33	8.69548e-91	2.84086e-90	2.90956e+90
1.01	-0.01	32.4003	2.98121e+14	2.5267e-77	6.70127e+75	-4.28947e+33	2.14428e-91	7.00548e-91	1.17988e+91
1.01	-0.01	32.6003	3.64125e+14	7.61026e-78	2.2249e+76	-7.81592e+33	5.28773e-92	1.72753e-91	4.78466e+91
1.01	-0.01	32.8003	4.44744e+14	2.29217e-78	7.38692e+76	-1.42415e+34	1.30394e-92	4.26004e-92	1.94028e+92
1.01	-0.01	33.0003	5.43211e+14	6.90387e-79	2.45254e+77	-2.59498e+34	3.21547e-93	1.05051e-92	7.86821e+92
1.01	-0.01	33.2003	6.6348e+14	2.07941e-79	8.14274e+77	-4.72836e+34	7.92925e-94	2.59053e-93	3.19072e+93
1.01	-0.01	33.4003	8.10376e+14	6.26305e-80	2.70348e+78	-8.61563e+34	1.95533e-94	6.38817e-94	1.2939e+94
1.01	-0.01	33.6003	9.89795e+14	1.88639e-80	8.97588e+78	-1.56987e+35	4.82178e-95	1.5753e-94	5.24702e+94
1.01	-0.01	33.8003	1.20894e+15	5.68171e-81	2.9801e+79	-2.86049e+35	1.18904e-95	3.88465e-95	2.12777e+95
1.01	-0.01	34.0003	1.4766e+15	1.7113e-81	9.89427e+79	-5.21215e+35	2.93213e-96	9.57943e-96	8.62854e+95
1.01	-0.01	34.2003	1.80352e+15	5.15433e-82	3.28501e+80	-9.49716e+35	7.23054e-97	2.36226e-96	3.49905e+96
1.01	-0.01	34.4003	2.20283e+15	1.55246e-82	1.09066e+81	-1.7305e+36	1.78303e-97	5.82526e-97	1.41893e+97
1.01	-0.01	34.6003	2.69054e+15	4.67591e-83	3.62113e+81	-3.15317e+36	4.3969e-98	1.43649e-97	5.75406e+97
1.01	-0.01	34.8003	3.28624e+15	1.40836e-83	1.20226e+82	-5.74545e+36	1.08426e-98	3.54234e-98	2.33339e+98
1.01	-0.01	35.0003	4.01382e+15	4.24189e-84	3.99163e+82	-1.04689e+37	2.67376e-99	8.73531e-99	9.46234e+98
1.01	-0.01	35.2003	4.90249e+15	1.27763e-84	1.32527e+83	-1.90756e+37	6.5934e-100	2.1541e-99	3.83717e+99
1.01	-0.01	35.4003	5.98791e+15	3.84815e-85	4.40005e+83	-3.47579e+37	1.62591e-100	5.31195e-100	1.55605e+100
1.01	-0.01	35.6003	7.31365e+15	1.15904e-85	1.46087e+84	-6.33331e+37	4.00945e-101	1.30991e-100	6.31009e+100
1.01	-0.01	35.8003	8.93292e+15	3.49096e-86	4.85025e+84	-1.154e+38	9.88719e-102	3.2302e-101	2.55887e+101
1.01	-0.01	36.0003	1.09107e+16	1.05146e-86	1.61034e+85	-2.10273e+38	2.43815e-102	7.96557e-102	1.03767e+102
1.01	-0.01	36.2003	1.33263e+16	3.16693e-87	5.34652e+85	-3.83143e+38	6.0124e-103	1.96429e-102	4.20797e+102
1.01	-0.01	36.4003	1.62768e+16	9.53862e-88	1.77511e+86	-6.98132e+38	1.48264e-103	4.84387e-103	1.70641e+103
1.01	-0.01	36.6003	1.98806e+16	2.87298e-88	5.89356e+86	-1.27208e+39	3.65615e-104	1.19448e-103	6.91985e+103
1.01	-0.01	36.8003	2.42822e+16	8.65324e-89	1.95673e+87	-2.31788e+39	9.01595e-105	2.94556e-104	2.80614e+104
1.01	-0.01	37.0003	2.96583e+16	2.6063e-89	6.49658e+87	-4.22345e+39	2.22331e-105	7.26366e-105	1.13795e+105
1.01	-0.01	37.2003	3.62248e+16	7.85004e-90	2.15694e+88	-7.69563e+39	5.4826e-106	1.7912e-105	4.6146e+105
1.01	-0.01	37.4003	4.4245e+16	2.36439e-90	7.16129e+88	-1.40223e+40	1.35199e-106	4.41704e-106	1.87131e+106
1.01	-0.01	37.6003	5.4041e+16	7.12139e-91	2.37763e+89	-2.55504e+40	3.33397e-107	1.08923e-106	7.58854e+106
1.01	-0.01	37.8003	6.60058e+16	2.14492e-91	7.89402e+89	-4.65558e+40	8.22148e-108	2.686e-107	3.07731e+107
1.01	-0.01	38.0003	8.06197e+16	6.46038e-92	2.62091e+90	-8.48303e+40	2.02739e-108	6.6236e-108	1.24791e+108
1.01	-0.01	38.2003	9.84691e+16	1.94583e-92	8.70171e+90	-1.54571e+41	4.99949e-109	1.63336e-108	5.06052e+108
1.01	-0.01	38.4003	1.2027e+17	5.86073e-93	2.88907e+91	-2.81646e+41	1.23286e-109	4.02781e-109	2.05214e+109
1.01	-0.01	38.6003	1.46899e+17	1.76522e-93	9.59205e+91	-5.13193e+41	3.04019e-110	9.93247e-110	8.32185e+109
1.01	-0.01	38.8003	1.79422e+17	5.31673e-94	3.18467e+92	-9.35099e+41	7.49702e-111	2.44932e-110	3.37467e+110
1.01	-0.01	39.0003	2.19147e+17	1.60137e-94	1.05735e+93	-1.70386e+42	1.84874e-111	6.03994e-111	1.3685e+111
1.01	-0.01	39.2003	2.67667e+17	4.82323e-95	3.51052e+93	-3.10464e+42	4.55894e-112	1.48943e-111	5.54953e+111
1.01	-0.01	39.4003	3.26929e+17	1.45273e-95	1.16553e+94	-5.65702e+42	1.12422e-112	3.67289e-112	2.25045e+112
1.01	-0.01	39.6003	3.99312e+17	4.37554e-96	3.86971e+94	-1.03078e+43	2.7723e-113	9.05724e-113	9.12601e+112
1.01	-0.01	39.8003	4.87721e+17	1.31789e-96	1.28479e+95	-1.8782e+43	6.8364e-114	2.23349e-113	3.70078e+113
1.01	-0.01	40.0003	5.95703e+17	3.9694e-97	4.26565e+95	-3.4223e+43	1.68583e-114	5.50771e-114	1.50074e+114
1.01	-0.01	40.2004	7.27667e+17	1.19484e-97	1.4171e+96	-6.2377e+43	4.15431e-115	1.35723e-114	6.09006e+114
1.01	-0.01	40.4004	8.88774e+17	3.5988e-98	4.70492e+96	-1.13658e+44	1.02444e-115	3.3469e-115	2.46964e+115
1.01	-0.01	40.6004	1.08555e+18	1.08394e-98	1.56209e+97	-2.07099e+44	2.52624e-116	8.25335e-116	1.00149e+116
1.01	-0.01	40.8004	1.32589e+18	3.26475e-99	5.18632e+97	-3.77359e+44	6.22962e-117	2.03525e-116	4.06124e+116
1.01	-0.01	41.0004	1.61945e+18	9.83325e-100	1.72192e+98	-6.87593e+44	1.53621e-117	5.01887e-117	1.64691e+117
1.01	-0.01	41.2004	1.978e+18	2.96172e-100	5.71697e+98	-1.25288e+45	3.78824e-118	1.23764e-117	6.67857e+117
