T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1.99526e-07	12.2271	506540	5.00011	6.74994e-06	-0.0619727	2.44803e-05	6.73234e-05	101306	6.79999	1.0479
1	2.51189e-07	12.0725	433982	5.00043	6.75184e-06	-0.0619727	2.85751e-05	7.85844e-05	86788.9	6.79999	1.0479
1	3.16228e-07	11.9178	371780	5.00026	6.75081e-06	-0.0619727	3.33547e-05	9.17289e-05	74352.3	6.79999	1.0479
1	3.98107e-07	11.7631	318494	5.00008	6.74976e-06	-0.0619727	3.89338e-05	0.000107072	63697.8	6.79999	1.0479
0.999999	5.01187e-07	11.6085	272872	5.0004	6.75161e-06	-0.0619726	4.54461e-05	0.000124981	54570.1	6.79999	1.0479
0.999999	6.30957e-07	11.4538	233762	5.00021	6.75055e-06	-0.0619726	5.30477e-05	0.000145886	46750.4	6.79999	1.0479
0.999999	7.94328e-07	11.2991	200257	5.00003	6.74947e-06	-0.0619725	6.19207e-05	0.000170288	40051.2	6.79999	1.0479
0.999999	1e-06	11.1445	171572	5.00034	6.7513e-06	-0.0619725	7.22778e-05	0.000198771	34312.1	6.8	1.0479
0.999999	1.25893e-06	10.9898	146981	5.00016	6.75022e-06	-0.0619724	8.43673e-05	0.000232018	29395.3	6.8	1.0479
0.999998	1.58489e-06	10.8352	125927	5.00047	6.75204e-06	-0.0619723	9.84789e-05	0.000270827	25183.1	6.8	1.0479
0.999998	1.99526e-06	10.6805	107878	5.00028	6.75095e-06	-0.0619721	0.000114951	0.000316126	21574.4	6.8	1.0479
0.999997	2.51189e-06	10.5258	92416.3	5.0001	6.74987e-06	-0.0619719	0.000134178	0.000369002	18482.9	6.8	1.0479
0.999997	3.16228e-06	10.3712	79178.4	5.00041	6.75169e-06	-0.0619717	0.000156621	0.000430723	15834.4	6.8	1.0479
0.999996	3.98107e-06	10.2165	67829.9	5.00022	6.7506e-06	-0.0619714	0.000182818	0.000502767	13565.4	6.8	1.04791
0.999995	5.01187e-06	10.0618	58108	5.00004	6.74952e-06	-0.0619711	0.000213397	0.000586861	11621.5	6.80001	1.04791
0.999994	6.30957e-06	9.9072	49784.5	5.00035	6.75134e-06	-0.0619707	0.000249091	0.000685021	9956.2	6.80001	1.04791
0.999992	7.94328e-06	9.7525	42649	5.00016	6.75027e-06	-0.0619701	0.000290755	0.0007996	8529.51	6.80002	1.04791
0.99999	1e-05	9.5979	36539.8	5.00048	6.75211e-06	-0.0619694	0.000339388	0.000933343	7307.27	6.80002	1.04791
0.999987	1.25893e-05	9.4432	31302.7	5.0003	6.75105e-06	-0.0619685	0.000396156	0.00108946	6260.16	6.80003	1.04791
0.999984	1.58489e-05	9.2885	26816.1	5.00012	6.75e-06	-0.0619674	0.000462419	0.00127168	5363.1	6.80004	1.04791
0.99998	1.99526e-05	9.1339	22974.9	5.00044	6.75187e-06	-0.061966	0.000539766	0.00148438	4594.58	6.80005	1.04791
0.999975	2.51189e-05	8.9792	19682	5.00027	6.75085e-06	-0.0619643	0.000630051	0.00173266	3936.19	6.80006	1.04791
0.999968	3.16228e-05	8.8245	16861	5.00009	6.74986e-06	-0.0619621	0.000735439	0.00202247	3372.14	6.80008	1.04792
0.99996	3.98107e-05	8.6699	14445.8	5.00043	6.7518e-06	-0.0619593	0.000858455	0.00236074	2888.91	6.80011	1.04792
0.99995	5.01187e-05	8.5152	12375.3	5.00027	6.75087e-06	-0.0619559	0.00100205	0.0027556	2474.93	6.80014	1.04793
0.999937	6.30957e-05	8.3605	10601.6	5.00012	6.74999e-06	-0.0619515	0.00116966	0.00321649	2120.27	6.80017	1.04793
0.999921	7.94328e-05	8.2059	9082.99	5.00047	6.75207e-06	-0.061946	0.00136532	0.00375447	1816.43	6.80022	1.04794
0.9999	0.0001	8.0512	7781.14	5.00034	6.75131e-06	-0.061939	0.00159371	0.00438242	1556.12	6.80028	1.04795
0.999874	0.000125893	7.8965	6665.89	5.00023	6.75065e-06	-0.0619303	0.0018603	0.00511538	1333.12	6.80036	1.04796
0.999842	0.000158489	7.7418	5710.48	5.00014	6.7501e-06	-0.0619193	0.0021715	0.00597091	1142.07	6.80045	1.04798
0.9998	0.000199526	7.5871	4892.01	5.00007	6.74969e-06	-0.0619055	0.00253478	0.00696951	978.389	6.80057	1.048
0.999749	0.000251189	7.4324	4190.85	5.00003	6.74947e-06	-0.0618881	0.00295884	0.00813508	838.165	6.80073	1.04802
0.999684	0.000316228	7.2777	3590.18	5.00003	6.74947e-06	-0.0618662	0.00345388	0.00949552	718.033	6.80092	1.04805
0.999602	0.000398107	7.123	3075.61	5.00008	6.74975e-06	-0.0618387	0.00403178	0.0110834	615.112	6.80117	1.04809
0.999499	0.000501187	6.9683	2634.79	5.00019	6.7504e-06	-0.0618042	0.00470644	0.0129367	526.938	6.80148	1.04814
0.999369	0.000630957	6.8136	2257.15	5.00038	6.7515e-06	-0.0617607	0.00549407	0.0150997	451.396	6.80188	1.0482
0.999206	0.000794328	6.6588	1933.44	5.00017	6.75026e-06	-0.0617061	0.00641364	0.0176242	386.676	6.8024	1.04829
0.999	0.001	6.504	1656.16	5.00008	6.74974e-06	-0.0616376	0.00748731	0.0205703	331.227	6.80306	1.04839
0.998741	0.00125893	6.3492	1418.65	5.00015	6.75011e-06	-0.0615515	0.00874099	0.0240084	283.721	6.80392	1.04853
0.998415	0.00158489	6.1944	1215.19	5.00042	6.75161e-06	-0.0614436	0.010205	0.0280203	243.018	6.80504	1.04871
0.998005	0.00199526	6.0395	1040.81	5.00043	6.75163e-06	-0.0613082	0.0119148	0.0327015	208.145	6.8065	1.04894
0.997488	0.00251189	5.8845	891.369	5.00025	6.75052e-06	-0.0611387	0.0139119	0.038163	178.265	6.80845	1.04925
0.996838	0.00316228	5.7295	763.382	5.00047	6.75165e-06	-0.0609266	0.016245	0.0445342	152.662	6.81104	1.04966
0.996019	0.00398107	5.5743	653.641	5.00017	6.74977e-06	-0.0606615	0.0189713	0.0519654	130.724	6.81454	1.05021
0.994988	0.00501187	5.419	559.62	5	6.74851e-06	-0.0603307	0.0221579	0.0606311	111.924	6.81931	1.05096
0.99369	0.00630957	5.2636	479.076	5.00011	6.74877e-06	-0.0599185	0.0258838	0.0707339	95.813	6.82589	1.052
0.992057	0.00794328	5.108	410.042	5.00021	6.74874e-06	-0.059406	0.0302421	0.0825082	82.0049	6.83506	1.05344
