T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999999	1.25893e-06	11.0705	159334	5.00044	6.75189e-06	-0.0480494	7.78308e-05	0.000277427	31864	6.8	1.0479
0.999998	1.58489e-06	10.9158	136497	5.00027	6.7509e-06	-0.0480493	9.08494e-05	0.000323832	27297.9	6.8	1.0479
0.999998	1.99526e-06	10.7611	116933	5.0001	6.74989e-06	-0.0480491	0.000106045	0.000377998	23386.2	6.8	1.0479
0.999997	2.51189e-06	10.6065	100183	5.00042	6.75176e-06	-0.048049	0.000123783	0.000441225	20035	6.8	1.0479
0.999997	3.16228e-06	10.4518	85824.4	5.00024	6.75072e-06	-0.0480488	0.000144488	0.000515026	17164	6.8	1.0479
0.999996	3.98107e-06	10.2971	73523.4	5.00006	6.74967e-06	-0.0480486	0.000168656	0.000601172	14704.5	6.8	1.04791
0.999995	5.01187e-06	10.1425	62991.7	5.00038	6.75152e-06	-0.0480483	0.000196866	0.000701726	12597.4	6.80001	1.04791
0.999994	6.30957e-06	9.9878	53963.3	5.0002	6.75046e-06	-0.0480479	0.000229795	0.000819099	10792.2	6.80001	1.04791
0.999992	7.94328e-06	9.8331	46228.8	5.00001	6.74939e-06	-0.0480475	0.000268232	0.000956104	9245.74	6.80002	1.04791
0.99999	1e-05	9.6785	39606.9	5.00033	6.75123e-06	-0.0480469	0.000313097	0.00111602	7920.86	6.80002	1.04791
0.999987	1.25893e-05	9.5238	33930.1	5.00015	6.75017e-06	-0.0480461	0.000365468	0.00130269	6785.83	6.80003	1.04791
0.999984	1.58489e-05	9.3692	29069.9	5.00046	6.75202e-06	-0.0480452	0.000426598	0.00152058	5813.44	6.80004	1.04791
0.99998	1.99526e-05	9.2145	24903.4	5.00028	6.75096e-06	-0.048044	0.000497953	0.00177492	4980.39	6.80005	1.04791
0.999975	2.51189e-05	9.0598	21334	5.0001	6.74992e-06	-0.0480426	0.000581243	0.00207179	4266.72	6.80006	1.04791
0.999968	3.16228e-05	8.9052	18278.1	5.00043	6.7518e-06	-0.0480407	0.000678466	0.00241831	3655.31	6.80008	1.04792
0.99996	3.98107e-05	8.7505	15658.3	5.00025	6.75078e-06	-0.0480384	0.000791951	0.0028228	3131.51	6.80011	1.04792
0.99995	5.01187e-05	8.5958	13414.1	5.00008	6.74979e-06	-0.0480355	0.000924419	0.00329492	2682.77	6.80014	1.04793
0.999937	6.30957e-05	8.4412	11492.6	5.00042	6.75173e-06	-0.0480318	0.00107905	0.00384601	2298.33	6.80017	1.04793
0.999921	7.94328e-05	8.2865	9845.39	5.00026	6.7508e-06	-0.0480272	0.00125954	0.00448926	1968.98	6.80022	1.04794
0.9999	0.0001	8.1318	8434.27	5.00011	6.74992e-06	-0.0480213	0.00147022	0.00524009	1686.82	6.80028	1.04795
0.999874	0.000125893	7.9772	7226.13	5.00046	6.75199e-06	-0.048014	0.00171615	0.00611646	1445.09	6.80036	1.04796
0.999842	0.000158489	7.8225	6190.42	5.00033	6.75123e-06	-0.0480048	0.00200323	0.00713937	1238	6.80045	1.04798
0.9998	0.000199526	7.6678	5303.16	5.00022	6.75056e-06	-0.0479932	0.00233833	0.00833331	1060.59	6.80057	1.048
0.999749	0.000251189	7.5131	4543.07	5.00012	6.75e-06	-0.0479786	0.0027295	0.00972685	908.592	6.80073	1.04802
0.999684	0.000316228	7.3584	3891.92	5.00005	6.74957e-06	-0.0479602	0.00318612	0.0113533	778.376	6.80092	1.04805
0.999602	0.000398107	7.2037	3334.1	5.00001	6.74931e-06	-0.0479371	0.00371915	0.0132516	666.819	6.80117	1.04809
0.999499	0.000501187	7.049	2856.23	5.00001	6.74927e-06	-0.047908	0.00434139	0.0154671	571.245	6.80148	1.04814
0.999369	0.000630957	6.8943	2446.85	5.00006	6.7495e-06	-0.0478715	0.00506779	0.0180527	489.365	6.80188	1.0482
0.999206	0.000794328	6.7396	2096.15	5.00016	6.75005e-06	-0.0478256	0.00591579	0.0210701	419.217	6.8024	1.04829
0.999	0.001	6.5849	1795.72	5.00035	6.75102e-06	-0.047768	0.0069058	0.0245911	359.118	6.80306	1.04839
0.998741	0.00125893	6.4301	1538.19	5.00012	6.74958e-06	-0.0476957	0.00806165	0.0286996	307.629	6.80392	1.04853
0.998415	0.00158489	6.2753	1317.59	5.00002	6.74877e-06	-0.0476049	0.00941117	0.0334929	263.517	6.80504	1.04871
0.998005	0.00199526	6.1205	1128.63	5.00007	6.74873e-06	-0.0474912	0.0109869	0.0390848	225.723	6.8065	1.04894
0.997488	0.00251189	5.9657	966.768	5.0003	6.74962e-06	-0.0473487	0.012827	0.045607	193.342	6.80845	1.04925
0.996838	0.00316228	5.8108	828.038	5.00026	6.74874e-06	-0.0471704	0.0149759	0.0532129	165.599	6.81104	1.04966
0.996019	0.00398107	5.6558	709.144	5.00001	6.74633e-06	-0.0469475	0.0174859	0.0620804	141.828	6.81454	1.05021
0.994988	0.00501187	5.5008	607.322	5.00013	6.74554e-06	-0.0466694	0.020418	0.0724153	121.461	6.81931	1.05096
0.99369	0.00630957	5.3457	520.067	5.00019	6.74377e-06	-0.0463229	0.023844	0.0844555	104.01	6.82589	1.052
0.992057	0.00794328	5.1905	445.305	5.0003	6.74133e-06	-0.0458922	0.0278478	0.098475	89.0555	6.83506	1.05344
