T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.99998	1.99526e-05	9.1697	23812.3	5.00035	6.75134e-06	-0.0552956	0.000520775	0.00162115	4762.13	6.80005	1.04791
0.999975	2.51189e-05	9.015	20399.4	5.00017	6.75031e-06	-0.055294	0.000607883	0.00189231	4079.73	6.80006	1.04791
0.999968	3.16228e-05	8.8604	17477.3	5.0005	6.75221e-06	-0.0552919	0.000709562	0.00220881	3495.11	6.80008	1.04792
0.99996	3.98107e-05	8.7057	14972.3	5.00033	6.75122e-06	-0.0552894	0.000828249	0.00257825	2994.27	6.80011	1.04792
0.99995	5.01187e-05	8.551	12826.4	5.00016	6.75026e-06	-0.0552861	0.00096679	0.00300949	2565.19	6.80014	1.04793
0.999937	6.30957e-05	8.3963	10988	5.00001	6.74934e-06	-0.0552821	0.00112851	0.00351284	2197.6	6.80017	1.04793
0.999921	7.94328e-05	8.2417	9414.05	5.00035	6.75137e-06	-0.055277	0.00131727	0.00410037	1882.68	6.80022	1.04794
0.9999	0.0001	8.087	8064.75	5.00022	6.75056e-06	-0.0552705	0.00153762	0.00478616	1612.88	6.80028	1.04795
0.999874	0.000125893	7.9323	6908.85	5.00009	6.74982e-06	-0.0552625	0.00179483	0.00558664	1381.75	6.80036	1.04796
0.999842	0.000158489	7.7777	5919.21	5.00048	6.75208e-06	-0.0552523	0.00209507	0.00652097	1183.73	6.80045	1.04798
0.9998	0.000199526	7.623	5070.82	5.00039	6.75155e-06	-0.0552395	0.00244555	0.00761153	1014.09	6.80057	1.048
0.999749	0.000251189	7.4683	4344.03	5.00032	6.75117e-06	-0.0552234	0.00285467	0.00888442	868.751	6.80073	1.04802
0.999684	0.000316228	7.3136	3721.41	5.00029	6.75098e-06	-0.0552031	0.00333226	0.0103701	744.239	6.80092	1.04805
0.999602	0.000398107	7.1589	3188.03	5.0003	6.75101e-06	-0.0551776	0.00388978	0.0121041	637.568	6.80117	1.04809
0.999499	0.000501187	7.0042	2731.1	5.00036	6.75135e-06	-0.0551456	0.00454063	0.014128	546.18	6.80148	1.04814
0.999369	0.000630957	6.8495	2339.65	5.00048	6.75205e-06	-0.0551054	0.00530044	0.01649	467.886	6.80188	1.0482
0.999206	0.000794328	6.6947	2004.12	5.00019	6.7503e-06	-0.0550548	0.0061875	0.0192465	400.808	6.8024	1.04829
0.999	0.001	6.54	1716.87	5.0005	6.75203e-06	-0.0549913	0.00722316	0.0224634	343.34	6.80306	1.04839
0.998741	0.00125893	6.3852	1470.65	5.00043	6.75158e-06	-0.0549116	0.00843238	0.0262171	294.104	6.80392	1.04853
0.998415	0.00158489	6.2303	1259.61	5.00003	6.74911e-06	-0.0548115	0.00984436	0.0305971	251.921	6.80504	1.04871
0.998005	0.00199526	6.0755	1078.97	5.00033	6.75068e-06	-0.0546861	0.0114932	0.0357073	215.779	6.8065	1.04894
0.997488	0.00251189	5.9206	924.135	5.00038	6.75073e-06	-0.0545291	0.013419	0.0416686	184.813	6.80845	1.04925
0.996838	0.00316228	5.7656	791.444	5.00025	6.74961e-06	-0.0543326	0.0156684	0.0486217	158.281	6.81104	1.04966
0.996019	0.00398107	5.6105	677.736	5.00002	6.74773e-06	-0.054087	0.0182963	0.0567299	135.547	6.81454	1.05021
0.994988	0.00501187	5.4554	580.366	5.00029	6.7485e-06	-0.0537804	0.0213671	0.0661828	116.066	6.81931	1.05096
0.99369	0.00630957	5.3001	496.885	5.00019	6.74674e-06	-0.0533986	0.0249564	0.0771997	99.3732	6.82589	1.052
0.992057	0.00794328	5.1447	425.37	5.00038	6.7461e-06	-0.0529237	0.0291533	0.090034	85.0674	6.83506	1.05344
