T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999995	5.01187e-06	10.1017	60473.4	5.00015	6.75017e-06	-0.0545974	0.000205055	0.000646723	12094.3	6.80001	1.04791
0.999994	6.30957e-06	9.9471	51811	5.00046	6.752e-06	-0.054597	0.000239353	0.000754896	10361.3	6.80001	1.04791
0.999992	7.94328e-06	9.7924	44385.1	5.00028	6.75093e-06	-0.0545965	0.000279389	0.000881162	8876.52	6.80002	1.04791
0.99999	1e-05	9.6377	38023.5	5.00009	6.74986e-06	-0.0545959	0.000326121	0.00102855	7604.55	6.80002	1.04791
0.999987	1.25893e-05	9.4831	32576.9	5.00041	6.75171e-06	-0.0545951	0.000380669	0.00120058	6514.84	6.80003	1.04791
0.999984	1.58489e-05	9.3284	27907.7	5.00023	6.75065e-06	-0.0545941	0.000444342	0.0014014	5581.29	6.80004	1.04791
0.99998	1.99526e-05	9.1737	23907.8	5.00005	6.74961e-06	-0.0545928	0.000518665	0.0016358	4781.5	6.80005	1.04791
0.999975	2.51189e-05	9.0191	20483.2	5.00037	6.75148e-06	-0.0545912	0.00060542	0.0019094	4096.33	6.80006	1.04791
0.999968	3.16228e-05	8.8644	17547.4	5.0002	6.75047e-06	-0.0545892	0.000706687	0.00222876	3509.33	6.80008	1.04792
0.99996	3.98107e-05	8.7097	15032.3	5.00003	6.74948e-06	-0.0545867	0.000824894	0.00260154	3006.45	6.80011	1.04792
0.99995	5.01187e-05	8.5551	12879.1	5.00036	6.75143e-06	-0.0545835	0.000962873	0.00303667	2575.63	6.80014	1.04793
0.999937	6.30957e-05	8.4004	11033.1	5.0002	6.7505e-06	-0.0545794	0.00112393	0.00354457	2206.54	6.80017	1.04793
0.999921	7.94328e-05	8.2457	9451.78	5.00005	6.74962e-06	-0.0545744	0.00131194	0.00413741	1890.34	6.80022	1.04794
0.9999	0.0001	8.0911	8097.89	5.00041	6.75171e-06	-0.054568	0.00153139	0.0048294	1619.44	6.80028	1.04795
0.999874	0.000125893	7.9364	6937.24	5.00028	6.75096e-06	-0.05456	0.00178756	0.0056371	1387.37	6.80036	1.04796
0.999842	0.000158489	7.7817	5942.94	5.00017	6.7503e-06	-0.0545499	0.00208658	0.00657987	1188.55	6.80045	1.04798
0.9998	0.000199526	7.627	5091.15	5.00008	6.74976e-06	-0.0545372	0.00243564	0.00768027	1018.21	6.80057	1.048
0.999749	0.000251189	7.4723	4361.44	5.00001	6.74936e-06	-0.0545212	0.0028431	0.00896466	872.287	6.80073	1.04802
0.999684	0.000316228	7.3177	3736.7	5.00048	6.75205e-06	-0.0545012	0.00331875	0.0104638	747.269	6.80092	1.04805
0.999602	0.000398107	7.163	3201.13	5.00048	6.75206e-06	-0.0544759	0.00387401	0.0122134	640.164	6.80117	1.04809
0.999499	0.000501187	7.0082	2742.04	5.00003	6.74945e-06	-0.0544442	0.00452221	0.0142555	548.405	6.80148	1.04814
0.999369	0.000630957	6.8535	2349.03	5.00015	6.75011e-06	-0.0544043	0.00527893	0.0166388	469.792	6.80188	1.0482
0.999206	0.000794328	6.6988	2012.35	5.00035	6.75121e-06	-0.0543541	0.00616238	0.0194202	402.442	6.8024	1.04829
0.999	0.001	6.544	1723.75	5.00014	6.74997e-06	-0.0542912	0.00719382	0.022666	344.74	6.80306	1.04839
0.998741	0.00125893	6.3892	1476.54	5.00006	6.74942e-06	-0.0542121	0.00839811	0.0264536	295.305	6.80392	1.04853
0.998415	0.00158489	6.2344	1264.79	5.00014	6.74975e-06	-0.054113	0.00980431	0.030873	252.95	6.80504	1.04871
0.998005	0.00199526	6.0796	1083.4	5.00042	6.75116e-06	-0.0539887	0.0114464	0.036029	216.662	6.8065	1.04894
0.997488	0.00251189	5.9247	927.932	5.00044	6.75102e-06	-0.053833	0.0133642	0.0420438	185.57	6.80845	1.04925
0.996838	0.00316228	5.7697	794.695	5.00027	6.74965e-06	-0.0536382	0.0156043	0.0490591	158.93	6.81104	1.04966
0.996019	0.00398107	5.6147	680.589	5.00049	6.75036e-06	-0.0533947	0.0182213	0.0572398	136.104	6.81454	1.05021
0.994988	0.00501187	5.4595	582.75	5.00021	6.74781e-06	-0.0530909	0.0212793	0.0667768	116.545	6.81931	1.05096
0.99369	0.00630957	5.3042	498.926	5.00003	6.74551e-06	-0.0527123	0.0248535	0.0778914	99.7847	6.82589	1.052
0.992057	0.00794328	5.1488	427.117	5.00012	6.74416e-06	-0.0522416	0.0290325	0.0908389	85.4215	6.83506	1.05344
