T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999968	3.16228e-05	8.7562	16065.3	5.00027	6.7509e-06	-0.0780345	0.000787453	0.00159042	3212.89	6.80008	1.02721
0.99996	3.98107e-05	8.6015	13762.7	5.00012	6.74999e-06	-0.0780313	0.00091917	0.00185643	2752.48	6.80011	1.02721
0.99995	5.01187e-05	8.4469	11791.3	5.00047	6.75202e-06	-0.0780273	0.00107292	0.00216694	2358.05	6.80014	1.02722
0.999937	6.30957e-05	8.2922	10101.3	5.00033	6.75122e-06	-0.0780222	0.0012524	0.00252938	2020.13	6.80017	1.02722
0.999921	7.94328e-05	8.1375	8653.5	5.0002	6.75049e-06	-0.0780159	0.0014619	0.00295244	1730.63	6.80022	1.02723
0.9999	0.0001	7.9828	7413.21	5.00009	6.74986e-06	-0.0780079	0.00170644	0.00344626	1482.61	6.80028	1.02724
0.999874	0.000125893	7.8281	6350.69	5.00001	6.74936e-06	-0.0779978	0.00199191	0.00402268	1270.14	6.80036	1.02725
0.999842	0.000158489	7.6735	5441.01	5.00045	6.75192e-06	-0.0779851	0.00232515	0.00469549	1088.1	6.80045	1.02727
0.9998	0.000199526	7.5188	4661.16	5.00042	6.75177e-06	-0.0779691	0.00271415	0.00548083	932.153	6.80057	1.02728
0.999749	0.000251189	7.3641	3993.08	5.00044	6.75187e-06	-0.0779491	0.00316825	0.0063975	798.547	6.80073	1.02731
0.999684	0.000316228	7.2093	3420.42	5.00001	6.74937e-06	-0.0779238	0.00369838	0.00746747	684.084	6.80092	1.02734
0.999602	0.000398107	7.0546	2930.18	5.00014	6.75018e-06	-0.077892	0.00431726	0.00871636	586.019	6.80117	1.02738
0.999499	0.000501187	6.8999	2510.2	5.00036	6.75149e-06	-0.0778521	0.0050398	0.0101741	502.004	6.80148	1.02743
0.999369	0.000630957	6.7451	2150.21	5.00019	6.75052e-06	-0.0778019	0.00588338	0.0118755	430.025	6.80188	1.02749
0.999206	0.000794328	6.5903	1841.84	5.00016	6.75035e-06	-0.0777389	0.00686835	0.0138614	368.356	6.8024	1.02757
0.999	0.001	6.4355	1577.69	5.00029	6.75119e-06	-0.0776597	0.0080185	0.0161793	315.52	6.80306	1.02767
0.998741	0.00125893	6.2806	1351.3	5.00014	6.7504e-06	-0.0775604	0.00936165	0.0188845	270.252	6.80392	1.02781
0.998415	0.00158489	6.1257	1157.39	5.00026	6.75122e-06	-0.0774357	0.0109304	0.0220417	231.465	6.80504	1.02798
0.998005	0.00199526	5.9707	991.203	5.00022	6.75119e-06	-0.0772794	0.0127628	0.0257264	198.232	6.8065	1.02821
0.997488	0.00251189	5.8156	848.796	5.00011	6.75085e-06	-0.0770837	0.0149038	0.0300265	169.755	6.80845	1.02851
0.996838	0.00316228	5.6604	726.777	5.00005	6.7509e-06	-0.0768388	0.0174058	0.0350444	145.354	6.81104	1.02891
0.996019	0.00398107	5.5051	622.236	5.00018	6.75224e-06	-0.0765327	0.0203306	0.0408995	124.443	6.81454	1.02946
0.994988	0.00501187	5.3496	532.626	5.00018	6.75312e-06	-0.0761507	0.0237511	0.0477311	106.521	6.81931	1.03019
0.99369	0.00630957	5.1939	455.83	5.00028	6.75502e-06	-0.0756747	0.0277532	0.055701	91.1608	6.82589	1.03121
0.992057	0.00794328	5.0379	389.989	5.00028	6.75694e-06	-0.0750828	0.0324386	0.0649978	77.9934	6.83506	1.03262
