T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.1	-0.1	41.2004	1.978e+18	3.58779e-104	4.71936e+102	-1.03425e+49	4.58902e-122	1.63286e-121	5.51316e+121
1.1	-0.1	41.4004	2.41594e+18	1.08062e-104	1.56688e+103	-1.88453e+49	1.13164e-122	4.02657e-122	2.2357e+122
1.1	-0.1	41.6004	2.95083e+18	3.25477e-105	5.20223e+103	-3.43383e+49	2.79059e-123	9.92941e-123	9.06619e+122
1.1	-0.1	41.8004	3.60416e+18	9.80317e-106	1.7272e+104	-6.25684e+49	6.8815e-124	2.44856e-123	3.67652e+123
1.1	-0.1	42.0004	4.40213e+18	2.95266e-106	5.73451e+104	-1.14007e+50	1.69696e-124	6.03808e-124	1.4909e+124
1.1	-0.1	42.2004	5.37677e+18	8.89323e-107	1.90393e+105	-2.07735e+50	4.18465e-125	1.48897e-124	6.04591e+124
1.1	-0.1	42.4004	6.5672e+18	2.67859e-107	6.32126e+105	-3.78517e+50	1.03192e-125	3.67176e-125	2.45174e+125
1.1	-0.1	42.6004	8.0212e+18	8.06776e-108	2.09873e+106	-6.89703e+50	2.54469e-126	9.05445e-126	9.94229e+125
1.1	-0.1	42.8004	9.79711e+18	2.42996e-108	6.96803e+106	-1.25672e+51	6.27512e-127	2.2328e-126	4.0318e+126
1.1	-0.1	43.0004	1.19662e+19	7.31891e-109	2.31347e+107	-2.28989e+51	1.54743e-127	5.50601e-127	1.63497e+127
1.1	-0.1	43.2004	1.46156e+19	2.20441e-109	7.68099e+107	-4.17246e+51	3.8159e-128	1.35777e-127	6.63015e+127
1.1	-0.1	43.4004	1.78515e+19	6.63956e-110	2.55018e+108	-7.60272e+51	9.4099e-129	3.34821e-128	2.68866e+128
1.1	-0.1	43.6004	2.18039e+19	1.9998e-110	8.46689e+108	-1.38531e+52	2.32045e-129	8.25659e-129	1.0903e+129
1.1	-0.1	43.8004	2.66313e+19	6.02327e-111	2.81111e+109	-2.52419e+52	5.72217e-130	2.03605e-129	4.4214e+129
1.1	-0.1	44.0004	3.25276e+19	1.81418e-111	9.3332e+109	-4.59938e+52	1.41107e-130	5.02084e-130	1.79297e+130
1.1	-0.1	44.2004	3.97292e+19	5.46419e-112	3.09873e+110	-8.38061e+52	3.47965e-131	1.23812e-130	7.27084e+130
1.1	-0.1	44.4004	4.85254e+19	1.64578e-112	1.02881e+111	-1.52705e+53	8.58072e-132	3.05317e-131	2.94847e+131
1.1	-0.1	44.6004	5.92691e+19	4.957e-113	3.41579e+111	-2.78246e+53	2.11598e-132	7.52903e-132	1.19566e+132
1.1	-0.1	44.8004	7.23914e+19	1.49302e-113	1.13408e+112	-5.06997e+53	5.21794e-133	1.85664e-132	4.84866e+132
1.1	-0.1	45.0004	8.84191e+19	4.49689e-114	3.76528e+112	-9.23809e+53	1.28673e-133	4.57841e-133	1.96623e+133
1.1	-0.1	45.2004	1.07995e+20	1.35444e-114	1.25012e+113	-1.68329e+54	3.17303e-134	1.12902e-133	7.97344e+133
1.1	-0.1	45.4004	1.31906e+20	4.07949e-115	4.15054e+113	-3.06715e+54	7.8246e-135	2.78413e-134	3.23339e+134
1.1	-0.1	45.6004	1.6111e+20	1.22872e-115	1.37803e+114	-5.58872e+54	1.92952e-135	6.86559e-135	1.3112e+135
1.1	-0.1	45.8004	1.9678e+20	3.70083e-116	4.57521e+114	-1.01833e+55	4.75815e-136	1.69303e-135	5.3172e+135
1.1	-0.1	46.0004	2.40348e+20	1.11467e-116	1.51902e+115	-1.85552e+55	1.17334e-136	4.17497e-136	2.15623e+136
1.1	-0.1	46.2004	2.93562e+20	3.35731e-117	5.04333e+115	-3.38098e+55	2.89343e-137	1.02953e-136	8.74394e+136
1.1	-0.1	46.4004	3.58557e+20	1.0112e-117	1.67445e+116	-6.16055e+55	7.13512e-138	2.5388e-137	3.54584e+137
1.1	-0.1	46.6004	4.37943e+20	3.04569e-118	5.55935e+116	-1.12252e+56	1.7595e-138	6.26061e-138	1.43791e+138
1.1	-0.1	46.8004	5.34904e+20	9.17343e-119	1.84577e+117	-2.04537e+56	4.33887e-139	1.54385e-138	5.83101e+138
1.1	-0.1	47.0004	6.53333e+20	2.76299e-119	6.12817e+117	-3.72691e+56	1.06995e-139	3.80708e-139	2.36459e+139
1.1	-0.1	47.2004	7.97983e+20	8.32195e-120	2.03463e+118	-6.79088e+56	2.63847e-140	9.38814e-140	9.5889e+139
1.1	-0.1	47.4004	9.74659e+20	2.50652e-120	6.75519e+118	-1.23738e+57	6.50638e-141	2.31509e-140	3.88849e+140
1.1	-0.1	47.6004	1.19045e+21	7.5495e-121	2.2428e+119	-2.25465e+57	1.60445e-141	5.70893e-141	1.57686e+141
1.1	-0.1	47.8004	1.45402e+21	2.27387e-121	7.44637e+119	-4.10824e+57	3.95654e-142	1.40781e-141	6.39448e+141
1.1	-0.1	48.0004	1.77594e+21	6.84876e-122	2.47228e+120	-7.4857e+57	9.7567e-143	3.47161e-142	2.59309e+142
1.1	-0.1	48.2004	2.16914e+21	2.06281e-122	8.20827e+120	-1.36398e+58	2.40597e-143	8.56088e-143	1.05155e+143
1.1	-0.1	48.4004	2.6494e+21	6.21305e-123	2.72524e+121	-2.48534e+58	5.93305e-144	2.11109e-143	4.26425e+143
1.1	-0.1	48.6004	3.23598e+21	1.87133e-123	9.04812e+121	-4.52859e+58	1.46307e-144	5.20587e-144	1.72924e+144
1.1	-0.1	48.8004	3.95244e+21	5.63635e-124	3.00408e+122	-8.25162e+58	3.60789e-145	1.28375e-144	7.0124e+144
1.1	-0.1	49.0004	4.82752e+21	1.69764e-124	9.9739e+122	-1.50354e+59	8.89696e-146	3.1657e-145	2.84367e+145
1.1	-0.1	49.2004	5.89634e+21	5.11318e-125	3.31145e+123	-2.73964e+59	2.19396e-146	7.80651e-146	1.15316e+146
1.1	-0.1	49.4004	7.20181e+21	1.54006e-125	1.09944e+124	-4.99194e+59	5.41024e-147	1.92506e-146	4.67631e+146
1.1	-0.1	49.6004	8.79631e+21	4.63858e-126	3.65027e+124	-9.09591e+59	1.33415e-147	4.74714e-147	1.89634e+147
1.1	-0.1	49.8004	1.07438e+22	1.39711e-126	1.21193e+125	-1.65738e+60	3.28997e-148	1.17063e-147	7.69003e+147
1.1	-0.1	50.0004	1.31226e+22	4.20802e-127	4.02376e+125	-3.01995e+60	8.11297e-149	2.88674e-148	3.11846e+148
1.1	-0.1	50.2005	1.60295e+22	1.26667e-127	1.33674e+126	-5.50436e+60	1.99923e-149	7.11363e-149	1.26548e+149
1.1	-0.1	50.4005	1.95785e+22	3.81514e-128	4.43812e+126	-1.00296e+61	4.93005e-150	1.7542e-149	5.13179e+149
1.1	-0.1	50.6005	2.39132e+22	1.1491e-128	1.47351e+127	-1.82751e+61	1.21574e-150	4.3258e-150	2.08104e+150
1.1	-0.1	50.8005	2.92077e+22	3.46102e-129	4.89222e+127	-3.32994e+61	2.99797e-151	1.06673e-150	8.43905e+150
1.1	-0.1	51.0005	3.56744e+22	1.04244e-129	1.62427e+128	-6.06755e+61	7.3929e-152	2.63052e-151	3.4222e+151
1.1	-0.1	51.2005	4.35728e+22	3.13976e-130	5.39278e+128	-1.10558e+62	1.82307e-152	6.48679e-152	1.38777e+152
1.1	-0.1	51.4005	5.32199e+22	9.45679e-131	1.79047e+129	-2.0145e+62	4.49563e-153	1.59962e-152	5.62769e+152
1.1	-0.1	51.6005	6.50029e+22	2.84833e-131	5.94456e+129	-3.67065e+62	1.10861e-153	3.94462e-153	2.28214e+153
1.1	-0.1	51.8005	7.93948e+22	8.579e-132	1.97366e+130	-6.68837e+62	2.73379e-154	9.72732e-154	9.25454e+153
1.1	-0.1	52.0005	9.6973e+22	2.58395e-132	6.55279e+130	-1.2187e+63	6.74145e-155	2.39873e-154	3.7529e+154
1.1	-0.1	52.2005	1.18443e+23	7.7827e-133	2.1756e+131	-2.22062e+63	1.66242e-155	5.91519e-155	1.52188e+155
1.1	-0.1	52.4005	1.44667e+23	2.3441e-133	7.22325e+131	-4.04623e+63	4.09948e-156	1.45867e-155	6.17151e+155
1.1	-0.1	52.6005	1.76696e+23	7.0603e-134	2.3982e+132	-7.3727e+63	1.01092e-156	3.59703e-156	2.50267e+156
1.1	-0.1	52.8005	2.15817e+23	2.12652e-134	7.96232e+132	-1.34339e+64	2.4929e-157	8.87017e-157	1.01488e+157
1.1	-0.1	53.0005	2.636e+23	6.40496e-135	2.64358e+133	-2.44782e+64	6.14741e-158	2.18736e-157	4.11556e+157
1.1	-0.1	53.2005	3.21962e+23	1.92914e-135	8.77701e+133	-4.46023e+64	1.51593e-158	5.39396e-158	1.66894e+158
1.1	-0.1	53.4005	3.93245e+23	5.81045e-136	2.91407e+134	-8.12706e+64	3.73824e-159	1.33013e-158	6.76789e+158
1.1	-0.1	53.6005	4.8031e+23	1.75007e-136	9.67505e+134	-1.48085e+65	9.21839e-160	3.28007e-159	2.74451e+159
1.1	-0.1	53.8005	5.86652e+23	5.27112e-137	3.21223e+135	-2.69828e+65	2.27323e-160	8.08855e-160	1.11296e+160
1.1	-0.1	54.0005	7.16539e+23	1.58763e-137	1.0665e+136	-4.91659e+65	5.60571e-161	1.99461e-160	4.51326e+160
1.1	-0.1	54.2005	8.75182e+23	4.78185e-138	3.5409e+136	-8.9586e+65	1.38235e-161	4.91865e-161	1.83022e+161
1.1	-0.1	54.4005	1.06895e+24	1.44027e-138	1.17562e+137	-1.63236e+66	3.40884e-162	1.21292e-161	7.42189e+161
1.1	-0.1	54.6005	1.30562e+24	4.338e-139	3.90319e+137	-2.97436e+66	8.40608e-163	2.99103e-162	3.00972e+162
1.1	-0.1	54.8005	1.59469e+24	1.30658e-139	1.29591e+138	-5.41964e+66	2.07291e-163	7.3758e-163	1.2205e+163
1.1	-0.1	55.0005	1.94775e+24	3.93535e-140	4.30256e+138	-9.87523e+66	5.11175e-164	1.81885e-163	4.94939e+163
1.1	-0.1	55.2005	2.37899e+24	1.1853e-140	1.4285e+139	-1.79938e+67	1.26054e-164	4.48523e-164	2.00707e+164
1.1	-0.1	55.4005	2.90571e+24	3.57006e-141	4.74279e+139	-3.27869e+67	3.10846e-165	1.10604e-164	8.13909e+164
1.1	-0.1	55.6005	3.54904e+24	1.07528e-141	1.57466e+140	-5.97416e+67	7.66536e-166	2.72747e-165	3.30056e+165
1.1	-0.1	55.8005	4.33481e+24	3.23869e-142	5.22806e+140	-1.08856e+68	1.89025e-166	6.72586e-166	1.33844e+166
1.1	-0.1	56.0005	5.29455e+24	9.75475e-143	1.73578e+141	-1.98349e+68	4.66131e-167	1.65858e-166	5.42766e+166
1.1	-0.1	56.2005	6.46677e+24	2.93807e-143	5.76298e+141	-3.61416e+68	1.14946e-167	4.09e-167	2.20102e+167
1.1	-0.1	56.4005	7.89853e+24	8.84931e-144	1.91338e+142	-6.58543e+68	2.83454e-168	1.00858e-167	8.9256e+167
1.1	-0.1	56.6005	9.64729e+24	2.66536e-144	6.35263e+142	-1.19994e+69	6.9899e-169	2.48713e-168	3.61951e+168
1.1	-0.1	56.8005	1.17832e+25	8.02791e-145	2.10915e+143	-2.18644e+69	1.72369e-169	6.13319e-169	1.46778e+169
1.1	-0.1	57.0005	1.43921e+25	2.41796e-145	7.00262e+143	-3.98395e+69	4.25056e-170	1.51243e-169	5.95215e+169
1.1	-0.1	57.2005	1.75785e+25	7.28275e-146	2.32495e+144	-7.25923e+69	1.04818e-170	3.7296e-170	2.41372e+170
1.1	-0.1	57.4005	2.14704e+25	2.19352e-146	7.71911e+144	-1.32272e+70	2.58477e-171	9.19707e-171	9.7881e+170
1.1	-0.1	57.6005	2.62241e+25	6.60677e-147	2.56284e+145	-2.41015e+70	6.37396e-172	2.26797e-171	3.96927e+171
1.1	-0.1	57.8005	3.20301e+25	1.98992e-147	8.50891e+145	-4.39158e+70	1.5718e-172	5.59274e-172	1.60962e+172
1.1	-0.1	58.0005	3.91217e+25	5.99352e-148	2.82506e+146	-8.00198e+70	3.87601e-173	1.37915e-172	6.52733e+172
1.1	-0.1	58.2005	4.77833e+25	1.80521e-148	9.37953e+146	-1.45806e+71	9.55813e-174	3.40095e-173	2.64696e+173
1.1	-0.1	58.4005	5.83627e+25	5.4372e-149	3.11411e+147	-2.65675e+71	2.35701e-174	8.38664e-174	1.0734e+174
1.1	-0.1	58.6005	7.12844e+25	1.63765e-149	1.03392e+148	-4.84092e+71	5.8123e-175	2.06812e-174	4.35284e+174
1.1	-0.1	58.8005	8.70669e+25	4.93252e-150	3.43274e+148	-8.82072e+71	1.4333e-175	5.09992e-175	1.76516e+175
1.1	-0.1	59.0005	1.06344e+26	1.48565e-150	1.13971e+149	-1.60724e+72	3.53447e-176	1.25763e-175	7.15808e+175
1.1	-0.1	59.2005	1.29889e+26	4.47468e-151	3.78397e+149	-2.92858e+72	8.71588e-177	3.10127e-176	2.90275e+176
1.1	-0.1	59.4005	1.58646e+26	1.34775e-151	1.25632e+150	-5.33623e+72	2.14931e-177	7.64763e-177	1.17712e+177
1.1	-0.1	59.6005	1.93771e+26	4.05934e-152	4.17114e+150	-9.72324e+72	5.30013e-178	1.88588e-177	4.77346e+177
1.1	-0.1	59.8005	2.36672e+26	1.22265e-152	1.38487e+151	-1.77169e+73	1.307e-178	4.65053e-178	1.93574e+178
1.1	-0.1	60.0005	2.89072e+26	3.68255e-153	4.59792e+151	-3.22823e+73	3.22302e-179	1.14681e-178	7.84979e+178
1.1	-0.1	60.2006	3.53109e+26	1.1085e-153	1.52748e+152	-5.88398e+73	7.9423e-180	2.82601e-179	3.18548e+179
1.1	-0.1	60.4006	4.31288e+26	3.33873e-154	5.07141e+152	-1.07213e+74	1.95855e-180	6.96886e-180	1.29177e+180
1.1	-0.1	60.6006	5.26777e+26	1.00561e-154	1.68377e+153	-1.95355e+74	4.82972e-181	1.7185e-180	5.2384e+180
1.1	-0.1	60.8006	6.43407e+26	3.02883e-155	5.5903e+153	-3.5596e+74	1.19099e-181	4.23777e-181	2.12428e+181
1.1	-0.1	61.0006	7.85859e+26	9.12265e-156	1.85605e+154	-6.48602e+74	2.93695e-182	1.04502e-181	8.61437e+181
1.1	-0.1	61.2006	9.5985e+26	2.74769e-156	6.16229e+154	-1.18183e+75	7.24244e-183	2.57699e-182	3.4933e+182
1.1	-0.1	61.4006	1.17236e+27	8.27588e-157	2.04595e+155	-2.15343e+75	1.78596e-183	6.35477e-183	1.4166e+183
1.1	-0.1	61.6006	1.43193e+27	2.49265e-157	6.7928e+155	-3.92381e+75	4.40413e-184	1.56707e-183	5.74461e+183
1.1	-0.1	61.8006	1.74896e+27	7.50771e-158	2.25529e+156	-7.14965e+75	1.08605e-184	3.86434e-184	2.32955e+184
1.1	-0.1	62.0006	2.13619e+27	2.26128e-158	7.48782e+156	-1.30275e+76	2.67815e-185	9.52935e-185	9.4468e+184
1.1	-0.1	62.2006	2.60914e+27	6.81084e-159	2.48605e+157	-2.37377e+76	6.60425e-186	2.34991e-185	3.83087e+185
1.1	-0.1	62.4006	3.18681e+27	2.05139e-159	8.25396e+157	-4.32529e+76	1.62859e-186	5.7948e-186	1.55349e+186
1.1	-0.1	62.6006	3.89238e+27	6.17865e-160	2.74041e+158	-7.88119e+76	4.01605e-187	1.42898e-186	6.29973e+186
1.1	-0.1	62.8006	4.75417e+27	1.86097e-160	9.09849e+158	-1.43605e+77	9.90345e-188	3.52382e-187	2.55467e+187
1.1	-0.1	63.0006	5.80675e+27	5.60515e-161	3.0208e+159	-2.61665e+77	2.44216e-188	8.68964e-188	1.03597e+188
1.1	-0.1	63.2006	7.09239e+27	1.68824e-161	1.00294e+160	-4.76784e+77	6.02229e-189	2.14284e-188	4.20106e+188
1.1	-0.1	63.4006	8.66266e+27	5.08488e-162	3.32989e+160	-8.68757e+77	1.48508e-189	5.28418e-189	1.70361e+189
1.1	-0.1	63.6006	1.05806e+28	1.53154e-162	1.10556e+161	-1.58298e+78	3.66216e-190	1.30306e-189	6.90849e+189
1.1	-0.1	63.8006	1.29232e+28	4.6129e-163	3.67059e+161	-2.88437e+78	9.03078e-191	3.21331e-190	2.80153e+190
1.1	-0.1	64.0006	1.57844e+28	1.38938e-163	1.21868e+162	-5.25567e+78	2.22696e-191	7.92393e-191	1.13608e+191
1.1	-0.1	64.2006	1.92791e+28	4.18472e-164	4.04616e+162	-9.57646e+78	5.49162e-192	1.95402e-191	4.60702e+191
1.1	-0.1	64.4006	2.35476e+28	1.26041e-164	1.34337e+163	-1.74495e+79	1.35422e-192	4.81855e-192	1.86824e+192
1.1	-0.1	64.6006	2.8761e+28	3.7963e-165	4.46015e+163	-3.1795e+79	3.33946e-193	1.18824e-192	7.57608e+192
1.1	-0.1	64.8006	3.51288e+28	1.14342e-165	1.48082e+164	-5.79342e+79	8.235e-194	2.93016e-193	3.07225e+193
1.1	-0.1	65.0006	4.29064e+28	3.44392e-166	4.9165e+164	-1.05563e+80	2.03073e-194	7.22569e-194	1.24586e+194
1.1	-0.1	65.2006	5.2406e+28	1.03729e-166	1.63234e+165	-1.92348e+80	5.00771e-195	1.78183e-194	5.05221e+194
1.1	-0.1	65.4006	6.40089e+28	3.12426e-167	5.41955e+165	-3.50482e+80	1.23489e-195	4.39394e-195	2.04877e+195
1.1	-0.1	65.6006	7.81806e+28	9.41008e-168	1.79935e+166	-6.38619e+80	3.04519e-196	1.08353e-195	8.30818e+195
1.1	-0.1	65.8006	9.549e+28	2.83426e-168	5.97406e+166	-1.16364e+81	7.50935e-197	2.67196e-196	3.36913e+196
1.1	-0.1	66.0006	1.16632e+29	8.53663e-169	1.98346e+167	-2.12029e+81	1.85178e-197	6.58897e-197	1.36625e+197
1.1	-0.1	66.2006	1.42454e+29	2.57118e-169	6.58532e+167	-3.86342e+81	4.56644e-198	1.62482e-197	5.54042e+197
1.1	-0.1	66.4006	1.73994e+29	7.74426e-170	2.1864e+168	-7.03961e+81	1.12607e-198	4.00676e-198	2.24675e+198
1.1	-0.1	66.6006	2.12517e+29	2.33253e-170	7.25911e+168	-1.2827e+82	2.77686e-199	9.88055e-199	9.11103e+198
1.1	-0.1	66.8006	2.59569e+29	7.02543e-171	2.41011e+169	-2.33723e+82	6.84764e-200	2.43651e-199	3.6947e+199
1.1	-0.1	67.0006	3.17038e+29	2.11602e-171	8.00184e+169	-4.25872e+82	1.68861e-200	6.00837e-200	1.49828e+200
1.1	-0.1	67.2006	3.87231e+29	6.37333e-172	2.65671e+170	-7.75989e+82	4.16405e-201	1.48164e-200	6.07581e+200
1.1	-0.1	67.4006	4.72965e+29	1.91961e-172	8.82057e+170	-1.41394e+83	1.02684e-201	3.65369e-201	2.46386e+201
1.1	-0.1	67.6006	5.77681e+29	5.78175e-173	2.92853e+171	-2.57637e+83	2.53216e-202	9.00989e-202	9.99145e+201
1.1	-0.1	67.8006	7.05581e+29	1.74143e-173	9.72307e+171	-4.69446e+83	6.24424e-203	2.22181e-202	4.05173e+202
1.1	-0.1	68.0006	8.61799e+29	5.24509e-174	3.22817e+172	-8.55386e+83	1.53981e-203	5.47892e-203	1.64306e+203
1.1	-0.1	68.2006	1.0526e+30	1.57979e-174	1.07179e+173	-1.55861e+84	3.79713e-204	1.35109e-203	6.66293e+203
1.1	-0.1	68.4006	1.28565e+30	4.75824e-175	3.55847e+173	-2.83998e+84	9.3636e-205	3.33173e-204	2.70195e+204
1.1	-0.1	68.6006	1.5703e+30	1.43315e-175	1.18145e+174	-5.17478e+84	2.30904e-205	8.21596e-205	1.0957e+205
1.1	-0.1	68.8006	1.91797e+30	4.31657e-176	3.92257e+174	-9.42907e+84	5.69401e-206	2.02603e-205	4.44327e+205
1.1	-0.1	69.0006	2.34261e+30	1.30013e-176	1.30234e+175	-1.71809e+85	1.40413e-206	4.99613e-206	1.80183e+206
1.1	-0.1	69.2006	2.86127e+30	3.91591e-177	4.32392e+175	-3.13056e+85	3.46253e-207	1.23203e-206	7.30679e+206
1.1	-0.1	69.4006	3.49477e+30	1.17945e-177	1.43559e+176	-5.70426e+85	8.5385e-208	3.03815e-207	2.96305e+207
1.1	-0.1	69.6006	4.26852e+30	3.55243e-178	4.76633e+176	-1.03938e+86	2.10557e-208	7.49198e-208	1.20158e+208
1.1	-0.1	69.8006	5.21358e+30	1.06997e-178	1.58248e+177	-1.89388e+86	5.19227e-209	1.8475e-208	4.87263e+208
1.1	-0.1	70.0006	6.36788e+30	3.22269e-179	5.25401e+177	-3.45087e+86	1.2804e-209	4.55588e-209	1.97595e+209
1.1	-0.1	70.2007	7.77852e+30	9.70074e-180	1.74544e+178	-6.28979e+86	3.15521e-210	1.12268e-209	8.01848e+209
1.1	-0.1	70.4007	9.50071e+30	2.92181e-180	5.79506e+178	-1.14607e+87	7.78065e-211	2.76849e-210	3.25166e+210
1.1	-0.1	70.6007	1.16042e+31	8.80031e-181	1.92403e+179	-2.08828e+87	1.91869e-211	6.82702e-211	1.31861e+211
1.1	-0.1	70.8007	1.41734e+31	2.6506e-181	6.388e+179	-3.8051e+87	4.73142e-212	1.68352e-211	5.34723e+211
1.1	-0.1	71.0007	1.73114e+31	7.98347e-182	2.12089e+180	-6.93334e+87	1.16675e-212	4.15152e-212	2.16841e+212
1.1	-0.1	71.2007	2.11442e+31	2.40457e-182	7.0416e+180	-1.26334e+88	2.87718e-213	1.02375e-212	8.79333e+212
1.1	-0.1	71.4007	2.58256e+31	7.24244e-183	2.3379e+181	-2.30195e+88	7.09504e-214	2.52454e-213	3.56587e+213
1.1	-0.1	71.6007	3.15435e+31	2.18138e-183	7.76208e+181	-4.19443e+88	1.74961e-214	6.22544e-214	1.44603e+214
1.1	-0.1	71.8007	3.85273e+31	6.57019e-184	2.5771e+182	-7.64275e+88	4.3145e-215	1.53517e-214	5.86395e+214
1.1	-0.1	72.0007	4.70573e+31	1.9789e-184	8.55628e+182	-1.3926e+89	1.06394e-215	3.78569e-215	2.37795e+215
1.1	-0.1	72.2007	5.74759e+31	5.96034e-185	2.84079e+183	-2.53748e+89	2.62365e-216	9.33541e-216	9.64306e+215
1.1	-0.1	72.4007	7.02013e+31	1.79522e-185	9.43174e+183	-4.62359e+89	6.46984e-217	2.30208e-216	3.91045e+216
1.1	-0.1	72.6007	8.5744e+31	5.4071e-186	3.13145e+184	-8.42474e+89	1.59544e-217	5.67687e-217	1.58577e+217
1.1	-0.1	72.8007	1.04728e+32	1.62859e-186	1.03968e+185	-1.53509e+90	3.93431e-218	1.3999e-217	6.4306e+217
1.1	-0.1	73.0007	1.27915e+32	4.90521e-187	3.45185e+185	-2.79711e+90	9.70189e-219	3.45211e-218	2.60774e+218
1.1	-0.1	73.2007	1.56236e+32	1.47742e-187	1.14605e+186	-5.09667e+90	2.39246e-219	8.51279e-219	1.05749e+219
1.1	-0.1	73.4007	1.90827e+32	4.44991e-188	3.80504e+186	-9.28673e+90	5.89973e-220	2.09923e-219	4.28833e+219
1.1	-0.1	73.6007	2.33076e+32	1.34029e-188	1.26332e+187	-1.69215e+91	1.45485e-220	5.17663e-220	1.73901e+220
1.1	-0.1	73.8007	2.8468e+32	4.03686e-189	4.19436e+187	-3.0833e+91	3.58763e-221	1.27654e-220	7.05201e+220
1.1	-0.1	74.0007	3.47709e+32	1.21588e-189	1.39258e+188	-5.61815e+91	8.84698e-222	3.14791e-221	2.85973e+221
1.1	-0.1	74.2007	4.24693e+32	3.66216e-190	4.62352e+188	-1.02369e+92	2.18164e-222	7.76266e-222	1.15968e+222
1.1	-0.1	74.4007	5.18721e+32	1.10302e-190	1.53506e+189	-1.86529e+92	5.37985e-223	1.91425e-222	4.70273e+222
1.1	-0.1	74.6007	6.33567e+32	3.32224e-191	5.09658e+189	-3.39878e+92	1.32666e-223	4.72048e-223	1.90705e+223
1.1	-0.1	74.8007	7.73841e+32	1.00064e-191	1.69212e+190	-6.19298e+92	3.27149e-224	1.16406e-223	7.73347e+223
1.1	-0.1	75.0007	9.45172e+32	3.01387e-192	5.61805e+190	-1.12844e+93	8.0674e-225	2.87053e-224	3.13608e+224
1.1	-0.1	75.2007	1.15444e+33	9.07759e-193	1.86526e+191	-2.05614e+93	1.9894e-225	7.07863e-225	1.27174e+225
1.1	-0.1	75.4007	1.41003e+33	2.73412e-193	6.19288e+191	-3.74654e+93	4.90579e-226	1.74557e-225	5.15717e+225
1.1	-0.1	75.6007	1.72221e+33	8.235e-194	2.05611e+192	-6.82663e+93	1.20975e-226	4.30452e-226	2.09134e+226
1.1	-0.1	75.8007	2.10352e+33	2.48034e-194	6.82652e+192	-1.24389e+94	2.98322e-227	1.06148e-226	8.48078e+226
1.1	-0.1	76.0007	2.56924e+33	7.47063e-195	2.26648e+193	-2.26652e+94	7.35652e-228	2.61758e-227	3.43913e+227
1.1	-0.1	76.2007	3.13808e+33	2.25011e-195	7.52499e+193	-4.12987e+94	1.8141e-228	6.45487e-228	1.39463e+228
1.1	-0.1	76.4007	3.83286e+33	6.7772e-196	2.49839e+194	-7.52512e+94	4.4735e-229	1.59175e-228	5.65552e+228
1.1	-0.1	76.6007	4.68147e+33	2.04125e-196	8.29493e+194	-1.37117e+95	1.10315e-229	3.92521e-229	2.29343e+229
1.1	-0.1	76.8007	5.71796e+33	6.14814e-197	2.75401e+195	-2.49843e+95	2.72034e-230	9.67945e-230	9.30031e+229
1.1	-0.1	77.0007	6.98393e+33	1.85178e-197	9.14365e+195	-4.55243e+95	6.70828e-231	2.38692e-230	3.77146e+230
1.1	-0.1	77.2007	8.53019e+33	5.57746e-198	3.0358e+196	-8.29507e+95	1.65424e-231	5.88608e-231	1.5294e+231
1.1	-0.1	77.4007	1.04188e+34	1.6799e-198	1.00792e+197	-1.51146e+96	4.07931e-232	1.45149e-231	6.20203e+231
1.1	-0.1	77.6007	1.27255e+34	5.05976e-199	3.34641e+197	-2.75406e+96	1.00594e-232	3.57933e-232	2.51505e+232
1.1	-0.1	77.8007	1.5543e+34	1.52397e-199	1.11105e+198	-5.01823e+96	2.48063e-233	8.82652e-233	1.0199e+233
1.1	-0.1	78.0007	1.89843e+34	4.59011e-200	3.68881e+198	-9.1438e+96	6.11716e-234	2.17659e-233	4.13591e+233
1.1	-0.1	78.2007	2.31875e+34	1.38251e-200	1.22473e+199	-1.66611e+97	1.50847e-234	5.36741e-234	1.67719e+234
1.1	-0.1	78.4007	2.83212e+34	4.16405e-201	4.06624e+199	-3.03585e+97	3.71985e-235	1.32359e-234	6.80136e+234
1.1	-0.1	78.6007	3.45916e+34	1.25419e-201	1.35004e+200	-5.53168e+97	9.17303e-236	3.26393e-235	2.75809e+235
1.1	-0.1	78.8007	4.22503e+34	3.77755e-202	4.48229e+200	-1.00794e+98	2.26204e-236	8.04874e-236	1.11846e+236
1.1	-0.1	79.0007	5.16046e+34	1.13777e-202	1.48817e+201	-1.83658e+98	5.57812e-237	1.9848e-236	4.53557e+236
1.1	-0.1	79.2007	6.303e+34	3.42691e-203	4.94091e+201	-3.34647e+98	1.37555e-237	4.89445e-237	1.83927e+237
1.1	-0.1	79.4007	7.6985e+34	1.03217e-203	1.64044e+202	-6.09767e+98	3.39206e-238	1.20696e-237	7.45859e+237
1.1	-0.1	79.6007	9.40298e+34	3.10882e-204	5.44645e+202	-1.11107e+99	8.36472e-239	2.97632e-238	3.02461e+238
1.1	-0.1	79.8007	1.14848e+35	9.3636e-205	1.80829e+203	-2.0245e+99	2.06271e-239	7.33951e-239	1.22654e+239
1.1	-0.1	80.0007	1.40276e+35	2.82026e-205	6.00372e+203	-3.68887e+99	5.08659e-240	1.8099e-239	4.97386e+239
1.1	-0.1	80.2008	1.71351e+35	8.48937e-206	1.9945e+204	-6.72358e+99	1.25346e-240	4.46003e-240	2.01841e+240
