T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
0.99996	3.98107e-05	2.0001	18.6962	0.387038	0.0621194	-0.0530652	0.0523747	0.16941	48.3058
0.99995	5.01187e-05	2.0001	18.6962	0.387114	0.0620889	-0.0530623	0.052385	0.169442	48.2963
0.999937	6.30957e-05	2.0001	18.6962	0.38721	0.0620504	-0.0530585	0.0523979	0.169481	48.2843
0.999921	7.94328e-05	2.0001	18.6962	0.387331	0.0620021	-0.0530538	0.0524143	0.169531	48.2693
0.9999	0.0001	2.0001	18.6962	0.387483	0.0619412	-0.0530478	0.0524349	0.169594	48.2503
0.999874	0.000125893	2.0001	18.6962	0.387674	0.0618647	-0.0530403	0.0524608	0.169674	48.2265
0.999842	0.000158489	2.0001	18.6962	0.387916	0.0617685	-0.0530309	0.0524934	0.169774	48.1965
0.9998	0.000199526	2.0001	18.6962	0.388219	0.0616476	-0.053019	0.0525345	0.1699	48.1588
0.999749	0.000251189	2.0001	18.6962	0.388602	0.0614958	-0.0530041	0.0525862	0.170058	48.1114
0.999684	0.000316228	2.0001	18.6962	0.389083	0.0613052	-0.0529853	0.0526514	0.170258	48.0519
0.999602	0.000398107	2.0001	18.6962	0.38969	0.0610661	-0.0529616	0.0527335	0.17051	47.9771
0.999499	0.000501187	2.0001	18.6962	0.390454	0.0607665	-0.0529318	0.052837	0.170826	47.8831
0.999369	0.000630957	2.0001	18.6962	0.391418	0.0603914	-0.0528944	0.0529673	0.171226	47.7653
0.999206	0.000794328	2.0001	18.6962	0.392632	0.0599225	-0.0528473	0.0531316	0.171729	47.6176
0.999	0.001	2.0001	18.6962	0.394163	0.0593375	-0.0527881	0.0533388	0.172363	47.4327
0.998741	0.00125893	2.0001	18.6962	0.396093	0.0586093	-0.0527136	0.0536	0.173162	47.2015
0.998415	0.00158489	2.0001	18.6962	0.39853	0.0577056	-0.0526201	0.0539297	0.17417	46.9129
0.998005	0.00199526	2.0001	18.6962	0.401606	0.0565881	-0.0525026	0.054346	0.175443	46.5536
0.997488	0.00251189	2.0001	18.6962	0.405492	0.0552127	-0.0523552	0.0548719	0.177049	46.1074
0.996838	0.00316228	2.0001	18.6962	0.410406	0.0535297	-0.0521703	0.0555369	0.179077	45.5553
0.996019	0.00398107	2.0001	18.6962	0.416626	0.0514856	-0.0519386	0.0563786	0.181642	44.8752
0.994988	0.00501187	2.0001	18.6962	0.42451	0.0490257	-0.0516487	0.0574454	0.184888	44.0418
0.99369	0.00630957	2.0001	18.6962	0.434514	0.0461001	-0.0512865	0.0587992	0.188998	43.0278
0.992057	0.00794328	2.0001	18.6962	0.44723	0.0426713	-0.0508346	0.0605199	0.194209	41.8044
