# Filename: 3Dvlt_macro_Tv_Op12_Cc0.30_lmax10_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.3, K0c=0.701090942066515, lmax=10, lsteps=1000000, (dl=1e-05), lpts=1000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
51	1000000	0.999	0.001	10	185.96	1.58101e-322	-0.0937182	264.978	0.01203	0	22026.5	1
52	1000000	0.998741	0.00125893	10	217.119	1.33398e-322	-0.0936088	309.297	0.0140421	0	22026.5	1
53	1000000	0.998415	0.00158489	10	253.515	1.13635e-322	-0.0934715	361.028	0.0163906	0	22026.5	1
54	1000000	0.998005	0.00199526	10	296.038	9.88131e-323	-0.0932994	421.411	0.019132	0	22026.5	1
55	1000000	0.997488	0.00251189	10	345.73	8.39912e-323	-0.0930839	491.892	0.0223319	0	22026.5	1
56	1000000	0.996838	0.00316228	10	403.816	6.91692e-323	-0.0928142	574.162	0.0260669	0	22026.5	1
57	1000000	0.996019	0.00398107	10	471.742	5.92879e-323	-0.0924771	670.19	0.0304266	0	22026.5	1
58	1000000	0.994988	0.00501187	10	551.213	4.94066e-323	-0.0920564	782.281	0.0355155	0	22026.5	1
59	1000000	0.99369	0.00630957	10	644.246	4.44659e-323	-0.091532	913.121	0.0414557	0	22026.5	1
60	1000000	0.992057	0.00794328	10	753.243	3.95253e-323	-0.0908799	1065.85	0.0483897	0	22026.5	1
