r0    rhos0    gamma0 
0.2095   0.991035   0.000296439
0.2145   0.990719   0.000296436
0.2195   0.990398   0.000296434
0.2245   0.990069   0.000296432
0.2295   0.989735   0.000296431
0.2345   0.989394   0.00029643
0.2395   0.989046   0.000296429
0.2445   0.988692   0.000296428
0.2495   0.98833   0.000296428
r2200000       rhos2200000       gamma2200000  
0.0015   0.999945   0.000296394
0.0035   0.999889   0.000296394
0.0055   0.999833   0.000296393
0.0075   0.999777   0.000296393
0.0095   0.99972   0.000296393
0.0115   0.999662   0.000296393
0.0135   0.999604   0.000296392
0.0155   0.999546   0.000296392
0.0175   0.999487   0.000296392
0.0195   0.999428   0.000296391
0.0215   0.999368   0.000296391
0.0235   0.999308   0.00029639
0.0255   0.999248   0.000296389
0.0275   0.999187   0.000296389
0.0295   0.999125   0.000296388
0.0315   0.999063   0.000296387
0.0335   0.999   0.000296386
0.0355   0.998937   0.000296386
0.0375   0.998874   0.000296385
0.0395   0.99881   0.000296384
0.0415   0.998745   0.000296383
0.0435   0.99868   0.000296382
0.0455   0.998614   0.000296381
0.0475   0.998548   0.00029638
0.0495   0.998481   0.000296379
0.0545   0.998312   0.000296376
0.0595   0.99814   0.000296373
0.0645   0.997964   0.000296369
0.0695   0.997785   0.000296366
0.0745   0.997603   0.000296362
0.0795   0.997416   0.000296359
0.0845   0.997226   0.000296355
0.0895   0.997032   0.000296351
0.0945   0.996835   0.000296347
0.0995   0.996633   0.000296342
0.1045   0.996428   0.000296338
0.1095   0.996218   0.000296334
0.1145   0.996004   0.000296329
0.1195   0.995786   0.000296325
0.1245   0.995564   0.00029632
0.1295   0.995337   0.000296316
0.1345   0.995106   0.000296311
0.1395   0.99487   0.000296307
0.1445   0.99463   0.000296303
0.1495   0.994385   0.000296298
0.1545   0.994135   0.000296294
0.1595   0.99388   0.00029629
0.1645   0.993621   0.000296286
0.1695   0.993356   0.000296282
0.1745   0.993086   0.000296278
0.1795   0.99281   0.000296274
0.1845   0.992529   0.00029627
0.1895   0.992243   0.000296267
0.1945   0.991951   0.000296264
0.1995   0.991653   0.000296261
0.2045   0.99135   0.000296258
0.2095   0.991041   0.000296255
0.2145   0.990725   0.000296253
0.2195   0.990403   0.000296251
0.2245   0.990076   0.000296249
0.2295   0.989741   0.000296247
0.2345   0.9894   0.000296246
0.2395   0.989053   0.000296245
0.2445   0.988699   0.000296245
0.2495   0.988338   0.000296244
r2225000       rhos2225000       gamma2225000  
0.0015   0.999945   0.00029621
0.0035   0.999889   0.00029621
0.0055   0.999833   0.00029621
0.0075   0.999777   0.00029621
0.0095   0.99972   0.000296209
0.0115   0.999663   0.000296209
0.0135   0.999605   0.000296209
0.0155   0.999546   0.000296208
0.0175   0.999488   0.000296208
0.0195   0.999429   0.000296207
0.0215   0.999369   0.000296207
0.0235   0.999309   0.000296206
0.0255   0.999248   0.000296206
0.0275   0.999187   0.000296205
0.0295   0.999125   0.000296204
0.0315   0.999063   0.000296204
0.0335   0.999001   0.000296203
0.0355   0.998938   0.000296202
0.0375   0.998874   0.000296201
0.0395   0.99881   0.0002962
0.0415   0.998746   0.000296199
0.0435   0.998681   0.000296198
0.0455   0.998615   0.000296197
0.0475   0.998549   0.000296196
0.0495   0.998482   0.000296195
0.0545   0.998314   0.000296192
0.0595   0.998141   0.000296189
0.0645   0.997966   0.000296186
0.0695   0.997787   0.000296182
0.0745   0.997604   0.000296179
0.0795   0.997418   0.000296175
0.0845   0.997228   0.000296171
0.0895   0.997034   0.000296167
0.0945   0.996837   0.000296163
0.0995   0.996635   0.000296159
0.1045   0.99643   0.000296154
0.1095   0.99622   0.00029615
0.1145   0.996007   0.000296146
0.1195   0.995789   0.000296141
0.1245   0.995567   0.000296137
0.1295   0.99534   0.000296132
0.1345   0.995109   0.000296128
0.1395   0.994874   0.000296123
0.1445   0.994633   0.000296119
0.1495   0.994389   0.000296115
0.1545   0.994139   0.00029611
0.1595   0.993884   0.000296106
0.1645   0.993625   0.000296102
0.1695   0.99336   0.000296098
0.1745   0.99309   0.000296094
0.1795   0.992815   0.00029609
0.1845   0.992534   0.000296087
0.1895   0.992248   0.000296083
0.1945   0.991956   0.00029608
0.1995   0.991659   0.000296077
0.2045   0.991355   0.000296074
0.2095   0.991046   0.000296071
0.2145   0.990731   0.000296069
0.2195   0.990409   0.000296067
0.2245   0.990082   0.000296065
0.2295   0.989748   0.000296064
0.2345   0.989407   0.000296062
0.2395   0.98906   0.000296062
0.2445   0.988706   0.000296061
0.2495   0.988345   0.000296061
r2250000       rhos2250000       gamma2250000  
0.0015   0.999945   0.000296026
0.0035   0.999889   0.000296026
0.0055   0.999833   0.000296026
0.0075   0.999777   0.000296026
0.0095   0.99972   0.000296026
0.0115   0.999663   0.000296026
0.0135   0.999605   0.000296025
0.0155   0.999547   0.000296025
0.0175   0.999488   0.000296024
0.0195   0.999429   0.000296024
0.0215   0.999369   0.000296023
0.0235   0.999309   0.000296023
0.0255   0.999249   0.000296022
0.0275   0.999188   0.000296022
0.0295   0.999126   0.000296021
0.0315   0.999064   0.00029602
0.0335   0.999002   0.000296019
0.0355   0.998938   0.000296018
0.0375   0.998875   0.000296018
0.0395   0.998811   0.000296017
0.0415   0.998746   0.000296016
0.0435   0.998681   0.000296015
0.0455   0.998616   0.000296014
0.0475   0.99855   0.000296013
0.0495   0.998483   0.000296011
0.0545   0.998315   0.000296009
0.0595   0.998142   0.000296006
0.0645   0.997967   0.000296002
0.0695   0.997788   0.000295999
0.0745   0.997606   0.000295995
0.0795   0.997419   0.000295991
0.0845   0.99723   0.000295988
0.0895   0.997036   0.000295984
0.0945   0.996839   0.000295979
0.0995   0.996637   0.000295975
0.1045   0.996432   0.000295971
0.1095   0.996223   0.000295967
0.1145   0.996009   0.000295962
0.1195   0.995791   0.000295958
0.1245   0.995569   0.000295953
0.1295   0.995343   0.000295949
0.1345   0.995112   0.000295944
0.1395   0.994877   0.00029594
0.1445   0.994637   0.000295936
0.1495   0.994392   0.000295931
0.1545   0.994142   0.000295927
0.1595   0.993888   0.000295923
0.1645   0.993628   0.000295919
0.1695   0.993364   0.000295915
0.1745   0.993094   0.000295911
0.1795   0.992819   0.000295907
0.1845   0.992539   0.000295903
0.1895   0.992253   0.0002959
0.1945   0.991961   0.000295897
0.1995   0.991664   0.000295894
0.2045   0.991361   0.000295891
0.2095   0.991052   0.000295888
0.2145   0.990736   0.000295886
0.2195   0.990415   0.000295884
0.2245   0.990088   0.000295882
0.2295   0.989754   0.00029588
0.2345   0.989413   0.000295879
0.2395   0.989066   0.000295878
0.2445   0.988713   0.000295878
0.2495   0.988352   0.000295878
r2275000       rhos2275000       gamma2275000  
0.0015   0.999945   0.000295843
0.0035   0.999889   0.000295843
0.0055   0.999833   0.000295843
0.0075   0.999777   0.000295843
0.0095   0.99972   0.000295843
0.0115   0.999663   0.000295842
0.0135   0.999605   0.000295842
0.0155   0.999547   0.000295842
0.0175   0.999488   0.000295841
0.0195   0.999429   0.000295841
0.0215   0.99937   0.00029584
0.0235   0.99931   0.00029584
0.0255   0.999249   0.000295839
0.0275   0.999188   0.000295838
0.0295   0.999127   0.000295838
0.0315   0.999065   0.000295837
0.0335   0.999002   0.000295836
0.0355   0.998939   0.000295835
0.0375   0.998876   0.000295834
0.0395   0.998812   0.000295833
0.0415   0.998747   0.000295832
0.0435   0.998682   0.000295831
0.0455   0.998617   0.00029583
0.0475   0.998551   0.000295829
0.0495   0.998484   0.000295828
0.0545   0.998316   0.000295825
0.0595   0.998144   0.000295822
0.0645   0.997968   0.000295819
0.0695   0.997789   0.000295816
0.0745   0.997607   0.000295812
0.0795   0.997421   0.000295808
0.0845   0.997231   0.000295804
0.0895   0.997038   0.0002958
0.0945   0.99684   0.000295796
0.0995   0.996639   0.000295792
0.1045   0.996434   0.000295788
0.1095   0.996225   0.000295783
0.1145   0.996012   0.000295779
0.1195   0.995794   0.000295775
0.1245   0.995572   0.00029577
0.1295   0.995346   0.000295766
0.1345   0.995115   0.000295761
0.1395   0.99488   0.000295757
0.1445   0.99464   0.000295753
0.1495   0.994395   0.000295748
0.1545   0.994146   0.000295744
0.1595   0.993892   0.00029574
0.1645   0.993632   0.000295736
0.1695   0.993368   0.000295732
0.1745   0.993098   0.000295728
0.1795   0.992823   0.000295724
0.1845   0.992543   0.00029572
0.1895   0.992257   0.000295717
0.1945   0.991966   0.000295714
0.1995   0.991669   0.000295711
0.2045   0.991366   0.000295708
0.2095   0.991057   0.000295705
0.2145   0.990742   0.000295703
0.2195   0.990421   0.000295701
0.2245   0.990094   0.000295699
0.2295   0.98976   0.000295697
0.2345   0.98942   0.000295696
0.2395   0.989073   0.000295695
0.2445   0.988719   0.000295695
0.2495   0.988359   0.000295694
r2300000       rhos2300000       gamma2300000  
0.0015   0.999945   0.00029566
0.0035   0.999889   0.00029566
0.0055   0.999834   0.00029566
0.0075   0.999777   0.00029566
0.0095   0.99972   0.00029566
0.0115   0.999663   0.000295659
0.0135   0.999605   0.000295659
0.0155   0.999547   0.000295659
0.0175   0.999489   0.000295658
0.0195   0.99943   0.000295658
0.0215   0.99937   0.000295657
0.0235   0.99931   0.000295657
0.0255   0.99925   0.000295656
0.0275   0.999189   0.000295655
0.0295   0.999127   0.000295655
0.0315   0.999065   0.000295654
0.0335   0.999003   0.000295653
0.0355   0.99894   0.000295652
0.0375   0.998876   0.000295651
0.0395   0.998812   0.00029565
0.0415   0.998748   0.000295649
0.0435   0.998683   0.000295648
0.0455   0.998618   0.000295647
0.0475   0.998552   0.000295646
0.0495   0.998485   0.000295645
0.0545   0.998317   0.000295642
0.0595   0.998145   0.000295639
0.0645   0.99797   0.000295636
0.0695   0.997791   0.000295633
0.0745   0.997608   0.000295629
0.0795   0.997423   0.000295625
0.0845   0.997233   0.000295621
0.0895   0.99704   0.000295617
0.0945   0.996842   0.000295613
0.0995   0.996641   0.000295609
0.1045   0.996436   0.000295605
0.1095   0.996227   0.000295601
0.1145   0.996014   0.000295596
0.1195   0.995797   0.000295592
0.1245   0.995575   0.000295587
0.1295   0.995349   0.000295583
0.1345   0.995118   0.000295578
0.1395   0.994883   0.000295574
0.1445   0.994643   0.00029557
0.1495   0.994399   0.000295565
0.1545   0.99415   0.000295561
0.1595   0.993895   0.000295557
0.1645   0.993636   0.000295553
0.1695   0.993372   0.000295549
0.1745   0.993103   0.000295545
0.1795   0.992828   0.000295541
0.1845   0.992548   0.000295537
0.1895   0.992262   0.000295534
0.1945   0.991971   0.000295531
0.1995   0.991674   0.000295528
0.2045   0.991371   0.000295525
0.2095   0.991063   0.000295522
0.2145   0.990748   0.00029552
0.2195   0.990427   0.000295518
0.2245   0.9901   0.000295516
0.2295   0.989766   0.000295514
0.2345   0.989426   0.000295513
0.2395   0.98908   0.000295512
0.2445   0.988726   0.000295512
0.2495   0.988366   0.000295512
r2325000       rhos2325000       gamma2325000  
0.0015   0.999945   0.000295477
0.0035   0.99989   0.000295477
0.0055   0.999834   0.000295477
0.0075   0.999777   0.000295477
0.0095   0.999721   0.000295477
0.0115   0.999663   0.000295476
0.0135   0.999606   0.000295476
0.0155   0.999548   0.000295476
0.0175   0.999489   0.000295475
0.0195   0.99943   0.000295475
0.0215   0.99937   0.000295474
0.0235   0.99931   0.000295474
0.0255   0.99925   0.000295473
0.0275   0.999189   0.000295472
0.0295   0.999128   0.000295472
0.0315   0.999066   0.000295471
0.0335   0.999003   0.00029547
0.0355   0.99894   0.000295469
0.0375   0.998877   0.000295468
0.0395   0.998813   0.000295468
0.0415   0.998749   0.000295467
0.0435   0.998684   0.000295466
0.0455   0.998618   0.000295465
0.0475   0.998553   0.000295464
0.0495   0.998486   0.000295462
0.0545   0.998318   0.00029546
0.0595   0.998146   0.000295456
0.0645   0.997971   0.000295453
0.0695   0.997792   0.00029545
0.0745   0.99761   0.000295446
0.0795   0.997424   0.000295442
0.0845   0.997235   0.000295439
0.0895   0.997041   0.000295435
0.0945   0.996844   0.000295431
0.0995   0.996643   0.000295426
0.1045   0.996439   0.000295422
0.1095   0.99623   0.000295418
0.1145   0.996016   0.000295413
0.1195   0.995799   0.000295409
0.1245   0.995578   0.000295405
0.1295   0.995352   0.0002954
0.1345   0.995121   0.000295396
0.1395   0.994886   0.000295391
0.1445   0.994647   0.000295387
0.1495   0.994402   0.000295383
0.1545   0.994153   0.000295378
0.1595   0.993899   0.000295374
0.1645   0.99364   0.00029537
0.1695   0.993376   0.000295366
0.1745   0.993107   0.000295362
0.1795   0.992832   0.000295358
0.1845   0.992552   0.000295355
0.1895   0.992267   0.000295351
0.1945   0.991976   0.000295348
0.1995   0.991679   0.000295345
0.2045   0.991376   0.000295342
0.2095   0.991068   0.00029534
0.2145   0.990753   0.000295337
0.2195   0.990433   0.000295335
0.2245   0.990106   0.000295333
0.2295   0.989773   0.000295332
0.2345   0.989433   0.000295331
0.2395   0.989086   0.00029533
0.2445   0.988733   0.000295329
0.2495   0.988373   0.000295329
r2350000       rhos2350000       gamma2350000  
0.0015   0.999945   0.000295295
0.0035   0.99989   0.000295295
0.0055   0.999834   0.000295295
0.0075   0.999778   0.000295294
0.0095   0.999721   0.000295294
0.0115   0.999664   0.000295294
0.0135   0.999606   0.000295294
0.0155   0.999548   0.000295293
0.0175   0.999489   0.000295293
0.0195   0.99943   0.000295292
0.0215   0.999371   0.000295292
0.0235   0.999311   0.000295291
0.0255   0.99925   0.000295291
0.0275   0.99919   0.00029529
0.0295   0.999128   0.000295289
0.0315   0.999066   0.000295288
0.0335   0.999004   0.000295288
0.0355   0.998941   0.000295287
0.0375   0.998878   0.000295286
0.0395   0.998814   0.000295285
0.0415   0.99875   0.000295284
0.0435   0.998685   0.000295283
0.0455   0.998619   0.000295282
0.0475   0.998553   0.000295281
0.0495   0.998487   0.00029528
0.0545   0.998319   0.000295277
0.0595   0.998147   0.000295274
0.0645   0.997972   0.000295271
0.0695   0.997793   0.000295267
0.0745   0.997611   0.000295264
0.0795   0.997426   0.00029526
0.0845   0.997236   0.000295256
0.0895   0.997043   0.000295252
0.0945   0.996846   0.000295248
0.0995   0.996646   0.000295244
0.1045   0.996441   0.00029524
0.1095   0.996232   0.000295235
0.1145   0.996019   0.000295231
0.1195   0.995802   0.000295226
0.1245   0.99558   0.000295222
0.1295   0.995354   0.000295218
0.1345   0.995124   0.000295213
0.1395   0.994889   0.000295209
0.1445   0.99465   0.000295204
0.1495   0.994406   0.0002952
0.1545   0.994157   0.000295196
0.1595   0.993903   0.000295192
0.1645   0.993644   0.000295188
0.1695   0.99338   0.000295184
0.1745   0.993111   0.00029518
0.1795   0.992837   0.000295176
0.1845   0.992557   0.000295172
0.1895   0.992272   0.000295169
0.1945   0.991981   0.000295166
0.1995   0.991684   0.000295163
0.2045   0.991382   0.00029516
0.2095   0.991073   0.000295157
0.2145   0.990759   0.000295155
0.2195   0.990439   0.000295153
0.2245   0.990112   0.000295151
0.2295   0.989779   0.000295149
0.2345   0.989439   0.000295148
0.2395   0.989093   0.000295147
0.2445   0.98874   0.000295147
0.2495   0.98838   0.000295147
r2375000       rhos2375000       gamma2375000  
0.0015   0.999945   0.000295112
0.0035   0.99989   0.000295112
0.0055   0.999834   0.000295112
0.0075   0.999778   0.000295112
0.0095   0.999721   0.000295112
0.0115   0.999664   0.000295111
0.0135   0.999606   0.000295111
0.0155   0.999548   0.000295111
0.0175   0.99949   0.00029511
0.0195   0.999431   0.00029511
0.0215   0.999371   0.000295109
0.0235   0.999311   0.000295109
0.0255   0.999251   0.000295108
0.0275   0.99919   0.000295107
0.0295   0.999129   0.000295107
0.0315   0.999067   0.000295106
0.0335   0.999005   0.000295105
0.0355   0.998942   0.000295104
0.0375   0.998878   0.000295104
0.0395   0.998815   0.000295103
0.0415   0.99875   0.000295102
0.0435   0.998686   0.000295101
0.0455   0.99862   0.0002951
0.0475   0.998554   0.000295099
0.0495   0.998488   0.000295098
0.0545   0.99832   0.000295095
0.0595   0.998148   0.000295092
0.0645   0.997973   0.000295088
0.0695   0.997795   0.000295085
0.0745   0.997613   0.000295081
0.0795   0.997427   0.000295078
0.0845   0.997238   0.000295074
0.0895   0.997045   0.00029507
0.0945   0.996848   0.000295066
0.0995   0.996648   0.000295062
0.1045   0.996443   0.000295057
0.1095   0.996234   0.000295053
0.1145   0.996021   0.000295049
0.1195   0.995804   0.000295044
0.1245   0.995583   0.00029504
0.1295   0.995357   0.000295035
0.1345   0.995127   0.000295031
0.1395   0.994892   0.000295027
0.1445   0.994653   0.000295022
0.1495   0.994409   0.000295018
0.1545   0.99416   0.000295014
0.1595   0.993907   0.000295009
0.1645   0.993648   0.000295005
0.1695   0.993384   0.000295001
0.1745   0.993115   0.000294997
0.1795   0.992841   0.000294994
0.1845   0.992561   0.00029499
0.1895   0.992276   0.000294987
0.1945   0.991986   0.000294983
0.1995   0.991689   0.00029498
0.2045   0.991387   0.000294978
0.2095   0.991079   0.000294975
0.2145   0.990765   0.000294973
0.2195   0.990445   0.000294971
0.2245   0.990118   0.000294969
0.2295   0.989785   0.000294967
0.2345   0.989446   0.000294966
0.2395   0.9891   0.000294965
0.2445   0.988747   0.000294965
0.2495   0.988387   0.000294964
r2400000       rhos2400000       gamma2400000  
0.0015   0.999945   0.00029493
0.0035   0.99989   0.00029493
0.0055   0.999834   0.00029493
0.0075   0.999778   0.00029493
0.0095   0.999721   0.00029493
0.0115   0.999664   0.000294929
0.0135   0.999606   0.000294929
0.0155   0.999548   0.000294929
0.0175   0.99949   0.000294928
0.0195   0.999431   0.000294928
0.0215   0.999372   0.000294927
0.0235   0.999312   0.000294927
0.0255   0.999251   0.000294926
0.0275   0.999191   0.000294925
0.0295   0.999129   0.000294925
0.0315   0.999067   0.000294924
0.0335   0.999005   0.000294923
0.0355   0.998942   0.000294922
0.0375   0.998879   0.000294921
0.0395   0.998815   0.000294921
0.0415   0.998751   0.00029492
0.0435   0.998686   0.000294919
0.0455   0.998621   0.000294918
0.0475   0.998555   0.000294917
0.0495   0.998489   0.000294915
0.0545   0.998321   0.000294913
0.0595   0.998149   0.000294909
0.0645   0.997975   0.000294906
0.0695   0.997796   0.000294903
0.0745   0.997614   0.000294899
0.0795   0.997429   0.000294896
0.0845   0.99724   0.000294892
0.0895   0.997047   0.000294888
0.0945   0.99685   0.000294884
0.0995   0.99665   0.000294879
0.1045   0.996445   0.000294875
0.1095   0.996237   0.000294871
0.1145   0.996024   0.000294867
0.1195   0.995807   0.000294862
0.1245   0.995586   0.000294858
0.1295   0.99536   0.000294853
0.1345   0.99513   0.000294849
0.1395   0.994896   0.000294844
0.1445   0.994656   0.00029484
0.1495   0.994413   0.000294836
0.1545   0.994164   0.000294832
0.1595   0.99391   0.000294827
0.1645   0.993652   0.000294823
0.1695   0.993388   0.000294819
0.1745   0.993119   0.000294815
0.1795   0.992845   0.000294812
0.1845   0.992566   0.000294808
0.1895   0.992281   0.000294805
0.1945   0.99199   0.000294801
0.1995   0.991694   0.000294798
0.2045   0.991392   0.000294796
0.2095   0.991084   0.000294793
0.2145   0.99077   0.000294791
0.2195   0.99045   0.000294789
0.2245   0.990124   0.000294787
0.2295   0.989791   0.000294785
0.2345   0.989452   0.000294784
0.2395   0.989106   0.000294783
0.2445   0.988754   0.000294783
0.2495   0.988395   0.000294782
r2425000       rhos2425000       gamma2425000  
0.0015   0.999945   0.000294748
0.0035   0.99989   0.000294748
0.0055   0.999834   0.000294748
0.0075   0.999778   0.000294748
0.0095   0.999721   0.000294748
0.0115   0.999664   0.000294747
0.0135   0.999607   0.000294747
0.0155   0.999549   0.000294747
0.0175   0.99949   0.000294746
0.0195   0.999431   0.000294746
0.0215   0.999372   0.000294745
0.0235   0.999312   0.000294745
0.0255   0.999252   0.000294744
0.0275   0.999191   0.000294743
0.0295   0.99913   0.000294743
0.0315   0.999068   0.000294742
0.0335   0.999006   0.000294741
0.0355   0.998943   0.00029474
0.0375   0.99888   0.00029474
0.0395   0.998816   0.000294739
0.0415   0.998752   0.000294738
0.0435   0.998687   0.000294737
0.0455   0.998622   0.000294736
0.0475   0.998556   0.000294735
0.0495   0.99849   0.000294734
0.0545   0.998322   0.000294731
0.0595   0.998151   0.000294728
0.0645   0.997976   0.000294724
0.0695   0.997798   0.000294721
0.0745   0.997616   0.000294717
0.0795   0.99743   0.000294714
0.0845   0.997241   0.00029471
0.0895   0.997049   0.000294706
0.0945   0.996852   0.000294702
0.0995   0.996652   0.000294698
0.1045   0.996447   0.000294693
0.1095   0.996239   0.000294689
0.1145   0.996026   0.000294685
0.1195   0.995809   0.00029468
0.1245   0.995588   0.000294676
0.1295   0.995363   0.000294671
0.1345   0.995133   0.000294667
0.1395   0.994899   0.000294663
0.1445   0.99466   0.000294658
0.1495   0.994416   0.000294654
0.1545   0.994168   0.00029465
0.1595   0.993914   0.000294646
0.1645   0.993656   0.000294641
0.1695   0.993392   0.000294638
0.1745   0.993124   0.000294634
0.1795   0.99285   0.00029463
0.1845   0.99257   0.000294626
0.1895   0.992286   0.000294623
0.1945   0.991995   0.00029462
0.1995   0.991699   0.000294617
0.2045   0.991398   0.000294614
0.2095   0.99109   0.000294611
0.2145   0.990776   0.000294609
0.2195   0.990456   0.000294607
0.2245   0.99013   0.000294605
0.2295   0.989798   0.000294603
0.2345   0.989459   0.000294602
0.2395   0.989113   0.000294601
0.2445   0.988761   0.000294601
0.2495   0.988402   0.000294601
r2450000       rhos2450000       gamma2450000  
0.0015   0.999945   0.000294567
0.0035   0.99989   0.000294567
0.0055   0.999834   0.000294566
0.0075   0.999778   0.000294566
0.0095   0.999721   0.000294566
0.0115   0.999664   0.000294566
0.0135   0.999607   0.000294565
0.0155   0.999549   0.000294565
0.0175   0.999491   0.000294565
0.0195   0.999432   0.000294564
0.0215   0.999372   0.000294564
0.0235   0.999313   0.000294563
0.0255   0.999252   0.000294562
0.0275   0.999192   0.000294562
0.0295   0.99913   0.000294561
0.0315   0.999069   0.00029456
0.0335   0.999006   0.00029456
0.0355   0.998944   0.000294559
0.0375   0.998881   0.000294558
0.0395   0.998817   0.000294557
0.0415   0.998753   0.000294556
0.0435   0.998688   0.000294555
0.0455   0.998623   0.000294554
0.0475   0.998557   0.000294553
0.0495   0.998491   0.000294552
0.0545   0.998323   0.000294549
0.0595   0.998152   0.000294546
0.0645   0.997977   0.000294543
0.0695   0.997799   0.000294539
0.0745   0.997617   0.000294536
0.0795   0.997432   0.000294532
0.0845   0.997243   0.000294528
0.0895   0.997051   0.000294524
0.0945   0.996854   0.00029452
0.0995   0.996654   0.000294516
0.1045   0.996449   0.000294512
0.1095   0.996241   0.000294507
0.1145   0.996029   0.000294503
0.1195   0.995812   0.000294499
0.1245   0.995591   0.000294494
0.1295   0.995366   0.00029449
0.1345   0.995136   0.000294485
0.1395   0.994902   0.000294481
0.1445   0.994663   0.000294477
0.1495   0.994419   0.000294472
0.1545   0.994171   0.000294468
0.1595   0.993918   0.000294464
0.1645   0.99366   0.00029446
0.1695   0.993396   0.000294456
0.1745   0.993128   0.000294452
0.1795   0.992854   0.000294448
0.1845   0.992575   0.000294445
0.1895   0.99229   0.000294441
0.1945   0.992   0.000294438
0.1995   0.991704   0.000294435
0.2045   0.991403   0.000294432
0.2095   0.991095   0.00029443
0.2145   0.990782   0.000294427
0.2195   0.990462   0.000294425
0.2245   0.990136   0.000294423
0.2295   0.989804   0.000294422
0.2345   0.989465   0.000294421
0.2395   0.98912   0.00029442
0.2445   0.988768   0.000294419
0.2495   0.988409   0.000294419
r2475000       rhos2475000       gamma2475000  
0.0015   0.999945   0.000294385
0.0035   0.99989   0.000294385
0.0055   0.999834   0.000294385
0.0075   0.999778   0.000294385
0.0095   0.999722   0.000294385
0.0115   0.999665   0.000294384
0.0135   0.999607   0.000294384
0.0155   0.999549   0.000294384
0.0175   0.999491   0.000294383
0.0195   0.999432   0.000294383
0.0215   0.999373   0.000294382
0.0235   0.999313   0.000294382
0.0255   0.999253   0.000294381
0.0275   0.999192   0.00029438
0.0295   0.999131   0.00029438
0.0315   0.999069   0.000294379
0.0335   0.999007   0.000294378
0.0355   0.998944   0.000294377
0.0375   0.998881   0.000294376
0.0395   0.998818   0.000294375
0.0415   0.998753   0.000294375
0.0435   0.998689   0.000294374
0.0455   0.998624   0.000294373
0.0475   0.998558   0.000294371
0.0495   0.998492   0.00029437
0.0545   0.998324   0.000294368
0.0595   0.998153   0.000294364
0.0645   0.997978   0.000294361
0.0695   0.9978   0.000294358
0.0745   0.997619   0.000294354
0.0795   0.997434   0.000294351
0.0845   0.997245   0.000294347
0.0895   0.997052   0.000294343
0.0945   0.996856   0.000294339
0.0995   0.996656   0.000294335
0.1045   0.996452   0.00029433
0.1095   0.996243   0.000294326
0.1145   0.996031   0.000294322
0.1195   0.995815   0.000294317
0.1245   0.995594   0.000294313
0.1295   0.995369   0.000294309
0.1345   0.995139   0.000294304
0.1395   0.994905   0.0002943
0.1445   0.994666   0.000294295
0.1495   0.994423   0.000294291
0.1545   0.994175   0.000294287
0.1595   0.993922   0.000294283
0.1645   0.993664   0.000294279
0.1695   0.9934   0.000294275
0.1745   0.993132   0.000294271
0.1795   0.992859   0.000294267
0.1845   0.99258   0.000294263
0.1895   0.992295   0.00029426
0.1945   0.992005   0.000294257
0.1995   0.99171   0.000294254
0.2045   0.991408   0.000294251
0.2095   0.991101   0.000294248
0.2145   0.990787   0.000294246
0.2195   0.990468   0.000294244
0.2245   0.990142   0.000294242
0.2295   0.98981   0.000294241
0.2345   0.989471   0.000294239
0.2395   0.989126   0.000294239
0.2445   0.988774   0.000294238
0.2495   0.988416   0.000294238
r2500000       rhos2500000       gamma2500000  
0.0015   0.999945   0.000294204
0.0035   0.99989   0.000294204
0.0055   0.999834   0.000294204
0.0075   0.999778   0.000294204
0.0095   0.999722   0.000294203
0.0115   0.999665   0.000294203
0.0135   0.999607   0.000294203
0.0155   0.99955   0.000294202
0.0175   0.999491   0.000294202
0.0195   0.999432   0.000294201
0.0215   0.999373   0.000294201
0.0235   0.999313   0.0002942
0.0255   0.999253   0.0002942
0.0275   0.999193   0.000294199
0.0295   0.999131   0.000294198
0.0315   0.99907   0.000294198
0.0335   0.999008   0.000294197
0.0355   0.998945   0.000294196
0.0375   0.998882   0.000294195
0.0395   0.998818   0.000294194
0.0415   0.998754   0.000294193
0.0435   0.99869   0.000294192
0.0455   0.998624   0.000294191
0.0475   0.998559   0.00029419
0.0495   0.998493   0.000294189
0.0545   0.998325   0.000294186
0.0595   0.998154   0.000294183
0.0645   0.997979   0.00029418
0.0695   0.997802   0.000294177
0.0745   0.99762   0.000294173
0.0795   0.997435   0.000294169
0.0845   0.997247   0.000294166
0.0895   0.997054   0.000294162
0.0945   0.996858   0.000294158
0.0995   0.996658   0.000294153
0.1045   0.996454   0.000294149
0.1095   0.996246   0.000294145
0.1145   0.996034   0.000294141
0.1195   0.995817   0.000294136
0.1245   0.995597   0.000294132
0.1295   0.995372   0.000294127
0.1345   0.995142   0.000294123
0.1395   0.994908   0.000294119
0.1445   0.99467   0.000294114
0.1495   0.994426   0.00029411
0.1545   0.994178   0.000294106
0.1595   0.993925   0.000294102
0.1645   0.993667   0.000294097
0.1695   0.993404   0.000294093
0.1745   0.993136   0.00029409
0.1795   0.992863   0.000294086
0.1845   0.992584   0.000294082
0.1895   0.9923   0.000294079
0.1945   0.99201   0.000294076
0.1995   0.991715   0.000294073
0.2045   0.991413   0.00029407
0.2095   0.991106   0.000294067
0.2145   0.990793   0.000294065
0.2195   0.990474   0.000294063
0.2245   0.990148   0.000294061
0.2295   0.989816   0.00029406
0.2345   0.989478   0.000294058
0.2395   0.989133   0.000294057
0.2445   0.988781   0.000294057
0.2495   0.988423   0.000294057
r2525000       rhos2525000       gamma2525000  
0.0015   0.999945   0.000294023
0.0035   0.99989   0.000294023
