T/Tc	1-T/Tc	l	K	y	eimprecise	de	e	Kr	Kr/K0	cp
       0.99999999	            1e-08	 4.70150000000238	0.387511073408965	0.0624191044977766	                0	-0.0508372984161716	-0.0508372984161716	0.295611436071556	                1	                0
       0.99999999	            1e-08	 4.90160000000192	0.387512933668047	0.062418650932265	                0	-0.0508373205159147	-0.0508373205159147	0.295611436071556	                1	                0
       0.99999999	            1e-08	 5.10160000000145	0.387515101158106	0.0624179595308317	                0	-0.0508373326363423	-0.0508373326363423	0.295611436071556	                1	                0
       0.99999999	            1e-08	 5.30160000000098	0.387517815691028	0.0624169792467445	                0	-0.0508373392880871	-0.0508373392880871	0.295611436071556	                1	                0
       0.99999999	            1e-08	 5.50160000000052	0.387521347277364	0.0624156291487714	                0	-0.0508373429385753	-0.0508373429385753	0.295611436071556	                1	                0
       0.99999999	            1e-08	 5.70160000000005	0.387526028104844	0.0624137926976975	                0	-0.0508373449419557	-0.0508373449419557	0.295611436071556	                1	                0
       0.99999999	            1e-08	 5.90169999999958	0.387532290059135	0.0624113069261458	                0	-0.050837346041798	-0.050837346041798	0.295611436071556	                1	                0
       0.99999999	            1e-08	 6.10169999999912	0.387540692354894	0.0624079538997203	                0	-0.0508373466449757	-0.0508373466449757	0.295611436071556	                1	                0
       0.99999999	            1e-08	 6.30169999999865	0.387551991971202	0.0624034341534253	                0	-0.0508373469759863	-0.0508373469759863	0.295611436071556	                1	                0
       0.99999999	            1e-08	 6.50169999999819	0.387567200545631	0.0623973448704737	                0	-0.0508373471576335	-0.0508373471576335	0.295611436071556	                1	                0
       0.99999999	            1e-08	 6.70169999999772	 0.38758767804324	0.0623891430957249	                0	-0.0508373472573124	-0.0508373472573124	0.295611436071556	                1	                0
       0.99999999	            1e-08	 6.90179999999725	0.387615270592366	0.0623780911525283	-0.0508373473784814	6.64521931286335e-11	-0.0508373473120292	0.295611436071556	                1	                0
       0.99999999	            1e-08	 7.10179999999679	0.387652416052385	0.0623632150943027	-0.0508373473784814	3.64490953988779e-11	-0.0508373473420323	0.295611436071556	                1	                0
       0.99999999	            1e-08	 7.30179999999632	0.387702445471821	0.0623431850619976	-0.0508373473784814	1.99875528526471e-11	-0.0508373473584938	0.295611436071556	                1	                0
       0.99999999	            1e-08	 7.50179999999586	0.387769829664253	0.0623162184072005	-0.0508373473784814	1.09565967582066e-11	-0.0508373473675248	0.295611436071556	                1	                0
       0.99999999	            1e-08	 7.70179999999539	0.387860591207027	0.0622799180434653	-0.0508373473784814	6.00276325400112e-12	-0.0508373473724786	0.295611436071556	                1	                0
       0.99999999	            1e-08	 7.90189999999492	0.387982914513491	0.0622310342882866	-0.0508373473784814	3.28486837489259e-12	-0.0508373473751965	0.295611436071556	                1	                0
       0.99999999	            1e-08	 8.10189999999446	0.388147614934559	0.0621652878789463	-0.0508373473784814	1.79558969501881e-12	-0.0508373473766858	0.295611436071556	                1	                0
       0.99999999	            1e-08	 8.30189999999399	0.388369478971008	0.0620768537495097	-0.0508373473784814	9.79247100834859e-13	-0.0508373473775021	0.295611436071556	                1	                0
       0.99999999	            1e-08	 8.50189999999352	0.388668365403973	0.0619579566627142	-0.0508373473784814	5.31960096021815e-13	-0.0508373473779494	0.295611436071556	                1	                0
       0.99999999	            1e-08	 8.70189999999306	0.389071046976797	0.061798200405925	-0.0508373473784814	2.87023240302971e-13	-0.0508373473781943	0.295611436071556	                1	                0
       0.99999999	            1e-08	 8.90199999999259	0.389613943400833	0.0615835959537761	-0.0508373473784814	1.52947896144774e-13	-0.0508373473783284	0.295611436071556	                1	                0
       0.99999999	            1e-08	 9.10199999999213	0.390345250648243	0.0612959209581535	-0.0508373473784814	7.97075644417405e-14	-0.0508373473784016	0.295611436071556	                1	                0
       0.99999999	            1e-08	 9.30199999999166	0.391330976224201	0.0609107035955461	-0.0508373473784814	3.97277759078228e-14	-0.0508373473784416	0.295611436071556	                1	                0
       0.99999999	            1e-08	 9.50199999999119	0.392659985578581	0.0603959027662214	-0.0508373473784814	1.79445261742181e-14	-0.0508373473784634	0.295611436071556	                1	                0
       0.99999999	            1e-08	 9.70199999999073	0.394452463893338	0.059709781727891	-0.0508373473784814	6.10545662715082e-15	-0.0508373473784752	0.295611436071556	                1	                0
       0.99999999	            1e-08	 9.90209999999026	0.396872569682934	0.0587981204135979	-0.0508373473784814	-3.09694905491842e-16	-0.0508373473784817	0.295611436071556	                1	                0
       0.99999999	            1e-08	 10.1020999999898	0.400138780109152	0.0575939040765938	-0.0508373473784814	-3.76654799488567e-15	-0.0508373473784851	0.295611436071556	                1	                0
       0.99999999	            1e-08	 10.3020999999893	0.404552315509296	0.0560130018044581	-0.0508373473784814	-5.61923715460974e-15	-0.050837347378487	0.295611436071556	                1	                0
       0.99999999	            1e-08	 10.5020999999889	0.410522296599163	0.0539558782956443	-0.0508373473784814	-6.60409995212167e-15	-0.050837347378488	0.295611436071556	                1	                0
       0.99999999	            1e-08	 10.7020999999884	0.418607979796824	0.0513107543367974	-0.0508373473784814	-7.12193383918551e-15	-0.0508373473784885	0.295611436071556	                1	                0
       0.99999999	            1e-08	 10.9021999999879	0.429582664844108	0.0479616427182396	-0.0508373473784814	-7.39033692485294e-15	-0.0508373473784887	0.295611436071556	                1	                0
       0.99999999	            1e-08	 11.1021999999875	0.444490737309252	0.0438153685996136	-0.0508373473784814	-7.52661423919331e-15	-0.0508373473784889	0.295611436071556	                1	                0
       0.99999999	            1e-08	  11.302199999987	0.464790459281552	0.0388252332528818	-0.0508373473784814	-7.59407261395183e-15	-0.0508373473784889	0.295611436071556	                1	                0
       0.99999999	            1e-08	 11.5021999999865	0.492482428618432	0.0330450168674176	-0.0508373473784814	-7.62633252938854e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 11.7021999999861	0.530302162337695	0.0266807846186072	-0.0508373473784814	-7.64107632884088e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 11.9022999999856	0.581961009608393	0.0201216395326844	-0.0508373473784814	-7.64743166390811e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 12.1022999999851	0.652216061532889	0.0139255434407609	-0.0508373473784814	-7.6499701888507e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 12.3022999999847	0.747062603395251	0.00867268190913687	-0.0508373473784814	-7.65089437777481e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 12.5022999999842	0.873425675275237	0.00477276131983787	-0.0508373473784814	-7.65119512746699e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 12.7022999999837	 1.03873610205404	0.00229162915017178	-0.0508373473784814	-7.65128122346018e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 12.9023999999833	 1.25070878850245	0.000957988959148834	-0.0508373473784814	-7.65130272496813e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 13.1023999999828	 1.51715533827066	0.000354312084339757	-0.0508373473784814	-7.65130742247571e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 13.3023999999823	  1.8475702632019	0.000120307970140193	-0.0508373473784814	-7.65130834266935e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 13.5023999999819	 2.25390104350698	4.00446931209569e-05	-0.0508373473784814	-7.65130851181142e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 13.7023999999814	 2.75153533534333	1.44610428633628e-05	-0.0508373473784814	-7.65130854334201e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 13.9024999999809	 3.36025483798003	6.57014233502975e-06	-0.0508373473784814	-7.65130855006555e-15	-0.050837347378489	0.295611436071556	                1	                0
       0.99999999	            1e-08	 14.1024999999805	 4.10356032270076	4.63902813319054e-06	-0.0508373473784814	-7.65130855202748e-15	-0.050837347378489	0.295611436071556	                1	                0
